Date,AUD/USD,CAD/USD,EUR/USD,GBP/USD,JPY/USD,SWF/USD,SDK/USD
12-Oct-12,0.9771,0.9787,0.7711,0.6216,78.36,0.9322,6.6822
15-Oct-12,0.9775,0.9805,0.7731,0.623,78.76,0.9341,6.677
16-Oct-12,0.9746,0.9861,0.7679,0.6211,78.9,0.9283,6.6411
17-Oct-12,0.9643,0.9818,0.7621,0.6186,78.73,0.9229,6.5977
18-Oct-12,0.9631,0.9823,0.7638,0.6198,79.24,0.9235,6.5516
19-Oct-12,0.9667,0.991,0.7674,0.6242,79.38,0.9278,6.5736
22-Oct-12,0.9688,0.9933,0.7651,0.6237,79.81,0.9258,6.5805
23-Oct-12,0.9747,0.9926,0.7714,0.6274,79.79,0.9332,6.6575
24-Oct-12,0.9677,0.9916,0.7711,0.6239,79.82,0.933,6.6894
25-Oct-12,0.9651,0.9938,0.7716,0.6195,80.17,0.9335,6.6995
26-Oct-12,0.9651,0.9976,0.7733,0.6213,79.56,0.9352,6.702
29-Oct-12,0.9681,1.0004,0.7749,0.624,79.82,0.9366,6.6726
30-Oct-12,0.9643,0.9993,0.7705,0.6218,79.58,0.9309,6.6228
31-Oct-12,0.9642,0.9995,0.7717,0.6207,79.93,0.9311,6.6357
1-Nov-12,0.9614,0.9974,0.7729,0.6195,80.14,0.9327,6.6583
2-Nov-12,0.9643,0.9963,0.7785,0.6235,80.54,0.9396,6.69
5-Nov-12,0.9647,0.9966,0.7824,0.6261,80.18,0.9443,6.6926
6-Nov-12,0.9592,0.9948,0.7811,0.6257,80.29,0.9437,6.6972
7-Nov-12,0.9607,0.9959,0.784,0.6255,79.87,0.9457,6.7044
8-Nov-12,0.9602,0.9979,0.7857,0.6261,79.82,0.9476,6.7027
9-Nov-12,0.9634,1.0017,0.7868,0.6285,79.45,0.9488,6.7356
12-Nov-12,0.959,1.0004,0.7867,0.6302,79.42,0.948,6.7527
13-Nov-12,0.9584,1.0013,0.7867,0.6292,79.44,0.9475,6.7773
14-Nov-12,0.963,1.0032,0.7856,0.6312,80.22,0.9461,6.7857
15-Nov-12,0.9683,1.0027,0.7817,0.63,81.1,0.9413,6.7529
16-Nov-12,0.9701,1.0034,0.7871,0.6311,81.26,0.948,6.8023
19-Nov-12,0.9607,0.9956,0.7803,0.6284,81.13,0.9399,6.732
20-Nov-12,0.9639,0.9979,0.7811,0.6283,81.75,0.9413,6.7664
21-Nov-12,0.9665,0.9977,0.7802,0.6276,82.39,0.9394,6.7267
22-Nov-12,0.9623,0.9981,0.7761,0.6271,82.56,0.9349,6.6784
23-Nov-12,0.9577,0.9928,0.7717,0.6246,82.37,0.9297,6.6277
26-Nov-12,0.9566,0.9951,0.7713,0.6241,82.12,0.9287,6.6128
27-Nov-12,0.9568,0.9943,0.7733,0.6239,82.23,0.9315,6.6775
28-Nov-12,0.9563,0.9936,0.7747,0.6256,81.81,0.9322,6.6727
29-Nov-12,0.9576,0.9917,0.7705,0.6235,82.15,0.9276,6.6694
30-Nov-12,0.9585,0.9934,0.7689,0.6239,82.46,0.9265,6.6604
3-Dec-12,0.9592,0.9938,0.7651,0.6213,82.28,0.9247,6.6236
4-Dec-12,0.954,0.9927,0.7642,0.6208,81.82,0.9262,6.5974
5-Dec-12,0.9568,0.9929,0.7652,0.6214,82.28,0.9274,6.6048
6-Dec-12,0.9522,0.9895,0.7701,0.6219,82.35,0.9314,6.6356
7-Dec-12,0.9533,0.9887,0.7736,0.6242,82.37,0.9345,6.6718
10-Dec-12,0.9526,0.9872,0.7737,0.6221,82.34,0.9335,6.7008
11-Dec-12,0.9509,0.9868,0.7693,0.621,82.39,0.9327,6.6433
12-Dec-12,0.9484,0.9852,0.7668,0.6205,82.94,0.929,6.6509
13-Dec-12,0.948,0.9841,0.7641,0.6198,83.62,0.9235,6.6699
14-Dec-12,0.9484,0.9866,0.7628,0.6204,83.5,0.9217,6.6888
17-Dec-12,0.9486,0.9844,0.7598,0.6174,83.76,0.9179,6.6489
18-Dec-12,0.9488,0.9846,0.7569,0.6155,83.98,0.9132,6.605
19-Dec-12,0.9527,0.9869,0.7542,0.6146,84.28,0.9119,6.5393
20-Dec-12,0.9547,0.9887,0.7555,0.615,84.39,0.912,6.5075
21-Dec-12,0.9589,0.9947,0.7591,0.618,84.11,0.9165,6.531
24-Dec-12,0.9609,0.9927,0.7564,0.6181,84.45,0.9139,6.5216
27-Dec-12,0.965,0.9936,0.7562,0.6201,85.92,0.914,6.5155
28-Dec-12,0.9632,0.9956,0.7563,0.619,86.09,0.9132,6.5093
31-Dec-12,0.9643,0.9948,0.7585,0.6185,86.18,0.9158,6.5096
2-Jan-13,0.9526,0.9837,0.7553,0.6141,87.18,0.9138,6.4649
3-Jan-13,0.9502,0.9851,0.7637,0.6188,86.85,0.9234,6.5226
4-Jan-13,0.9566,0.9857,0.7666,0.6236,88.05,0.9264,6.548
7-Jan-13,0.9541,0.9859,0.7635,0.6218,87.73,0.9229,6.5076
8-Jan-13,0.9537,0.9871,0.7653,0.6236,87.14,0.9251,6.5548
9-Jan-13,0.9516,0.9874,0.7667,0.6247,87.85,0.9271,6.5733
10-Jan-13,0.9461,0.9866,0.7567,0.6208,88.18,0.9165,6.4921
11-Jan-13,0.9479,0.9837,0.7493,0.6202,89.07,0.9123,6.4719
14-Jan-13,0.9472,0.9857,0.7481,0.6224,89.25,0.917,6.4609
15-Jan-13,0.9479,0.9837,0.7491,0.6215,88.65,0.9277,6.4839
16-Jan-13,0.9475,0.9858,0.7521,0.6252,88.49,0.9305,6.5048
17-Jan-13,0.9497,0.9854,0.7487,0.6262,89.42,0.9329,6.4977
18-Jan-13,0.9527,0.9938,0.7524,0.6304,89.94,0.9354,6.5388
21-Jan-13,0.9518,0.9939,0.751,0.6316,89.8,0.9322,6.5278
22-Jan-13,0.9473,0.9935,0.7527,0.6302,88.54,0.9295,6.5335
23-Jan-13,0.9479,0.9986,0.7529,0.6312,88.55,0.9286,6.5444
24-Jan-13,0.9547,1.0032,0.7478,0.6336,89.99,0.9303,6.4961
25-Jan-13,0.9579,1.0087,0.7421,0.6326,90.98,0.923,6.4452
28-Jan-13,0.9608,1.0092,0.7428,0.6366,90.62,0.9271,6.412
29-Jan-13,0.9565,1.0042,0.7419,0.635,90.66,0.9221,6.3814
30-Jan-13,0.959,1.0029,0.737,0.6333,91.08,0.9123,6.3496
31-Jan-13,0.9587,0.9988,0.7367,0.6307,91.25,0.9104,6.3628
1-Feb-13,0.9614,0.9991,0.7302,0.6351,92.62,0.9029,6.2837
4-Feb-13,0.9598,0.9991,0.7376,0.6354,92.69,0.9086,6.3109
5-Feb-13,0.9632,0.9982,0.7392,0.6382,93.39,0.9092,6.3444
6-Feb-13,0.9691,0.9968,0.7387,0.6389,93.54,0.9106,6.344
7-Feb-13,0.9696,0.9979,0.7468,0.6368,93.21,0.9178,6.4323
8-Feb-13,0.9685,1.0021,0.7473,0.6314,92.74,0.9173,6.4198
11-Feb-13,0.9733,1.0068,0.7474,0.6385,93.45,0.9194,6.4043
12-Feb-13,0.97,1.0026,0.7427,0.6386,93.07,0.9158,6.3565
13-Feb-13,0.967,1.0025,0.7442,0.6433,93.47,0.9193,6.3004
14-Feb-13,0.9653,1.001,0.7495,0.644,93.06,0.9221,6.3199
15-Feb-13,0.9703,1.0056,0.749,0.6441,93.81,0.9239,6.3286
18-Feb-13,0.9701,1.0098,0.7491,0.646,93.97,0.9234,6.3489
19-Feb-13,0.9662,1.0119,0.7487,0.6475,93.52,0.924,6.3225
20-Feb-13,0.9717,1.0147,0.7479,0.6535,93.69,0.9237,6.2919
21-Feb-13,0.9754,1.0189,0.7564,0.6554,92.88,0.9293,6.4056
22-Feb-13,0.9703,1.0239,0.7598,0.655,93.22,0.9315,6.4382
25-Feb-13,0.9728,1.026,0.7568,0.6619,93.8,0.9302,6.4168
26-Feb-13,0.9792,1.0286,0.7649,0.6611,91.69,0.9316,6.4717
27-Feb-13,0.9797,1.0267,0.7628,0.6607,91.61,0.9299,6.4473
28-Feb-13,0.9768,1.0278,0.7648,0.6588,92.27,0.9332,6.4447
1-Mar-13,0.9796,1.028,0.7702,0.6663,93.46,0.9453,6.4583
4-Mar-13,0.9842,1.0294,0.7686,0.6636,93.28,0.9416,6.4387
5-Mar-13,0.9773,1.0288,0.7677,0.6614,93.35,0.9423,6.3904
6-Mar-13,0.9746,1.0309,0.7692,0.6643,93.53,0.9465,6.4063
7-Mar-13,0.9736,1.03,0.7644,0.6645,94.66,0.9445,6.347
8-Mar-13,0.9778,1.0268,0.7703,0.6701,96.18,0.9529,6.4076
11-Mar-13,0.9743,1.0269,0.7684,0.6713,96.13,0.9496,6.4034
12-Mar-13,0.9693,1.0255,0.768,0.6718,95.99,0.9471,6.366
13-Mar-13,0.9716,1.0274,0.7722,0.6701,96.05,0.9519,6.4249
14-Mar-13,0.963,1.0261,0.7705,0.6644,96.12,0.9497,6.4443
15-Mar-13,0.9609,1.019,0.7653,0.6608,95.1,0.9388,6.3975
18-Mar-13,0.9621,1.0218,0.7717,0.6619,94.9,0.9449,6.4351
19-Mar-13,0.9651,1.0273,0.7759,0.6615,94.85,0.9461,6.461
20-Mar-13,0.9626,1.0269,0.7722,0.6609,95.52,0.9439,6.4587
21-Mar-13,0.9579,1.024,0.7737,0.6588,95.06,0.9455,6.4784
22-Mar-13,0.9572,1.0225,0.7695,0.6562,94.49,0.9403,6.4848
25-Mar-13,0.9568,1.0218,0.7763,0.6586,94.34,0.9473,6.5203
26-Mar-13,0.9538,1.0167,0.7777,0.6598,94.22,0.9485,6.4973
27-Mar-13,0.9583,1.017,0.7824,0.6618,94.38,0.9535,6.5156
28-Mar-13,0.9591,1.0161,0.7788,0.6587,94.02,0.9472,6.5027
2-Apr-13,0.9559,1.0153,0.7789,0.661,93.47,0.9485,6.4739
3-Apr-13,0.9535,1.013,0.7783,0.6607,92.87,0.9453,6.4981
4-Apr-13,0.9609,1.0148,0.778,0.6588,96.37,0.9462,6.5591
5-Apr-13,0.9635,1.0201,0.7679,0.6513,97.16,0.9331,6.4529
8-Apr-13,0.9623,1.0195,0.7682,0.6544,98.89,0.9349,6.4234
9-Apr-13,0.9539,1.016,0.7658,0.6538,99,0.9339,6.4112
10-Apr-13,0.9489,1.0147,0.7642,0.6525,99.51,0.9316,6.3777
11-Apr-13,0.9468,1.0111,0.7618,0.6496,99.55,0.9293,6.333
12-Apr-13,0.9522,1.0135,0.7635,0.6507,98.73,0.9291,6.3637
15-Apr-13,0.962,1.0214,0.7642,0.6531,97.96,0.9298,6.3788
16-Apr-13,0.9661,1.0237,0.7616,0.654,97.74,0.9265,6.3749
17-Apr-13,0.9701,1.0282,0.7668,0.6564,97.6,0.9313,6.5
18-Apr-13,0.9697,1.0249,0.7645,0.654,98.22,0.9299,6.5176
19-Apr-13,0.9705,1.0261,0.7645,0.6554,99.25,0.9306,6.5199
22-Apr-13,0.9756,1.0269,0.7674,0.6559,99.29,0.9361,6.5285
23-Apr-13,0.9748,1.0261,0.7684,0.6543,99.35,0.9418,6.62
24-Apr-13,0.9748,1.0273,0.7695,0.655,99.38,0.9476,6.63
25-Apr-13,0.9696,1.0198,0.7689,0.6477,99.49,0.9475,6.6074
26-Apr-13,0.9721,1.0172,0.7676,0.6455,97.68,0.9416,6.5684
29-Apr-13,0.9665,1.014,0.7633,0.6454,98.16,0.9368,6.5425
30-Apr-13,0.963,1.0057,0.7584,0.6425,97.41,0.9291,6.4729
1-May-13,0.9719,1.0082,0.758,0.643,97.35,0.9278,6.4672
2-May-13,0.9759,1.0085,0.7651,0.6447,98.03,0.9339,6.526
3-May-13,0.9702,1.0084,0.7625,0.6423,98.95,0.9345,6.499
7-May-13,0.9836,1.0048,0.7642,0.6465,99.08,0.941,6.519
8-May-13,0.981,1.0029,0.7591,0.6425,98.82,0.9356,6.4915
9-May-13,0.9816,1.0023,0.7636,0.6453,99.31,0.9408,6.5194
10-May-13,0.9999,1.0118,0.7709,0.6513,101.8,0.9572,6.596
13-May-13,1.003,1.0106,0.7702,0.6517,101.75,0.9574,6.6009
14-May-13,1.0083,1.016,0.7705,0.6554,102.04,0.9574,6.6372
15-May-13,1.0118,1.0177,0.7775,0.6568,102.44,0.9675,6.6764
16-May-13,1.0146,1.0158,0.7742,0.6533,101.96,0.9595,6.6405
17-May-13,1.0271,1.0275,0.7799,0.6583,102.98,0.9726,6.7018
20-May-13,1.021,1.0279,0.7778,0.6569,102.46,0.9681,6.6611
21-May-13,1.0231,1.03,0.7768,0.6605,102.54,0.971,6.6467
22-May-13,1.0333,1.0333,0.7765,0.6647,103.5,0.9793,6.6322
23-May-13,1.0303,1.0342,0.7751,0.6638,101.43,0.9694,6.6656
24-May-13,1.0333,1.0324,0.7735,0.6605,101.18,0.9608,6.6468
28-May-13,1.039,1.0387,0.7778,0.6651,102.35,0.9761,6.6875
29-May-13,1.0386,1.0397,0.7712,0.6616,100.91,0.9611,6.6371
30-May-13,1.0319,1.0299,0.766,0.6572,100.93,0.9538,6.5626
31-May-13,1.0426,1.0336,0.7716,0.6596,100.96,0.9595,6.6473
3-Jun-13,1.0297,1.0345,0.7675,0.6538,99.57,0.9539,6.5726
4-Jun-13,1.0369,1.0345,0.7651,0.6539,100.14,0.9489,6.5694
5-Jun-13,1.0496,1.0369,0.7642,0.6497,99.29,0.9436,6.6016
6-Jun-13,1.0493,1.0318,0.7579,0.6442,98.36,0.9349,6.578
7-Jun-13,1.0543,1.0208,0.7564,0.6436,97.37,0.9351,6.5797
10-Jun-13,1.059,1.0187,0.7579,0.6441,99.13,0.9392,6.6082
11-Jun-13,1.0637,1.0189,0.7534,0.6411,96.85,0.9274,6.5866
12-Jun-13,1.052,1.0183,0.7498,0.6375,95.68,0.9203,6.5075
13-Jun-13,1.0426,1.0166,0.7519,0.6378,94.22,0.9236,6.522
14-Jun-13,1.039,1.0171,0.7496,0.6379,94.59,0.9208,6.4385
17-Jun-13,1.0446,1.0169,0.7492,0.6364,94.77,0.925,6.4684
18-Jun-13,1.0564,1.0213,0.7467,0.6407,95.59,0.9206,6.475
19-Jun-13,1.0484,1.019,0.746,0.6386,95,0.9193,6.3893
20-Jun-13,1.089,1.0358,0.759,0.6466,98.08,0.9316,6.5998
21-Jun-13,1.0861,1.047,0.7613,0.6498,97.48,0.9346,6.679
24-Jun-13,1.0787,1.0527,0.7638,0.6494,97.56,0.9345,6.7735
25-Jun-13,1.0818,1.0513,0.7649,0.6492,97.75,0.9398,6.7273
26-Jun-13,1.0734,1.0472,0.7691,0.6519,97.43,0.9424,6.7235
27-Jun-13,1.0777,1.0492,0.7691,0.6577,98.52,0.9488,6.7653
28-Jun-13,1.0927,1.055,0.7693,0.6593,99.34,0.9461,6.7488
1-Jul-13,1.0848,1.0503,0.7671,0.6568,99.73,0.9469,6.6641
2-Jul-13,1.0913,1.0549,0.7673,0.6592,100.4,0.9478,6.6727
3-Jul-13,1.1025,1.0534,0.771,0.6554,99.71,0.9484,6.7037
4-Jul-13,1.0898,1.0514,0.7744,0.6637,100.01,0.9563,6.6723
5-Jul-13,1.103,1.0589,0.7791,0.6719,100.91,0.9616,6.7947
8-Jul-13,1.0957,1.056,0.7773,0.6694,101.09,0.9645,6.7831
9-Jul-13,1.0927,1.0534,0.7821,0.6743,101.07,0.9733,6.8103
10-Jul-13,1.0898,1.0512,0.7777,0.6691,100.07,0.9674,6.758
11-Jul-13,1.0934,1.0401,0.7669,0.6616,98.74,0.951,6.6889
12-Jul-13,1.1038,1.039,0.7661,0.6615,99.42,0.9479,6.6828
15-Jul-13,1.1,1.0409,0.7665,0.6621,99.88,0.9505,6.6909
16-Jul-13,1.0832,1.0396,0.7612,0.6612,99.29,0.9417,6.5828
17-Jul-13,1.085,1.0428,0.7638,0.6591,99.75,0.944,6.5848
18-Jul-13,1.0918,1.0395,0.7639,0.6579,100.62,0.9463,6.5988
19-Jul-13,1.087,1.0373,0.7612,0.6553,100.4,0.9408,6.5448
22-Jul-13,1.0813,1.0339,0.7579,0.6506,99.44,0.9352,6.4796
23-Jul-13,1.0812,1.0292,0.7565,0.6507,99.76,0.9363,6.4537
24-Jul-13,1.0862,1.0288,0.7555,0.6512,100.17,0.9349,6.4857
25-Jul-13,1.088,1.028,0.7556,0.653,99.62,0.9338,6.5092
26-Jul-13,1.083,1.0296,0.7539,0.6507,98.14,0.9292,6.4734
29-Jul-13,1.0864,1.0262,0.7545,0.6516,97.97,0.9313,6.476
30-Jul-13,1.1031,1.0292,0.7547,0.6554,98.06,0.9308,6.5516
31-Jul-13,1.1142,1.0281,0.7531,0.6595,98.36,0.9293,6.5379
1-Aug-13,1.1202,1.033,0.7556,0.6596,99.23,0.9338,6.5922
2-Aug-13,1.1222,1.0368,0.7528,0.6547,98.76,0.928,6.603
5-Aug-13,1.1228,1.0399,0.7553,0.6523,98.59,0.9315,6.6016
6-Aug-13,1.1137,1.0375,0.7514,0.65,97.62,0.9248,6.5548
7-Aug-13,1.1125,1.0426,0.7508,0.6444,96.59,0.9231,6.5316
8-Aug-13,1.0966,1.0365,0.7471,0.6429,95.89,0.9194,6.4805
9-Aug-13,1.0867,1.0303,0.749,0.644,96.27,0.9216,6.4973
12-Aug-13,1.0898,1.0303,0.7522,0.646,96.57,0.9272,6.528
13-Aug-13,1.1,1.0343,0.7555,0.6468,98.19,0.9342,6.5515
14-Aug-13,1.0931,1.0323,0.7539,0.6436,98.06,0.9341,6.5018
15-Aug-13,1.1008,1.0347,0.7547,0.6428,97.83,0.9347,6.5448
16-Aug-13,1.0868,1.035,0.7501,0.6405,97.57,0.9259,6.517
19-Aug-13,1.093,1.0328,0.749,0.6382,97.97,0.925,6.5009
20-Aug-13,1.1012,1.0387,0.7448,0.6378,97.13,0.9177,6.4791
21-Aug-13,1.1086,1.0446,0.7476,0.6374,97.67,0.9204,6.5647
22-Aug-13,1.1083,1.0512,0.7493,0.6421,98.61,0.9246,6.5165
23-Aug-13,1.1074,1.0525,0.7462,0.6413,98.49,0.9194,6.489
27-Aug-13,1.1154,1.0505,0.7466,0.6435,97.19,0.9179,6.4938
28-Aug-13,1.1181,1.0486,0.7497,0.6436,97.68,0.9213,6.5095
29-Aug-13,1.1204,1.0514,0.7561,0.6454,98.44,0.9317,6.6
30-Aug-13,1.1226,1.0547,0.7584,0.6464,98.13,0.9325,6.6388
2-Sep-13,1.1135,1.0543,0.7581,0.6425,99.36,0.9342,6.6068
3-Sep-13,1.1036,1.0541,0.76,0.6439,99.8,0.9379,6.6165
4-Sep-13,1.0896,1.0486,0.7577,0.6398,99.54,0.9363,6.6045
5-Sep-13,1.0957,1.0511,0.7622,0.6414,100.04,0.9447,6.6777
6-Sep-13,1.0875,1.0384,0.7601,0.6398,98.92,0.9386,6.6454
9-Sep-13,1.0848,1.0371,0.7545,0.6361,99.58,0.9322,6.5705
10-Sep-13,1.075,1.0356,0.7539,0.6361,100.43,0.9349,6.5499
11-Sep-13,1.0734,1.0331,0.7518,0.6324,99.98,0.9309,6.5235
12-Sep-13,1.0783,1.0317,0.7514,0.6319,99.11,0.9284,6.5268
13-Sep-13,1.0819,1.0336,0.7541,0.6303,99.34,0.9331,6.5677
16-Sep-13,1.0704,1.0311,0.7489,0.6275,98.78,0.9254,6.4899
17-Sep-13,1.0688,1.0291,0.7492,0.6289,99.34,0.9279,6.4686
18-Sep-13,1.0694,1.0318,0.7492,0.6262,98.93,0.9255,6.4662
19-Sep-13,1.0567,1.0224,0.7385,0.6225,99.48,0.9103,6.3284
20-Sep-13,1.0654,1.029,0.7402,0.625,99.61,0.9115,6.3723
23-Sep-13,1.0589,1.0297,0.7412,0.6238,98.69,0.9111,6.3844
24-Sep-13,1.0644,1.03,0.7412,0.6256,98.67,0.911,6.4055
25-Sep-13,1.0673,1.0297,0.7403,0.6223,98.69,0.911,6.431
26-Sep-13,1.0684,1.0332,0.7418,0.6248,98.96,0.911,6.424
27-Sep-13,1.0733,1.0303,0.7386,0.6203,98.25,0.9045,6.4208
30-Sep-13,1.0694,1.0279,0.7388,0.6175,98.12,0.9042,6.4233
1-Oct-13,1.0656,1.0326,0.7394,0.6171,98.1,0.9062,6.3678
2-Oct-13,1.0675,1.034,0.7358,0.6162,97.27,0.9015,6.3666
3-Oct-13,1.0655,1.0314,0.734,0.6184,97.3,0.9,6.346
4-Oct-13,1.0588,1.0305,0.7355,0.6222,97.13,0.9032,6.4062
7-Oct-13,1.061,1.0301,0.7369,0.6219,97.04,0.9048,6.4222
8-Oct-13,1.0574,1.0326,0.7355,0.6208,96.95,0.9032,6.4086
9-Oct-13,1.059,1.0398,0.7399,0.6277,97.19,0.9099,6.4663
10-Oct-13,1.0574,1.0384,0.7396,0.6268,98.08,0.911,6.5073
11-Oct-13,1.0567,1.0387,0.7373,0.6271,98.3,0.91,6.4694
14-Oct-13,1.055,1.0347,0.7361,0.6244,98.12,0.9072,6.4585
15-Oct-13,1.0495,1.0369,0.7406,0.6263,98.59,0.9149,6.4997
16-Oct-13,1.0493,1.0349,0.7412,0.6277,98.87,0.916,6.5066
17-Oct-13,1.0381,1.0286,0.7319,0.6193,97.77,0.903,6.4
18-Oct-13,1.0348,1.0284,0.7301,0.6177,97.76,0.9017,6.4206
21-Oct-13,1.0339,1.0294,0.7313,0.6189,98.14,0.9018,6.4013
22-Oct-13,1.0297,1.0285,0.7261,0.6168,98.14,0.8953,6.3718
23-Oct-13,1.0386,1.0389,0.7255,0.6185,97.29,0.8917,6.3789
24-Oct-13,1.0425,1.0432,0.7245,0.6185,97.37,0.8918,6.3641
25-Oct-13,1.0432,1.0445,0.725,0.6185,97.34,0.894,6.3292
28-Oct-13,1.045,1.0445,0.7254,0.6199,97.71,0.8955,6.3373
29-Oct-13,1.053,1.0446,0.7262,0.6227,98.09,0.8982,6.3744
30-Oct-13,1.0539,1.0455,0.7262,0.622,98.15,0.8964,6.3703
31-Oct-13,1.0559,1.043,0.7356,0.6224,98.11,0.9057,6.4713
1-Nov-13,1.0597,1.0443,0.7415,0.6281,98.77,0.9125,6.5358
4-Nov-13,1.0529,1.0409,0.7401,0.6269,98.59,0.9109,6.4979
5-Nov-13,1.0531,1.0447,0.7421,0.6233,98.54,0.912,6.5228
6-Nov-13,1.05,1.0415,0.7393,0.6219,98.65,0.911,6.495
7-Nov-13,1.0581,1.0447,0.7472,0.6232,99.04,0.9187,6.5329
8-Nov-13,1.0669,1.049,0.7491,0.6252,99.08,0.9223,6.6022
11-Nov-13,1.068,1.0472,0.7458,0.6261,99.24,0.9193,6.5642
12-Nov-13,1.0733,1.0493,0.7442,0.6279,99.55,0.9164,6.6416
13-Nov-13,1.0755,1.048,0.7461,0.6255,99.41,0.9192,6.6924
14-Nov-13,1.0725,1.0504,0.743,0.6214,99.94,0.9156,6.6657
15-Nov-13,1.0681,1.046,0.7422,0.6214,100.29,0.9159,6.6572
18-Nov-13,1.0642,1.0427,0.7394,0.6206,100.03,0.912,6.5915
19-Nov-13,1.0618,1.0448,0.7393,0.621,100.2,0.9119,6.6228
20-Nov-13,1.0641,1.0446,0.7427,0.6183,99.92,0.9146,6.6222
21-Nov-13,1.0807,1.0512,0.7428,0.6192,101.04,0.9153,6.6523
22-Nov-13,1.0915,1.053,0.7396,0.6178,101.25,0.9097,6.5889
25-Nov-13,1.0923,1.056,0.7405,0.619,101.7,0.912,6.5845
26-Nov-13,1.0958,1.0541,0.7374,0.618,101.4,0.9079,6.5762
27-Nov-13,1.1006,1.0587,0.7368,0.6144,102.11,0.9083,6.5724
28-Nov-13,1.0997,1.0586,0.7353,0.6117,102.22,0.9063,6.5551
29-Nov-13,1.0945,1.0587,0.7344,0.6104,102.36,0.9037,6.5347
2-Dec-13,1.0975,1.0638,0.7377,0.6109,102.97,0.9073,6.5473
3-Dec-13,1.0947,1.0655,0.7359,0.6092,102.45,0.9048,6.5176
4-Dec-13,1.1091,1.0691,0.7377,0.6118,102.66,0.9057,6.5121
5-Dec-13,1.1067,1.0647,0.7322,0.6127,102.06,0.8982,6.5003
6-Dec-13,1.099,1.0632,0.7308,0.6115,102.7,0.8947,6.5189
9-Dec-13,1.1,1.0655,0.7289,0.6102,103.11,0.8918,6.5401
10-Dec-13,1.094,1.0621,0.7262,0.6088,102.88,0.8874,6.5351
11-Dec-13,1.1034,1.0613,0.7251,0.6109,102.46,0.8857,6.5499
12-Dec-13,1.1194,1.0636,0.7271,0.6126,103.01,0.8896,6.5917
13-Dec-13,1.1167,1.0612,0.7283,0.6144,103.14,0.8908,6.5845
16-Dec-13,1.1159,1.0578,0.7271,0.6135,103.01,0.8876,6.5785
17-Dec-13,1.1249,1.0603,0.7283,0.6157,102.71,0.8883,6.5809
18-Dec-13,1.1259,1.0663,0.7266,0.6101,103.21,0.887,6.5317
19-Dec-13,1.1296,1.0686,0.7316,0.6111,104.23,0.8968,6.5852
20-Dec-13,1.1218,1.068,0.7315,0.6114,104.09,0.8959,6.5661
23-Dec-13,1.1186,1.0595,0.7296,0.6114,104,0.8931,6.5478
24-Dec-13,1.1206,1.0614,0.731,0.6112,104.29,0.8951,6.5778
27-Dec-13,1.1246,1.0694,0.7259,0.6063,104.97,0.888,6.5025
30-Dec-13,1.1221,1.0662,0.724,0.6051,105.03,0.8864,6.4281
31-Dec-13,1.1183,1.0634,0.7263,0.605,104.96,0.8911,6.4085
2-Jan-14,1.1199,1.0639,0.7322,0.6084,105.03,0.9009,6.4903
3-Jan-14,1.1133,1.0622,0.7346,0.6081,104.47,0.9042,6.511
6-Jan-14,1.1158,1.0673,0.733,0.6093,104.53,0.9037,6.5159
7-Jan-14,1.1216,1.0746,0.735,0.6098,104.66,0.9093,6.5212
8-Jan-14,1.1198,1.0798,0.7353,0.6072,104.83,0.909,6.557
9-Jan-14,1.1254,1.086,0.7361,0.6074,104.79,0.9092,6.5683
10-Jan-14,1.1151,1.0922,0.7314,0.6066,104.15,0.9024,6.494
13-Jan-14,1.1044,1.0864,0.7324,0.6104,103.36,0.9026,6.5003
14-Jan-14,1.1115,1.0935,0.7306,0.6075,103.6,0.9008,6.4319
15-Jan-14,1.1206,1.094,0.7355,0.6116,104.47,0.9094,6.4783
16-Jan-14,1.1355,1.0926,0.7353,0.6118,104.24,0.9066,6.4663
17-Jan-14,1.1382,1.0948,0.7376,0.6081,104.27,0.9093,6.4626
20-Jan-14,1.1362,1.0971,0.7373,0.609,104.05,0.9094,6.4805
21-Jan-14,1.1358,1.0979,0.7384,0.6074,104.29,0.9114,6.4952
22-Jan-14,1.1287,1.1051,0.7372,0.6031,104.25,0.9101,6.4736
23-Jan-14,1.1386,1.1126,0.7309,0.6013,103.66,0.8999,6.4296
24-Jan-14,1.1467,1.1072,0.7307,0.606,102.36,0.8943,6.4428
27-Jan-14,1.1431,1.106,0.7314,0.6034,102.44,0.8964,6.4317
28-Jan-14,1.1399,1.1171,0.7319,0.603,102.79,0.8988,6.4317
29-Jan-14,1.1426,1.1152,0.7329,0.6042,102.25,0.8958,6.4659
30-Jan-14,1.1416,1.1181,0.7373,0.6061,102.72,0.9027,6.5224
31-Jan-14,1.1461,1.115,0.7416,0.6085,101.99,0.9057,6.5455
3-Feb-14,1.1349,1.1054,0.7398,0.6123,101.25,0.9027,6.5321
4-Feb-14,1.1241,1.1082,0.7402,0.6136,101.4,0.9043,6.5258
5-Feb-14,1.1213,1.1101,0.739,0.6133,101.19,0.9033,6.5303
6-Feb-14,1.1159,1.1063,0.7353,0.6126,101.86,0.8993,6.4949
7-Feb-14,1.1169,1.1008,0.7343,0.61,102.22,0.8982,6.4963
10-Feb-14,1.1183,1.1047,0.7327,0.6098,102.02,0.8967,6.4819
11-Feb-14,1.1071,1.1044,0.7312,0.6066,102.38,0.8946,6.427
