Date,us_2year_bond_futures,us_10year_bond_futures,us_30year_bond_features,uk_gilt,jpy_bond_price
1989-08-16,,88.06,80.62,,
1989-08-17,,87.81,80.19,,
1989-08-18,,87.94,80.44,,
1989-08-21,,87.56,80.06,,
1989-08-22,,87.12,79.56,,
1989-08-23,,87.38,80.06,,
1989-08-24,,87.56,80.25,,
1989-08-25,,87.5,80.06,,
1989-08-28,,87.12,79.69,,
1989-08-29,,87.25,79.88,,
1989-08-30,,87.44,79.94,,
1989-08-31,,87.38,79.88,,
1989-09-01,,87.94,80.5,,
1989-09-05,,87.69,80.38,,
1989-09-06,,87.81,80.56,,
1989-09-07,,87.75,80.69,,
1989-09-08,,87.94,81.0,,
1989-09-11,,88.06,81.06,,
1989-09-12,,88.06,80.88,,
1989-09-13,,87.88,80.38,,
1989-09-14,,88.12,80.62,,
1989-09-15,,88.38,80.88,,
1989-09-18,,88.31,80.75,,
1989-09-19,,88.38,80.69,,
1989-09-20,,88.12,80.19,,
1989-09-21,,87.5,79.88,,
1989-09-22,,87.5,79.88,,
1989-09-25,,86.81,79.0,,
1989-09-26,,87.0,79.38,,
1989-09-27,,87.0,79.38,,
1989-09-28,,87.06,79.44,,
1989-09-29,,87.0,79.56,,
1989-10-02,,87.0,79.69,,
1989-10-03,,87.38,80.0,,
1989-10-04,,87.5,80.25,,
1989-10-05,,87.88,80.81,,
1989-10-06,,88.5,81.56,,
1989-10-09,,88.94,81.69,,
1989-10-10,,88.56,81.62,,
1989-10-11,,88.31,81.25,,
1989-10-12,,88.5,81.44,,
1989-10-13,,88.94,81.75,,
1989-10-16,,88.81,81.88,,
1989-10-17,,88.75,81.56,,
1989-10-18,,88.62,81.38,,
1989-10-19,,88.94,82.0,,
1989-10-20,,88.81,81.75,,
1989-10-23,,89.12,82.19,,
1989-10-24,,89.5,82.62,,
1989-10-25,,89.5,82.56,,
1989-10-26,,89.25,82.25,,
1989-10-27,,89.06,81.94,,
1989-10-30,,89.12,82.25,,
1989-10-31,,89.12,82.44,,
1989-11-01,,89.31,82.69,,
1989-11-02,,89.5,82.88,,
1989-11-03,,89.12,82.31,,
1989-11-06,,88.81,81.94,,
1989-11-07,,89.5,82.75,,
1989-11-08,,89.69,82.81,,
1989-11-09,,89.44,82.5,,
1989-11-10,,89.44,82.56,,
1989-11-13,,89.38,82.62,,
1989-11-14,,89.5,82.56,,
1989-11-15,,89.81,82.81,,
1989-11-16,,89.81,82.75,,
1989-11-17,,89.38,82.12,,
1989-11-20,,89.38,82.25,,
1989-11-21,,89.56,82.44,,
1989-11-22,,89.81,82.69,,
1989-11-24,,89.94,82.69,,
1989-11-27,,89.56,82.31,,
1989-11-28,,89.5,82.38,,
1989-11-29,,89.38,82.12,,
1989-11-30,,89.56,82.56,,
1989-12-01,,89.69,82.62,,
1989-12-04,,89.75,82.69,,
1989-12-05,,89.75,82.69,,
1989-12-06,,89.56,82.38,,
1989-12-07,,89.38,82.25,,
1989-12-08,,89.69,82.56,,
1989-12-11,,89.62,82.5,,
1989-12-12,,89.62,82.44,,
1989-12-13,,89.69,82.56,,
1989-12-14,,89.94,82.94,,
1989-12-15,,89.81,82.88,,
1989-12-18,,90.12,83.19,,
1989-12-19,,89.94,83.06,,
1989-12-20,,90.06,83.12,,
1989-12-21,,89.94,82.88,,
1989-12-22,,89.62,82.75,,
1989-12-26,,88.81,81.62,,
1989-12-27,,88.81,81.75,,
1989-12-28,,89.06,82.0,,
1989-12-29,,88.94,81.88,,
1990-01-02,7.87,88.81,81.69,,
1990-01-03,7.94,88.56,81.31,,
1990-01-04,7.92,88.69,81.38,,
1990-01-05,7.9,88.62,81.12,,
1990-01-08,7.9,88.5,81.0,,
1990-01-09,7.91,88.5,80.88,,
1990-01-10,7.91,88.5,80.94,,
1990-01-11,7.91,88.5,80.94,,
1990-01-12,7.93,88.19,80.44,,
1990-01-15,,87.81,80.12,,
1990-01-16,8.1,87.56,79.88,,
1990-01-17,8.09,87.56,79.88,,
1990-01-18,8.25,86.94,79.0,,
1990-01-19,8.2,87.25,79.56,,
1990-01-22,8.18,87.19,79.31,,
1990-01-23,8.18,87.38,79.56,,
1990-01-24,8.2,86.69,78.62,,
1990-01-25,8.24,86.44,78.25,,
1990-01-26,8.28,86.0,77.44,,
1990-01-29,8.3,86.06,77.56,,
1990-01-30,8.3,85.94,77.38,,
1990-01-31,8.28,86.44,78.19,,
1990-02-01,8.28,86.56,78.38,,
1990-02-02,8.37,86.12,77.88,,
1990-02-05,8.37,86.0,77.69,,
1990-02-06,8.42,85.81,77.38,,
1990-02-07,8.42,85.81,77.44,,
1990-02-08,8.37,86.12,77.69,,
1990-02-09,8.25,87.0,78.69,,
1990-02-12,8.32,86.56,78.0,,
1990-02-13,8.21,86.81,78.31,,
1990-02-14,8.27,86.81,78.31,,
1990-02-15,8.35,86.31,77.69,,
1990-02-16,8.36,86.38,77.75,,
1990-02-20,8.52,85.25,76.38,,
1990-02-21,8.5,85.31,76.44,,
1990-02-22,8.45,85.81,77.25,,
1990-02-23,8.43,85.75,77.19,,
1990-02-26,8.38,86.19,77.75,,
1990-02-27,8.34,86.5,78.12,,
1990-02-28,8.43,85.94,77.44,,
1990-03-01,8.53,85.5,76.81,,
1990-03-02,8.48,85.75,77.12,,
1990-03-05,8.55,85.12,76.25,,
1990-03-06,8.54,85.44,76.81,,
1990-03-07,8.54,85.44,76.88,,
1990-03-08,8.59,85.56,77.06,,
1990-03-09,8.73,85.12,76.19,,
1990-03-12,8.71,85.25,76.5,,
1990-03-13,8.77,84.75,75.69,,
1990-03-14,8.69,85.25,76.56,,
1990-03-15,8.71,85.12,76.5,,
1990-03-16,8.64,85.56,77.0,,
1990-03-19,8.68,85.56,77.06,,
1990-03-20,8.68,85.94,77.69,,
1990-03-21,8.69,85.81,77.5,,
1990-03-22,8.62,85.75,77.44,,
1990-03-23,8.61,85.88,77.44,,
1990-03-26,8.61,85.94,77.69,,
1990-03-27,8.59,85.88,77.56,,
1990-03-28,8.57,85.94,77.69,,
1990-03-29,8.62,85.44,76.81,,
1990-03-30,8.64,85.06,76.19,,
1990-04-02,8.62,85.12,76.25,,
1990-04-03,8.61,85.25,76.5,,
1990-04-04,8.54,85.81,77.44,,
1990-04-05,8.54,85.75,77.31,,
1990-04-06,8.52,85.75,77.25,,
1990-04-09,8.54,85.5,77.12,,
1990-04-10,8.54,85.44,77.0,,
1990-04-11,8.56,85.38,76.94,,
1990-04-12,8.57,85.25,76.81,,
1990-04-16,8.61,85.0,76.44,,
1990-04-17,8.7,84.56,75.62,,
1990-04-18,8.79,84.0,74.81,,
1990-04-19,8.81,84.0,74.81,,
1990-04-20,8.82,83.56,74.31,,
1990-04-23,8.87,83.44,74.06,,
1990-04-24,8.92,83.38,73.94,,
1990-04-25,8.95,83.38,74.0,,
1990-04-26,9.03,83.0,73.5,,
1990-04-27,8.98,83.0,73.5,,
1990-04-30,8.96,83.12,73.69,,
1990-05-01,9.02,83.0,73.62,,
1990-05-02,9.05,82.88,73.56,,
1990-05-03,8.98,83.12,73.94,,
1990-05-04,8.7,84.31,75.31,,
1990-05-07,8.74,84.12,75.0,,
1990-05-08,8.68,84.38,75.31,,
1990-05-09,8.75,83.81,74.69,,
1990-05-10,8.69,84.31,75.19,,
1990-05-11,8.55,85.25,76.5,,
1990-05-14,8.51,85.44,77.0,,
1990-05-15,8.54,85.12,76.69,,
1990-05-16,8.54,85.0,76.5,,
1990-05-17,8.56,84.94,76.44,,
1990-05-18,8.63,84.69,76.06,,
1990-05-21,8.61,84.69,76.19,,
1990-05-22,8.54,85.25,76.81,,
1990-05-23,8.51,85.44,76.94,,
1990-05-24,8.5,85.38,76.88,,
1990-05-25,8.53,84.94,76.31,,
1990-05-29,8.52,85.19,76.56,,
1990-05-30,8.48,85.44,76.88,,
1990-05-31,8.5,85.5,76.94,,
1990-06-01,8.33,86.44,78.12,,
1990-06-04,8.31,86.44,78.19,,
1990-06-05,8.34,86.25,77.81,,
1990-06-06,8.34,86.25,77.94,,
1990-06-07,8.34,86.25,78.0,,
1990-06-08,8.33,86.25,78.0,,
1990-06-11,8.36,86.19,77.88,,
1990-06-12,8.36,86.12,77.88,,
1990-06-13,8.27,86.56,78.38,,
1990-06-14,8.24,86.81,78.62,,
1990-06-15,8.33,86.31,78.0,,
1990-06-18,8.39,86.0,77.69,,
1990-06-19,8.41,86.0,77.62,,
1990-06-20,8.43,85.81,77.25,,
1990-06-21,8.41,85.94,77.5,,
1990-06-22,8.4,85.94,77.56,,
1990-06-25,8.45,85.44,77.0,,
1990-06-26,8.41,85.69,77.31,,
1990-06-27,8.37,85.94,77.56,,
1990-06-28,8.31,86.19,77.88,,
1990-06-29,8.24,86.44,78.31,,
1990-07-02,8.25,86.44,78.25,,
1990-07-03,8.2,86.56,78.38,,
1990-07-05,8.22,86.44,78.12,,
1990-07-06,8.32,85.88,77.44,,
1990-07-09,8.39,85.56,77.12,,
1990-07-10,8.4,85.44,77.0,,
1990-07-11,8.4,85.62,77.12,,
1990-07-12,8.2,86.0,77.56,,
1990-07-13,8.13,86.25,77.88,,
1990-07-16,8.15,86.38,78.0,,
1990-07-17,8.13,86.44,78.0,,
1990-07-18,8.13,86.0,77.31,,
1990-07-19,8.13,85.94,77.19,,
1990-07-20,8.08,86.19,77.44,,
1990-07-23,8.05,86.12,77.44,,
1990-07-24,8.12,85.81,77.06,,
1990-07-25,8.08,86.12,77.44,,
1990-07-26,8.08,86.12,77.56,,
1990-07-27,8.0,86.56,78.0,,
1990-07-30,7.93,87.12,78.75,,
1990-07-31,7.91,86.94,78.56,,
1990-08-01,7.85,87.38,78.94,,
1990-08-02,7.9,86.69,78.12,,
1990-08-03,7.79,86.44,77.5,,
1990-08-06,7.9,84.94,75.31,,
1990-08-07,8.04,84.56,75.06,,
1990-08-08,8.02,84.56,75.0,,
1990-08-09,7.99,85.12,75.75,,
1990-08-10,7.95,85.0,75.38,,
1990-08-13,7.94,85.0,75.31,,
1990-08-14,7.94,85.19,75.44,,
1990-08-15,7.94,85.38,75.56,,
1990-08-16,8.09,84.56,74.44,,
1990-08-17,8.11,84.38,74.19,,
1990-08-20,8.13,84.38,74.38,,
1990-08-21,8.19,84.25,74.38,,
1990-08-22,8.26,83.88,73.69,,
1990-08-23,8.26,83.38,72.94,,
1990-08-24,8.32,83.12,72.56,,
1990-08-27,8.21,83.88,73.62,,
1990-08-28,8.23,83.81,73.38,,
1990-08-29,8.16,84.38,74.25,,
1990-08-30,8.12,84.25,74.0,,
1990-08-31,8.07,84.25,73.69,,
1990-09-04,8.09,84.0,73.31,,
1990-09-05,8.04,84.25,73.75,,
1990-09-06,8.06,84.44,73.81,,
1990-09-07,8.04,84.62,74.12,,
1990-09-10,8.09,84.38,73.75,,
1990-09-11,8.1,84.44,73.88,,
1990-09-12,8.05,84.44,73.94,,
1990-09-13,8.01,84.5,73.94,,
1990-09-14,8.03,84.25,73.5,,
1990-09-17,8.05,84.12,73.12,,
1990-09-18,8.03,84.12,73.25,,
1990-09-19,8.08,84.06,73.5,,
1990-09-20,8.1,83.69,73.31,,
1990-09-21,8.12,83.38,72.75,,
1990-09-24,8.21,83.06,72.38,,
1990-09-25,8.18,83.25,72.62,,
1990-09-26,8.16,83.38,72.69,,
1990-09-27,8.05,83.81,73.44,,
1990-09-28,8.02,84.38,74.12,,
1990-10-01,7.94,84.94,75.0,,
1990-10-02,7.92,85.0,75.0,,
1990-10-03,7.88,85.0,75.0,,
1990-10-04,7.87,85.12,75.25,,
1990-10-05,7.81,85.31,75.44,,
1990-10-08,,85.12,75.06,,
1990-10-09,7.94,84.25,74.0,,
1990-10-10,7.99,84.0,73.62,,
1990-10-11,7.99,83.75,73.19,,
1990-10-12,7.94,84.25,74.06,,
1990-10-15,7.92,84.44,74.31,,
1990-10-16,7.92,84.56,74.38,,
1990-10-17,7.92,84.69,74.69,,
1990-10-18,7.91,85.0,75.0,,
1990-10-19,7.85,85.44,75.75,,
1990-10-22,7.85,85.44,75.81,,
1990-10-23,7.84,85.38,75.56,,
1990-10-24,7.84,85.25,75.5,,
1990-10-25,7.8,85.5,75.88,,
1990-10-26,7.8,85.44,75.69,,
1990-10-29,7.82,85.06,75.19,,
1990-10-30,7.79,85.0,75.12,,
1990-10-31,7.77,85.38,75.56,,
1990-11-01,7.68,85.81,76.19,,
1990-11-02,7.68,85.81,76.25,,
1990-11-05,7.63,86.19,76.81,,
1990-11-06,7.65,86.12,76.75,,
1990-11-07,7.67,85.81,76.19,,
1990-11-08,7.67,85.69,75.88,,
1990-11-09,7.61,86.25,76.81,,
1990-11-12,,86.81,77.5,,
1990-11-13,7.6,86.94,77.69,,
1990-11-14,7.58,87.0,77.75,,
1990-11-15,7.6,86.88,77.62,,
1990-11-16,7.58,87.19,78.12,,
1990-11-19,7.62,87.0,77.69,,
1990-11-20,7.62,87.12,78.12,,
1990-11-21,7.55,87.5,78.5,,
1990-11-23,7.53,87.38,78.31,,
1990-11-26,7.55,87.5,78.62,,
1990-11-27,7.5,87.31,78.38,,
1990-11-28,7.56,87.12,78.25,,
1990-11-29,7.58,87.0,78.12,,
1990-11-30,7.53,87.38,78.44,,
1990-12-03,7.51,87.56,78.75,,
1990-12-04,7.46,87.69,78.69,,
1990-12-05,7.46,87.94,79.12,,
1990-12-06,7.48,87.81,78.81,,
1990-12-07,7.33,88.69,80.12,,
1990-12-10,7.28,88.94,80.44,,
1990-12-11,7.26,89.12,80.75,,
1990-12-12,7.22,89.38,80.94,,
1990-12-13,7.31,88.94,80.38,,
1990-12-14,7.35,88.5,79.88,,
1990-12-17,7.31,88.69,80.12,,
1990-12-18,7.28,88.94,80.31,,
1990-12-19,7.21,88.88,80.0,,
1990-12-20,7.25,88.25,79.69,,
1990-12-21,7.3,87.94,79.25,,
1990-12-24,7.35,87.38,78.56,,
1990-12-26,7.27,87.69,79.12,,
1990-12-27,7.25,87.94,79.56,,
1990-12-28,7.25,87.62,79.0,,
1990-12-31,7.15,88.0,79.44,,
1991-01-02,7.08,88.69,80.31,,
1991-01-03,7.08,88.94,80.62,,
1991-01-04,7.17,88.5,79.88,,
1991-01-07,7.2,87.81,78.94,,
1991-01-08,7.15,87.62,78.5,,
1991-01-09,7.1,87.0,77.75,,
1991-01-10,7.14,87.56,78.56,,
1991-01-11,7.14,87.56,78.5,,
1991-01-14,7.18,87.25,78.0,,
1991-01-15,7.16,87.38,78.0,,
1991-01-16,7.21,87.38,78.19,,
1991-01-17,7.19,88.5,80.12,,
1991-01-18,7.14,88.56,80.19,,
1991-01-21,,88.5,79.88,,
1991-01-22,7.13,88.38,79.62,,
1991-01-23,7.08,88.5,79.88,,
1991-01-24,7.04,88.75,80.19,,
1991-01-25,7.1,88.44,79.56,,
1991-01-28,7.12,88.5,79.81,,
1991-01-29,7.1,88.62,79.94,,
1991-01-30,7.07,88.5,79.81,,
1991-01-31,7.05,88.56,79.88,,
1991-02-01,6.83,89.38,80.94,,
1991-02-04,6.82,89.56,81.19,,
1991-02-05,6.8,89.69,81.38,,
1991-02-06,6.82,89.75,81.5,,
1991-02-07,6.8,89.56,81.06,,
1991-02-08,6.8,89.94,81.75,,
1991-02-11,6.78,89.88,81.5,,
1991-02-12,6.78,89.94,81.62,,
1991-02-13,6.78,89.94,81.56,,
1991-02-14,6.77,89.75,81.31,,
1991-02-15,6.82,89.88,81.5,,
1991-02-19,6.87,89.69,81.31,,
1991-02-20,6.87,89.44,80.94,,
1991-02-21,6.9,89.25,80.81,,
1991-02-22,6.98,89.06,80.56,,
1991-02-25,6.99,89.12,80.81,,
1991-02-26,7.0,88.81,80.12,,
1991-02-27,7.02,88.75,80.12,,
1991-02-28,7.04,88.5,79.25,,
1991-03-01,7.18,87.94,78.44,,
1991-03-04,7.16,88.0,78.44,,
1991-03-05,7.13,88.19,78.69,,
1991-03-06,7.15,88.0,78.62,,
1991-03-07,7.12,88.38,79.06,,
1991-03-08,7.08,87.94,78.31,,
1991-03-11,7.05,88.38,79.0,,
1991-03-12,7.07,88.25,78.75,,
1991-03-13,7.0,88.56,79.25,,
1991-03-14,6.95,88.69,79.31,,
1991-03-15,7.01,88.12,78.5,,
1991-03-18,7.09,87.81,78.19,,
1991-03-19,7.22,87.19,77.5,,
1991-03-20,7.2,87.0,77.94,,
1991-03-21,7.13,87.31,78.25,,
1991-03-22,7.13,87.38,78.31,,
1991-03-25,7.14,87.44,78.38,,
1991-03-26,7.16,87.5,78.56,,
1991-03-27,7.07,87.75,78.94,,
1991-03-28,7.02,88.0,79.25,,
1991-04-01,7.01,88.0,79.06,,
1991-04-02,6.97,88.12,79.25,,
1991-04-03,6.99,88.0,79.25,,
1991-04-04,6.94,88.38,79.69,,
1991-04-05,6.92,88.38,79.81,,
1991-04-08,6.91,88.56,79.94,,
1991-04-09,6.94,88.25,79.56,,
1991-04-10,7.02,87.81,78.94,,
1991-04-11,6.95,87.81,79.0,,
1991-04-12,6.88,88.5,80.0,,
1991-04-15,6.9,88.69,80.38,,
1991-04-16,6.92,88.69,80.25,,
1991-04-17,6.9,88.81,80.44,,
1991-04-18,6.99,88.38,79.88,,
1991-04-19,7.03,88.0,79.38,,
1991-04-22,7.07,87.69,78.94,,
1991-04-23,7.05,87.81,79.25,,
1991-04-24,6.95,88.19,79.75,,
1991-04-25,6.93,88.12,79.56,,
1991-04-26,6.89,88.25,79.88,,
1991-04-29,6.9,88.19,79.69,,
1991-04-30,6.8,88.5,80.0,,
1991-05-01,6.8,88.56,80.12,,
1991-05-02,6.76,88.88,80.44,,
1991-05-03,6.8,88.5,79.81,,
1991-05-06,6.82,88.38,79.75,,
1991-05-07,6.82,88.38,79.69,,
1991-05-08,6.84,88.38,79.69,,
1991-05-09,6.84,88.44,79.75,,
1991-05-10,6.87,87.69,78.62,,
1991-05-13,6.84,88.0,79.25,,
1991-05-14,6.86,87.62,78.5,,
1991-05-15,6.84,87.69,78.62,,
1991-05-16,6.84,87.81,78.75,,
1991-05-17,6.86,88.06,79.25,,
1991-05-20,6.86,87.94,79.12,,
1991-05-21,6.84,88.31,79.56,,
1991-05-22,6.77,88.19,79.31,,
1991-05-23,6.74,88.0,79.0,,
1991-05-24,6.69,88.0,79.06,,
1991-05-28,6.66,88.25,79.31,,
1991-05-29,6.61,88.25,79.25,,
1991-05-30,6.6,88.56,79.88,,
1991-05-31,6.68,88.38,79.44,,
1991-06-03,6.79,87.94,78.19,,
1991-06-04,6.79,87.94,78.19,,
1991-06-05,6.83,87.69,77.75,,
1991-06-06,6.86,87.5,77.56,,
1991-06-07,6.98,87.12,77.06,,
1991-06-10,7.01,87.06,77.06,,
1991-06-11,6.99,87.12,77.12,,
1991-06-12,7.08,86.69,76.56,,
1991-06-13,7.08,86.81,76.75,,
1991-06-14,7.02,87.12,77.12,,
1991-06-17,7.02,87.06,77.0,,
1991-06-18,7.0,87.0,76.81,,
1991-06-19,6.95,86.88,76.81,,
1991-06-20,6.87,86.5,77.12,,
1991-06-21,6.94,86.38,76.81,,
1991-06-24,6.96,86.38,76.88,,
1991-06-25,7.04,86.38,76.88,,
1991-06-26,7.01,86.38,76.88,,
1991-06-27,7.0,86.44,77.12,,
1991-06-28,6.9,86.94,77.69,,
1991-07-01,6.97,86.81,77.56,,
1991-07-02,7.0,86.81,77.56,,
1991-07-03,6.97,86.94,77.75,,
1991-07-05,7.04,86.38,77.0,,
1991-07-08,7.0,86.44,77.06,,
1991-07-09,7.0,86.38,76.81,,
1991-07-10,6.97,86.44,77.0,,
1991-07-11,6.92,86.81,77.44,,
1991-07-12,6.88,87.06,77.81,,
1991-07-15,6.88,87.0,77.81,,
1991-07-16,6.9,87.0,77.75,,
1991-07-17,6.94,86.81,77.44,,
1991-07-18,6.91,86.81,77.44,,
1991-07-19,6.89,87.0,77.62,,
1991-07-22,6.91,87.0,77.69,,
1991-07-23,6.94,86.81,77.44,,
1991-07-24,6.88,87.38,78.12,,
1991-07-25,6.87,87.56,78.38,,
1991-07-26,6.85,87.56,78.44,,
1991-07-29,6.82,87.5,78.31,,
1991-07-30,6.84,87.5,78.38,,
1991-07-31,6.81,87.81,78.69,,
1991-08-01,6.84,87.56,78.44,,
1991-08-02,6.69,88.5,79.56,,
1991-08-05,6.69,88.56,79.75,,
1991-08-06,6.57,89.06,80.25,,
1991-08-07,6.54,89.06,80.25,,
1991-08-08,6.52,88.75,79.81,,
1991-08-09,6.49,88.75,79.69,,
1991-08-12,6.49,88.94,79.94,,
1991-08-13,6.48,89.12,80.25,,
1991-08-14,6.37,89.69,81.06,,
1991-08-15,6.33,89.56,80.81,,
1991-08-16,6.31,89.62,80.88,,
1991-08-19,6.24,89.62,80.75,,
1991-08-20,6.17,89.81,81.0,,
1991-08-21,6.27,89.81,81.25,,
1991-08-22,6.27,89.94,81.38,,
1991-08-23,6.46,89.38,80.69,,
1991-08-26,6.48,89.12,80.5,,
1991-08-27,6.41,89.31,80.75,,
1991-08-28,6.3,89.81,81.38,,
1991-08-29,6.25,90.25,81.94,,
1991-08-30,6.36,89.81,80.69,,
1991-09-03,6.33,89.94,80.75,,
1991-09-04,6.31,89.88,80.69,,
1991-09-05,6.31,89.69,80.44,,
1991-09-06,6.26,90.25,81.19,,
1991-09-09,6.23,90.5,81.31,,
1991-09-10,6.21,90.38,81.19,,
1991-09-11,6.23,90.38,81.12,,
1991-09-12,6.2,90.81,81.75,,
1991-09-13,6.18,90.81,81.69,,
1991-09-16,6.17,91.06,81.94,,
1991-09-17,6.18,91.06,82.0,,
1991-09-18,6.18,91.06,82.0,,
1991-09-19,6.2,91.12,82.0,,
1991-09-20,6.18,90.69,82.25,,
1991-09-23,6.17,90.81,82.31,,
1991-09-24,6.11,90.69,82.19,,
1991-09-25,6.12,90.69,82.06,,
1991-09-26,6.05,90.81,82.25,,
1991-09-27,6.02,91.25,82.88,,
1991-09-30,5.99,91.5,82.94,,
1991-10-01,5.99,91.5,83.0,,
1991-10-02,5.99,91.38,82.88,,
1991-10-03,5.98,91.38,82.75,,
1991-10-04,5.91,91.94,83.31,,
1991-10-07,5.93,91.94,83.31,,
1991-10-08,5.89,91.75,83.06,,
1991-10-09,5.93,91.19,82.19,,
1991-10-10,5.98,90.81,81.81,,
1991-10-11,5.91,91.62,82.88,,
1991-10-14,,91.5,82.81,,
1991-10-15,5.85,91.69,82.94,,
1991-10-16,5.86,91.69,82.88,,
1991-10-17,5.93,91.06,81.81,,
1991-10-18,5.95,91.31,82.25,,
1991-10-21,5.99,90.69,81.38,,
1991-10-22,6.02,90.5,81.06,,
1991-10-23,6.01,90.38,81.12,,
1991-10-24,5.93,90.69,81.62,,
1991-10-25,5.93,90.5,81.38,,
1991-10-28,5.88,90.81,81.69,,
1991-10-29,5.78,91.62,82.81,,
1991-10-30,5.73,91.69,82.88,,
1991-10-31,5.7,91.81,82.81,,
1991-11-01,5.65,91.69,82.56,,
1991-11-04,5.63,91.62,82.44,,
1991-11-05,5.7,91.25,81.88,,
1991-11-06,5.63,91.38,82.0,,
1991-11-07,5.62,92.06,82.88,,
1991-11-08,5.63,92.06,83.19,,
1991-11-11,,92.12,83.31,,
1991-11-12,5.65,92.38,83.81,,
1991-11-13,5.65,92.0,83.06,,
1991-11-14,5.6,92.38,83.56,,
1991-11-15,5.54,92.44,83.44,,
1991-11-18,5.55,92.44,83.56,,
1991-11-19,5.5,92.31,83.12,,
1991-11-20,5.52,92.19,82.94,,
1991-11-21,5.5,92.06,82.5,,
1991-11-22,5.49,91.81,82.25,,
1991-11-25,5.5,91.69,82.25,,
1991-11-26,5.45,92.0,82.56,,
1991-11-27,5.43,92.06,82.44,,
1991-11-29,5.38,92.25,82.75,,
1991-12-02,5.33,92.62,82.25,,
1991-12-03,5.29,93.06,82.5,,
1991-12-04,5.22,93.75,83.12,,
1991-12-05,5.22,93.5,82.88,,
1991-12-06,5.19,93.06,83.38,,
1991-12-09,5.09,93.44,83.5,,
1991-12-10,5.07,93.5,83.5,,
1991-12-11,5.04,93.44,83.31,,
1991-12-12,5.06,93.62,83.81,,
1991-12-13,5.09,93.38,83.38,,
1991-12-16,5.06,93.5,83.5,,
1991-12-17,5.02,93.62,83.81,,
1991-12-18,5.11,93.62,83.75,,
1991-12-19,5.05,93.94,84.5,,
1991-12-20,4.8,94.12,85.25,,
1991-12-23,4.79,94.5,85.69,,
1991-12-24,4.84,94.62,85.75,,
1991-12-26,4.85,94.81,85.94,,
1991-12-27,4.85,94.94,85.94,,
1991-12-30,4.8,95.38,86.5,,
1991-12-31,4.77,95.62,86.88,,
1992-01-02,4.77,95.06,86.38,,
1992-01-03,4.8,94.69,86.25,,
1992-01-06,4.76,94.94,86.81,,
1992-01-07,4.67,95.25,87.31,,
1992-01-08,4.66,95.06,87.12,,
1992-01-09,4.77,94.94,86.88,,
1992-01-10,4.85,94.44,86.38,,
1992-01-13,4.93,93.94,86.12,,
1992-01-14,5.0,93.25,85.69,,
1992-01-15,5.07,93.19,85.38,,
1992-01-16,5.07,92.62,84.69,,
1992-01-17,5.02,92.94,85.12,,
1992-01-20,,93.38,85.44,,
1992-01-21,4.97,93.69,85.62,,
1992-01-22,4.95,93.38,85.19,,
1992-01-23,5.02,92.69,84.31,,
1992-01-24,5.13,92.56,84.31,,
1992-01-27,5.15,92.62,84.31,,
1992-01-28,5.1,93.19,84.88,,
1992-01-29,5.15,92.5,83.81,,
1992-01-30,5.17,92.12,83.56,,
1992-01-31,5.11,92.25,83.81,,
1992-02-03,5.15,92.0,83.38,,
1992-02-04,5.12,92.5,83.94,,
1992-02-05,5.07,93.06,84.06,,
1992-02-06,5.05,93.06,84.06,,
1992-02-07,4.97,93.06,83.94,,
1992-02-10,4.94,93.06,83.81,,
1992-02-11,5.01,92.88,83.81,,
1992-02-12,5.08,92.62,83.75,,
1992-02-13,5.22,91.81,82.81,,
1992-02-14,5.27,91.88,82.88,,
1992-02-18,5.24,91.5,82.31,,
1992-02-19,5.28,91.81,82.75,,
1992-02-20,5.3,91.94,82.94,,
1992-02-21,5.46,91.69,82.56,,
1992-02-24,5.46,91.62,82.44,,
1992-02-25,5.43,91.81,82.75,,
1992-02-26,5.37,92.56,83.62,,
1992-02-27,5.34,92.38,83.5,,
1992-02-28,5.27,92.81,84.12,,
1992-03-02,5.45,92.12,82.31,,
1992-03-03,5.48,91.88,82.06,,
1992-03-04,5.5,91.94,82.25,,
1992-03-05,5.62,91.5,81.75,,
1992-03-06,5.6,91.69,82.0,,
1992-03-09,5.54,92.12,82.44,,
1992-03-10,5.56,92.12,82.31,,
1992-03-11,5.58,91.62,81.69,,
1992-03-12,5.74,91.0,80.94,,
1992-03-13,5.86,90.56,80.75,,
1992-03-16,5.87,90.56,80.75,,
1992-03-17,5.83,91.06,81.25,,
1992-03-18,5.84,91.06,81.31,,
1992-03-19,5.79,91.31,81.56,,
1992-03-20,5.86,91.06,80.94,,
1992-03-23,5.87,90.06,81.06,,
1992-03-24,5.78,90.69,82.0,,
1992-03-25,5.72,90.81,82.06,,
1992-03-26,5.69,90.5,81.69,,
1992-03-27,5.68,90.56,82.12,,
1992-03-30,5.61,90.69,82.06,,
1992-03-31,5.6,90.62,81.94,,
1992-04-01,5.53,91.25,82.5,,
1992-04-02,5.55,91.06,82.31,,
1992-04-03,5.37,91.56,82.75,,
1992-04-06,5.36,91.62,82.75,,
1992-04-07,5.34,91.62,82.75,,
1992-04-08,5.33,91.31,82.31,,
1992-04-09,5.09,92.06,83.19,,
1992-04-10,5.16,91.94,82.88,,
1992-04-13,5.11,92.12,83.19,,
1992-04-14,5.15,,,,
1992-04-15,5.22,92.0,83.06,,
1992-04-16,5.34,91.5,82.56,,
1992-04-20,5.45,90.69,81.69,,
1992-04-21,5.41,90.81,81.69,,
1992-04-22,5.41,90.88,81.62,,
