Date,AusEERI,UKEERI,CadEERI,EuroEERI,JapEERI,SwisEERI,SwedEERI,USEERI
27-Dec-13,99.3151,84.8821,106.5383,97.6602,133.0548,146.5959,85.8682,86.9506
30-Dec-13,99.4486,84.8725,106.825,97.7247,132.8057,146.5227,86.6607,86.7901
31-Dec-13,99.7977,85.1155,107.1273,97.4505,133.0097,146.0564,87.0958,86.798
2-Jan-14,99.9279,85.0415,107.179,97.1102,133.3708,145.44,86.5618,87.1293
3-Jan-14,100.3341,85.2037,107.3443,96.7824,134.205,145.1974,86.4357,87.0415
6-Jan-14,100.1295,84.97,106.8234,97.0768,134.0852,145.088,86.3056,87.1226
7-Jan-14,99.7456,85.0452,106.1345,96.9627,134.0978,144.5085,86.4184,87.3986
8-Jan-14,99.923,85.4616,105.6294,96.8681,133.8879,144.5874,85.9566,87.534
9-Jan-14,99.4983,85.5161,105.0368,96.8057,134.031,144.6857,85.8868,87.6904
10-Jan-14,100.0247,85.231,104.333,97.0979,134.5303,144.9885,86.4358,87.4293
13-Jan-14,100.7655,84.7148,104.8681,97.0203,135.6248,145.1043,86.4197,87.1903
14-Jan-14,100.033,85.0004,104.1613,97.0427,135.1697,145.0687,87.1404,87.2706
15-Jan-14,99.7723,84.837,104.2483,96.9381,134.4475,144.572,87.0421,87.7691
16-Jan-14,98.4086,84.8323,104.3681,96.9028,134.751,144.9804,87.2168,87.6817
17-Jan-14,98.253,85.5007,104.1717,96.4605,134.8132,144.8083,87.3699,87.7766
20-Jan-14,98.3671,85.3877,103.9423,96.5473,135.1064,144.756,87.1268,87.7711
21-Jan-14,98.4291,85.718,103.888,96.4084,134.841,144.5885,86.9968,87.8733
22-Jan-14,98.9495,86.2555,103.174,96.2964,134.7682,144.5354,87.1158,87.8969
23-Jan-14,97.6874,86.1158,102.3589,96.7419,135.1451,145.1646,87.1413,87.613
24-Jan-14,96.7505,85.472,102.7993,96.7668,136.9082,146.0274,86.9767,87.2257
27-Jan-14,97.0455,85.8867,102.9115,96.5838,136.793,145.7265,87.1502,87.2127
28-Jan-14,97.4462,85.9497,101.9131,96.5918,136.3913,145.435,87.1853,87.535
29-Jan-14,97.1004,85.8654,102.0747,96.4519,137.1923,146.0716,86.8224,87.4198
30-Jan-14,97.6199,85.9046,101.9045,96.2477,136.9129,145.6992,86.5189,87.8179
31-Jan-14,97.2221,85.8719,102.2064,95.797,138.1972,145.824,86.5713,87.7714
3-Feb-14,97.9025,85.1671,103.0397,96.029,139.0787,146.0318,86.6061,87.3525
4-Feb-14,98.8982,84.9647,102.7977,96.0831,138.9135,145.8757,86.7738,87.4767
5-Feb-14,99.0003,84.9059,102.5926,96.165,139.1185,145.8363,86.5725,87.4048
6-Feb-14,99.4884,84.7235,102.9344,96.5691,137.9205,145.9772,86.7401,87.3375
7-Feb-14,99.4246,85.0319,103.4485,96.5915,137.3158,145.9938,86.6107,87.2518
10-Feb-14,99.2019,84.9557,103.0498,96.7143,137.4937,145.9754,86.6304,87.2077
11-Feb-14,100.1677,85.2433,103.0608,96.6944,136.8251,146.0396,87.199,87.1734
12-Feb-14,100.2954,86.0622,103.6287,96.0455,136.8342,145.578,87.172,87.2488
13-Feb-14,99.431,86.0882,103.5788,96.3464,137.0636,146.0377,86.6139,86.9627
14-Feb-14,99.6464,86.4464,103.6164,96.2404,137.3161,145.966,86.5891,86.7762
17-Feb-14,99.722,86.2775,103.6787,96.3724,137.2344,146.1011,86.4278,86.7497
18-Feb-14,99.9162,86.073,103.8118,96.7548,136.465,146.3399,85.9637,86.749
19-Feb-14,99.8703,86.1878,103.0371,96.7418,136.6784,146.3838,85.8003,86.8581
20-Feb-14,99.4641,86.1043,102.7869,96.7041,136.7582,146.4257,85.325,87.0791
21-Feb-14,99.3226,86.1385,102.2473,96.8941,136.1801,146.5127,85.2656,87.2033
24-Feb-14,99.8844,85.87,102.7556,96.7902,136.5096,146.3614,85.8611,87.0848
25-Feb-14,99.8295,86.1426,102.6696,96.6767,136.8241,146.521,85.8561,86.9809
26-Feb-14,99.3114,86.2145,102.4505,96.4089,136.9565,146.4723,85.8607,87.238
27-Feb-14,99.0551,86.3203,102.0659,96.4031,137.1492,146.731,85.6886,87.2161
28-Feb-14,98.6779,86.2778,102.6776,96.827,136.6445,147.0274,86.647,86.7151
3-Mar-14,98.4245,86.2505,102.5615,96.6225,137.6547,147.3597,86.2611,86.6798
4-Mar-14,98.8624,86.1229,102.3635,96.6679,136.8604,146.7072,86.3949,87.0101
5-Mar-14,99.2214,86.381,102.8091,96.5307,136.5323,146.6377,86.6891,86.9363
6-Mar-14,100.2725,85.9032,103.7082,97.2297,135.1524,146.7408,86.5962,86.7218
7-Mar-14,100.3817,85.9105,102.6857,97.3703,134.8016,147.0448,86.6817,86.9463
10-Mar-14,99.747,85.428,102.3882,97.6089,134.9362,147.1297,86.7368,86.9959
11-Mar-14,99.7126,85.4486,102.5576,97.5052,135.0116,147.1765,87.0004,86.9701
12-Mar-14,99.008,85.2303,102.106,97.6821,135.5165,147.5087,86.9558,86.8749
13-Mar-14,99.5983,85.4533,102.6961,97.562,136.1662,147.528,86.8632,86.4855
14-Mar-14,99.2588,85.2264,102.4089,97.5582,137.1088,147.7965,86.5561,86.4049
17-Mar-14,99.8328,85.3031,102.7359,97.5491,136.83,147.5044,86.9354,86.3585
18-Mar-14,100.2257,84.9923,102.4131,97.5635,137.2791,147.3663,87.168,86.4141
19-Mar-14,99.9479,85.3069,101.5973,97.5215,137.0582,147.3107,86.9363,86.6309
20-Mar-14,99.8942,85.2752,101.0813,97.222,136.4672,147.0455,86.9302,87.3319
21-Mar-14,100.4387,85.1736,101.6178,97.2584,136.4973,147.0103,86.5616,87.2247
24-Mar-14,100.7574,85.0757,101.372,97.2533,136.6816,146.9138,86.6781,87.2331
25-Mar-14,101.0301,85.1582,101.7596,97.2148,136.555,146.6031,86.7209,87.1801
26-Mar-14,101.8024,85.3889,102.0653,97.1822,136.48,146.6306,86.2235,87.0638
27-Mar-14,102.0536,85.7622,102.8325,96.7682,136.7993,146.7577,86.0273,86.927
28-Mar-14,102.1081,85.8678,102.8159,96.9559,135.6995,146.6585,85.6974,87.1157
31-Mar-14,102.3349,85.8718,103.0596,97.0226,135.4756,147.0043,85.8063,86.9757
1-Apr-14,102.2801,85.657,103.1575,97.205,134.6889,146.9444,86.1837,87.1051
2-Apr-14,102.4331,85.7512,103.1022,97.1187,134.6028,146.7409,85.9664,87.2258
3-Apr-14,102.5187,85.7345,103.2812,97.0284,134.6028,146.316,85.4675,87.3955
4-Apr-14,103.1101,85.7769,103.7743,96.8519,135.04,146.1404,85.4218,87.2524
7-Apr-14,102.5804,85.7171,103.665,96.9927,135.4557,146.5967,85.3549,87.032
8-Apr-14,102.7417,86.15,103.9903,96.8346,136.5154,146.6114,85.5047,86.492
9-Apr-14,102.8151,86.0432,104.078,96.9545,136.7473,146.9471,85.2581,86.3321
10-Apr-14,103.2535,85.9635,104.0671,97.219,136.979,147.0542,84.5635,86.1107
11-Apr-14,103.195,85.6951,103.6984,97.3646,136.8589,147.2817,84.5872,86.2308
14-Apr-14,103.4995,86.0516,103.6995,96.9802,136.795,147.3344,84.5358,86.4431
15-Apr-14,102.8154,86.0447,103.4962,97.0285,137.0662,147.2125,84.3893,86.4235
16-Apr-14,103.2092,86.4504,103.2008,96.9722,136.2898,147.0087,84.0914,86.6725
17-Apr-14,102.8491,86.4125,103.4154,97.1077,136.2018,146.8749,84.106,86.5577
22-Apr-14,103.2701,86.6953,103.0081,96.9363,135.8888,146.3994,84.3186,86.8146
23-Apr-14,102.3542,86.3756,102.9443,97.143,136.1116,146.7607,84.3897,86.7205
24-Apr-14,102.093,86.5274,103.0888,97.0375,136.3171,146.7546,84.3317,86.665
25-Apr-14,102.1226,86.5191,103.0266,97.1036,136.5329,146.8101,84.1017,86.5781
28-Apr-14,102.1247,86.4747,103.0806,97.1748,135.7598,146.8732,84.722,86.694
29-Apr-14,102.1799,86.7338,103.6561,96.9791,135.8667,146.5562,84.5076,86.6112
30-Apr-14,101.863,86.7514,103.5246,97.0561,136.2037,146.6182,84.8393,86.3924
1-May-14,101.9358,86.7689,103.5081,97.0229,136.0216,146.7713,85.0165,86.4123
2-May-14,101.8334,86.6661,103.5787,97.0686,136.0502,146.817,84.8735,86.4112
6-May-14,102.2958,86.9219,104.1826,97.0954,136.642,147.1246,84.6324,85.8714
7-May-14,102.2267,86.8081,104.1256,97.1207,136.5009,146.9044,84.8032,85.9591
8-May-14,102.7446,86.9021,104.5031,96.761,136.813,146.8913,84.8671,85.9858
9-May-14,102.8221,86.7525,104.2281,96.4453,137.1265,146.5164,84.6149,86.3828
12-May-14,103.0389,86.9431,104.3256,96.463,136.5769,146.2407,84.6451,86.4604
13-May-14,103.1724,86.8904,104.2996,96.22,136.5853,146.3516,85.0168,86.6144
14-May-14,103.1685,86.5582,104.2623,96.2996,137.1866,146.3035,84.9187,86.5313
15-May-14,102.8463,86.652,104.5118,96.2853,137.4678,146.2259,84.8325,86.4009
16-May-14,102.9673,86.8376,104.4783,96.1578,137.6363,146.0302,84.801,86.3866
19-May-14,102.6989,86.7726,104.6954,96.2398,137.9887,145.856,84.4354,86.2424
20-May-14,101.94,87.001,104.3053,96.0947,137.8414,145.9834,84.6174,86.4143
21-May-14,101.4832,87.2672,103.9869,95.886,137.7694,145.7993,84.8062,86.578
22-May-14,101.7302,87.1625,104.2918,95.8878,137.544,145.9408,84.7117,86.5887
23-May-14,101.9503,87.1631,104.5545,95.8601,137.4382,145.9331,84.1062,86.6512
27-May-14,102.1408,87.0936,104.6827,95.8534,137.1789,145.7922,84.3828,86.7498
28-May-14,101.8765,86.6705,104.7696,95.8725,137.7216,145.9394,84.3452,86.7424
29-May-14,102.5436,86.5931,104.9811,95.9037,137.9197,146.0299,84.3712,86.5824
30-May-14,102.7249,86.8322,104.7648,96.0723,137.542,146.19,83.6857,86.5909
2-Jun-14,102.3797,86.9311,104.4759,95.9629,137.1261,145.975,83.8451,86.8754
3-Jun-14,102.4731,86.838,104.3431,96.1274,136.7552,146.0225,83.7869,86.955
4-Jun-14,102.7183,86.8976,104.0045,96.0866,136.4559,146.1952,84.2044,87.0569
5-Jun-14,103.0405,87.0912,103.9087,95.979,136.697,146.3018,83.7963,87.0287
6-Jun-14,103.2409,86.8992,104.1106,96.0607,136.4432,146.3131,84.3772,86.9384
9-Jun-14,103.4362,87.1032,104.3941,95.8375,136.6073,146.0848,83.9261,86.9988
10-Jun-14,103.6987,87.0761,104.3251,95.6063,136.9806,146.1277,83.8885,87.0943
11-Jun-14,103.8028,87.2697,104.7094,95.3984,137.648,146.1832,83.972,86.8874
12-Jun-14,103.9595,87.4493,104.8839,95.3862,137.6641,146.1337,83.9025,86.7507
13-Jun-14,103.6847,88.175,104.7197,95.0508,137.3142,145.9354,84.474,86.8412
16-Jun-14,103.5405,88.1942,104.8574,95.198,137.3941,146.0386,84.5577,86.6458
17-Jun-14,103.0539,88.2602,104.8211,95.1369,137.1464,145.8997,84.4969,86.8104
18-Jun-14,103.0321,87.9944,104.6636,95.3769,137.1212,146.1046,84.1684,86.7935
19-Jun-14,103.4751,88.3451,104.9862,95.511,137.2809,146.4744,83.5924,86.4539
20-Jun-14,103.4471,88.4125,105.6401,95.3631,137.0347,146.1701,83.1943,86.5716
23-Jun-14,103.7523,88.2437,105.9642,95.3759,137.2957,146.2669,83.5471,86.3893
24-Jun-14,103.4129,88.0393,105.9473,95.5387,136.99,146.2677,83.2207,86.4812
25-Jun-14,103.2993,87.949,106.0493,95.6996,137.2924,146.4621,83.0199,86.2832
26-Jun-14,103.3642,88.2297,106.1584,95.3699,137.7748,146.367,82.9382,86.2799
27-Jun-14,103.3942,88.0632,106.4678,95.5899,137.8165,146.5407,82.9353,86.0442
30-Jun-14,103.4683,88.272,106.7027,95.6669,137.6667,146.7489,83.2873,85.8128
1-Jul-14,103.9972,88.5401,106.6486,95.5816,137.3674,146.7678,83.2086,85.8913
2-Jul-14,103.6091,88.8137,106.5969,95.4267,137.1432,146.6616,83.1785,86.0115
3-Jul-14,103.048,88.895,106.86,95.425,136.7739,146.4089,82.0058,86.2211
4-Jul-14,103.0299,88.9925,107.0088,95.3031,137.0058,146.3387,81.7639,86.2097
7-Jul-14,103.0839,88.8559,106.6489,95.3272,137.286,146.3757,81.9183,86.2068
8-Jul-14,103.25,88.7057,106.5999,95.3975,137.6321,146.468,81.8824,86.1003
9-Jul-14,103.2512,88.6752,106.7842,95.4794,137.3208,146.4708,82.3088,86.0217
10-Jul-14,102.9766,88.6965,106.618,95.2338,138.0145,146.4778,82.5025,86.0447
11-Jul-14,102.9677,88.6632,106.0957,95.2644,138.0405,146.5124,82.3767,86.1664
14-Jul-14,103.1599,88.5127,106.0171,95.4923,137.5888,146.5587,82.3025,86.1997
15-Jul-14,103.0019,89.0324,105.7616,95.114,137.6071,146.3413,82.3531,86.3978
16-Jul-14,103.0579,89.1426,105.7643,94.9364,137.7731,146.1884,82.2486,86.4709
17-Jul-14,103.2226,88.9689,105.7655,94.9,138.0199,146.2318,82.3193,86.4991
18-Jul-14,103.3017,88.8721,105.954,94.8859,138.2789,146.1813,82.1557,86.4539
21-Jul-14,103.1635,88.8312,105.8552,94.9506,138.3295,146.2741,82.0524,86.4356
22-Jul-14,103.5305,88.9496,105.9003,94.6812,138.2756,146.0665,82.282,86.5906
23-Jul-14,104.0936,88.8259,105.9723,94.6682,138.2461,146.1102,82.4966,86.5872
24-Jul-14,104.0942,88.4812,105.9588,94.866,137.9502,146.1594,82.4244,86.6899
25-Jul-14,104.0805,88.6178,105.6111,94.6405,138.0219,146.0611,82.8112,86.8539
28-Jul-14,103.9809,88.7506,105.4342,94.6495,138.0461,146.095,82.6685,86.8518
29-Jul-14,104.0067,88.6065,105.1164,94.6605,137.719,145.9389,82.7091,87.1156
30-Jul-14,103.6806,88.5732,104.5257,94.7083,137.0304,145.8378,82.3748,87.5327
31-Jul-14,103.3768,88.5143,104.7432,94.7814,136.9979,145.93,82.1858,87.5085
1-Aug-14,103.423,88.0866,104.5754,95.0479,137.3155,146.1763,82.443,87.3398
4-Aug-14,103.5428,88.1333,104.3919,95.015,137.3938,146.0625,82.1866,87.4038
5-Aug-14,103.5993,88.5049,104.1002,94.7243,137.0456,145.9095,82.4242,87.6706
6-Aug-14,103.6519,88.3721,104.2966,94.6619,137.73,146.0949,82.1655,87.5515
7-Aug-14,103.031,88.4384,104.4296,94.5723,137.9945,146.1051,82.1913,87.4774
8-Aug-14,102.8126,87.9516,103.8128,94.9396,138.2872,146.3599,82.2206,87.3915
11-Aug-14,102.8409,87.968,104.1463,94.7859,137.9858,146.3409,82.6163,87.4443
12-Aug-14,103.0322,88.1753,104.2172,94.61,137.9743,146.2258,82.5099,87.5156
13-Aug-14,103.4738,87.4893,104.42,94.9393,137.6969,146.3834,82.6026,87.5214
14-Aug-14,103.5629,87.4067,104.5471,94.9129,137.5703,146.6597,82.8405,87.5094
15-Aug-14,103.3783,87.418,104.5021,94.9187,137.687,146.7777,82.7683,87.4895
18-Aug-14,103.6937,87.676,104.7708,94.767,137.4676,146.6174,82.789,87.5122
19-Aug-14,103.8489,87.2936,104.5162,94.7399,137.3323,146.6403,82.9128,87.7949
20-Aug-14,104.0577,87.5979,104.2987,94.6103,136.7861,146.5503,82.7281,88.0453
21-Aug-14,104.2117,87.3566,104.3548,94.7313,136.2008,146.6009,82.8062,88.1902
22-Aug-14,104.3578,87.4367,104.3003,94.5351,136.004,146.5242,82.7637,88.4292
26-Aug-14,104.6597,87.5471,104.2761,94.3577,136.1872,146.6916,82.6023,88.4774
27-Aug-14,104.7714,87.5535,104.8909,94.3004,136.2818,146.8564,82.5801,88.3149
28-Aug-14,104.9281,87.6787,105.2582,94.1236,136.6001,146.9481,82.3063,88.259
29-Aug-14,104.9643,87.8306,105.3513,94.0792,136.4231,146.834,82.3368,88.2688
1-Sep-14,105.0009,88.0253,105.2242,93.9513,136.074,146.6469,82.2054,88.4828
2-Sep-14,104.7206,87.5906,104.738,94.1837,135.0764,146.8603,82.2435,88.9235
3-Sep-14,105.4016,87.1709,105.0804,94.3584,135.3031,146.8426,82.1576,88.7877
4-Sep-14,106.1078,87.5141,105.6535,93.4887,135.6545,146.5197,82.355,89.1553
5-Sep-14,106.1498,87.1435,105.2537,93.5856,136.0525,146.5873,82.0838,89.2488
8-Sep-14,105.7807,86.3618,105.0656,93.8789,135.5551,146.7107,82.3952,89.5356
9-Sep-14,105.1235,86.3056,104.2836,93.9567,134.7049,146.6809,82.225,90.0621
10-Sep-14,104.524,86.5483,104.6558,93.9646,134.1175,146.1712,82.4477,90.0853
11-Sep-14,104.0061,86.9469,104.1886,94.0177,133.8396,146.3348,82.0936,90.1221
12-Sep-14,103.4788,86.9942,103.6632,94.1037,133.2199,146.398,81.9097,90.41
15-Sep-14,103.2571,87.0555,103.7188,94.0882,133.371,146.2995,82.0892,90.3551
16-Sep-14,103.2288,86.9573,104.0832,94.1172,133.4301,146.5026,81.9942,90.2617
17-Sep-14,103.45,87.4395,104.7862,94.0925,132.9007,146.2368,81.7967,90.0965
18-Sep-14,103.0878,87.9602,104.9608,93.7994,131.563,146.6696,82.129,90.4134
19-Sep-14,102.9083,87.8811,105.0509,93.5432,131.4986,146.5118,82.0773,90.7326
22-Sep-14,102.1345,88.0827,104.3875,93.4265,131.5633,146.404,82.1258,90.9302
23-Sep-14,101.8034,88.0854,104.0327,93.5855,131.6008,146.545,82.1375,90.8446
24-Sep-14,102.1764,88.254,103.6841,93.2498,131.9243,146.2707,82.1053,91.0822
25-Sep-14,101.7502,88.3928,103.7139,93.0144,132.2433,146.2303,81.8594,91.2111
26-Sep-14,101.6351,88.2024,103.2174,92.9784,131.9338,146.2015,81.6543,91.6391
29-Sep-14,101.2007,88.3083,103.162,92.9355,131.8049,146.2667,81.7171,91.7298
30-Sep-14,101.7146,88.3381,103.086,92.6616,131.5719,146.0382,82.4816,91.9674
1-Oct-14,101.2629,88.446,103.0091,92.4517,131.8643,145.9621,82.4772,92.0684
2-Oct-14,101.5771,87.692,103.1947,92.8068,132.9946,145.9741,82.5288,91.6211
3-Oct-14,101.1325,87.5254,102.3337,92.5022,132.1503,145.5739,82.4671,92.6358
6-Oct-14,101.5799,87.4817,103.0093,92.6702,132.5699,145.3066,82.6586,92.141
7-Oct-14,102.0766,87.6138,103.0036,92.7497,133.3443,145.3177,82.6914,91.6973
8-Oct-14,101.2819,87.3854,102.7642,93.1304,133.2144,145.4997,82.3429,91.6099
9-Oct-14,101.812,87.6538,103.4371,93.0237,133.4623,145.8104,82.2942,91.2308
10-Oct-14,100.9478,87.3472,102.8487,92.7986,133.9116,145.7046,82.344,91.6746
13-Oct-14,101.0081,87.2292,102.5856,92.9398,134.3785,146.0074,82.7405,91.4078
14-Oct-14,100.7686,86.5813,102.416,93.1374,134.9086,146.1239,82.2343,91.5011
15-Oct-14,100.9488,86.3228,101.449,93.5429,135.6575,146.3459,82.1449,91.2299
16-Oct-14,100.5732,86.6783,101.8542,93.4856,135.6658,146.3895,82.3093,91.0034
17-Oct-14,100.584,87.1342,102.2018,93.3389,134.9385,146.2322,82.2779,91.0764
20-Oct-14,100.9159,87.2716,101.9376,93.4018,134.584,146.4289,82.033,91.1443
21-Oct-14,101.2188,87.4462,102.3901,93.0761,134.973,146.2458,81.8953,91.1265
22-Oct-14,101.507,87.2956,102.624,92.9399,134.6053,146.1851,81.8685,91.4251
23-Oct-14,101.4887,87.3004,102.3457,92.9854,133.5668,146.1723,81.9898,91.7971
24-Oct-14,101.7936,87.4751,102.5152,93.0113,133.4086,146.2465,81.9919,91.6811
27-Oct-14,101.5494,87.6055,102.2565,93.1655,133.8215,146.4091,81.3199,91.493
28-Oct-14,102.0709,87.5736,102.8977,93.4127,133.2836,146.4673,80.7615,91.3345
29-Oct-14,102.679,87.4604,103.2709,93.4936,133.0802,146.5216,81.0437,91.2373
30-Oct-14,102.4866,87.3519,102.8676,93.0304,132.6447,146.3321,81.3581,91.9979
31-Oct-14,103.2791,87.7548,102.428,92.9777,129.3362,146.3439,81.2205,93.1991
3-Nov-14,103.0115,87.9321,102.2335,93.0131,127.16,146.3956,81.4759,93.9358
4-Nov-14,102.8032,87.7313,101.3055,93.3956,127.8836,146.6783,81.3639,93.6668
5-Nov-14,101.7945,87.9701,101.5646,93.065,126.831,146.6386,81.859,94.1627
6-Nov-14,101.9656,87.8318,101.3935,92.9246,126.831,146.5229,81.9009,94.4447
7-Nov-14,102.3489,87.6235,101.9878,92.9455,126.6425,146.6533,81.5044,94.4712
10-Nov-14,102.496,87.5763,102.202,92.9802,126.8438,146.7809,81.6942,94.2255
11-Nov-14,103.0398,87.7273,102.1134,93.0336,125.6365,146.77,81.7225,94.5956
12-Nov-14,103.5598,87.209,102.3813,93.3041,126.1649,147.0082,81.5544,94.2388
13-Nov-14,103.8694,86.7512,102.0907,93.5718,125.5314,147.166,81.4463,94.54
14-Nov-14,104.0032,86.2852,102.3449,93.8148,124.7997,147.3565,81.6848,94.6979
17-Nov-14,103.7928,86.377,102.3941,93.679,124.9269,147.2992,81.6326,94.7338
18-Nov-14,103.9179,86.0225,102.4391,94.108,124.4694,147.5342,81.8363,94.5605
19-Nov-14,103.0489,86.1937,102.1825,94.3068,123.3445,147.5528,81.7126,94.876
20-Nov-14,103.0716,86.3585,102.5249,94.278,122.8518,147.666,81.5674,94.8872
21-Nov-14,103.8532,86.6729,103.2678,93.5014,123.8472,147.1514,81.4896,94.938
24-Nov-14,103.2543,86.735,102.8413,93.7143,122.9274,147.1827,81.6165,95.1706
25-Nov-14,102.1279,86.7051,102.9876,93.9162,123.3311,147.2193,81.4835,94.8622
26-Nov-14,101.8336,86.9159,103.1094,93.9534,123.4664,147.3566,81.8006,94.5863
27-Nov-14,102.2127,86.7818,102.3369,93.9224,123.4063,147.3717,81.5265,95.0251
28-Nov-14,102.423,86.6031,101.7296,94.0734,122.6273,147.557,81.6326,95.4691
1-Dec-14,101.6722,86.9396,101.8706,93.9507,122.9386,147.331,81.8391,95.2739
2-Dec-14,101.7436,86.9426,101.9116,93.8251,122.4233,147.0296,81.3392,95.7419
3-Dec-14,101.6173,87.5933,102.2449,93.2753,122.1318,146.9024,81.496,95.9803
4-Dec-14,101.1224,87.1059,102.0258,93.9864,121.672,147.4004,81.5443,95.7428
5-Dec-14,101.1569,87.145,101.7793,93.6147,120.5612,147.2036,81.3051,96.7091
8-Dec-14,100.8368,87.3827,101.4902,93.4729,121.0686,147.1492,81.3325,96.663
9-Dec-14,100.4582,87.1837,101.5829,93.8854,122.5272,147.3598,81.3097,95.7121
10-Dec-14,99.8967,87.2782,101.1664,93.8873,122.7988,147.2148,81.0304,95.7964
11-Dec-14,99.4283,87.5399,100.6998,93.7812,122.266,147.3927,80.9737,96.1808
12-Dec-14,99.0178,87.2827,100.4794,94.1875,122.9438,147.6288,80.7599,95.7906
15-Dec-14,98.713,87.1702,99.8309,94.1986,123.3451,147.5844,80.0462,96.1008
16-Dec-14,98.2087,87.6394,99.6082,94.3995,124.246,147.7159,79.8298,95.5427
17-Dec-14,97.9803,87.4396,99.4906,93.9028,124.4789,147.4442,79.7715,95.9976
18-Dec-14,98.4395,87.8723,100.1247,93.3986,123.3455,146.8111,79.8917,96.544
19-Dec-14,98.4777,87.9364,100.2,93.3471,122.7888,146.915,79.77,96.7226
22-Dec-14,98.5965,87.8783,99.8895,93.4477,122.338,147.016,79.312,96.9584
23-Dec-14,98.5029,87.6472,100.2518,93.2335,121.8857,146.9478,79.6101,97.3645
24-Dec-14,98.5193,87.6981,100.2886,93.3316,122.0678,146.9576,79.5529,97.21
29-Dec-14,98.9748,87.7206,100.1319,93.2801,121.989,146.8689,79.2124,97.3533
30-Dec-14,99.1933,87.8232,100.2406,92.8994,123.1993,146.7282,80.0275,97.0079
31-Dec-14,99.2791,88.2543,100.4446,92.7195,123.2503,146.6567,80.2206,96.9438
2-Jan-15,99.048,87.5732,99.4825,92.6267,123.0039,146.6258,79.385,97.9383
5-Jan-15,98.847,87.1552,98.902,92.2694,124.0715,146.4652,79.5994,98.2917
6-Jan-15,98.803,86.8358,98.8722,92.1939,125.0792,146.4134,79.8859,98.157
7-Jan-15,98.4571,86.7729,98.3899,91.8242,124.8369,146.2309,79.6446,98.908
8-Jan-15,99.271,86.8291,98.7548,91.7623,124.589,146.1695,79.0934,98.892
9-Jan-15,99.9037,87.0079,98.416,91.7945,125.2498,146.2217,78.9899,98.5962
12-Jan-15,99.6275,87.0739,97.7819,91.7804,125.6037,146.1937,78.5501,98.7771
13-Jan-15,99.5723,87.4532,97.7978,91.428,125.8582,146.003,79.0548,98.8019
14-Jan-15,99.1847,87.5901,97.4806,91.211,127.549,145.8597,78.7098,98.4177
15-Jan-15,100.1824,87.7607,97.9253,88.5408,127.8801,165.6584,78.6377,98.6446
16-Jan-15,100.177,87.708,97.5341,87.3372,127.2342,177.633,78.7828,99.1133
19-Jan-15,100.1241,87.5041,97.5603,88.5285,126.9374,171.6062,78.4748,98.708
20-Jan-15,100.0311,88.0232,96.5894,88.2291,126.323,171.816,78.306,99.3368
21-Jan-15,99.6411,87.4213,95.0102,88.2264,126.9801,174.9477,78.0851,99.5697
22-Jan-15,99.5887,87.9309,94.7988,87.1634,127.4327,175.2501,78.8753,100.197
23-Jan-15,98.0043,88.3714,94.3794,86.2304,128.2729,175.5769,78.9556,100.8781
26-Jan-15,97.9746,88.6631,94.1594,86.6011,127.7004,171.5987,78.6398,101.115
27-Jan-15,97.6541,88.9318,94.3138,87.2336,128.0763,168.8061,79.2139,100.2727
28-Jan-15,97.9689,89.1068,93.974,86.9494,128.0851,169.1445,78.8795,100.6476
29-Jan-15,96.2192,88.6556,93.0776,87.3602,127.9347,166.8264,78.8788,101.1162
30-Jan-15,96.2729,88.5759,92.3217,87.0409,128.869,167.1471,78.9054,101.3511
2-Feb-15,96.4084,88.3876,92.9259,87.443,128.8351,165.763,78.3909,100.9565
3-Feb-15,94.6622,88.3354,93.5849,88.0587,128.1128,164.5095,78.3869,100.4901
4-Feb-15,95.2978,89.0609,92.9822,87.7442,128.1505,164.4306,78.204,100.6579
5-Feb-15,95.9048,89.4189,94.0656,87.6053,128.1005,164.4055,78.0296,100.2898
6-Feb-15,96.4815,89.7576,93.7049,87.2746,126.7823,165.5224,77.5916,101.081
9-Feb-15,96.5157,89.6329,93.8882,87.2121,127.2789,165.5517,77.7314,100.95
10-Feb-15,96.2092,89.8334,93.5028,87.1318,126.5792,165.5797,78.2498,101.2569
11-Feb-15,95.7632,90.0724,92.5765,87.2219,125.573,165.8261,77.5764,101.8953
12-Feb-15,95.2078,90.2863,93.5482,87.4669,126.7225,164.5728,76.6661,101.0243
13-Feb-15,95.7305,90.2163,93.9222,87.5399,126.8855,163.8498,76.9854,100.7022
16-Feb-15,95.6551,90.127,93.673,87.5385,127.084,163.9569,77.0252,100.7209
17-Feb-15,96.1257,89.9062,94.1251,87.6544,126.5631,163.1487,77.5532,100.7657
18-Feb-15,96.0795,90.7495,94.105,87.3405,126.5131,161.9991,76.961,100.8968
19-Feb-15,96.0044,90.595,93.4669,87.6148,126.6141,160.9276,77.053,100.9665
20-Feb-15,96.4906,90.2708,93.4942,87.4724,126.9736,161.7978,77.3804,100.9624
23-Feb-15,96.1846,90.8536,93.001,87.3713,126.8669,161.2933,77.0111,101.162
24-Feb-15,96.4967,90.9642,93.0032,87.2513,126.6112,161.2276,77.2555,101.2915
25-Feb-15,97.1368,90.9947,94.015,87.2241,126.8092,160.908,77.8402,100.8142
26-Feb-15,96.7792,91.176,93.7975,86.4729,126.8578,161.8196,77.9988,101.5086
