Date,EURIBOR,SONIA
14-Mar-12,0.871,0.4765
15-Mar-12,0.862,0.4831
16-Mar-12,0.853,0.4796
19-Mar-12,0.842,0.4859
20-Mar-12,0.832,0.4885
21-Mar-12,0.824,0.4934
22-Mar-12,0.817,0.5024
23-Mar-12,0.808,0.4969
26-Mar-12,0.8,0.4986
27-Mar-12,0.794,0.4913
28-Mar-12,0.787,0.4885
29-Mar-12,0.783,0.4957
30-Mar-12,0.777,0.4775
2-Apr-12,0.771,0.4816
3-Apr-12,0.77,0.4838
4-Apr-12,0.768,0.4789
5-Apr-12,0.766,0.4834
10-Apr-12,0.764,0.496
11-Apr-12,0.76,0.5039
12-Apr-12,0.757,0.4932
13-Apr-12,0.753,0.493
16-Apr-12,0.75,0.4907
17-Apr-12,0.746,0.4888
18-Apr-12,0.741,0.4848
19-Apr-12,0.737,0.4915
20-Apr-12,0.734,0.4899
23-Apr-12,0.731,0.4836
24-Apr-12,0.727,0.4826
25-Apr-12,0.724,0.4796
26-Apr-12,0.72,0.4774
27-Apr-12,0.715,0.4749
30-Apr-12,0.708,0.4785
1-May-12,0.708,0.4748
2-May-12,0.704,0.4815
3-May-12,0.7,0.4742
4-May-12,0.697,0.479
8-May-12,0.692,0.4733
9-May-12,0.691,0.4779
10-May-12,0.69,0.4934
11-May-12,0.69,0.4812
14-May-12,0.689,0.4863
15-May-12,0.687,0.4856
16-May-12,0.685,0.4873
17-May-12,0.686,0.4867
18-May-12,0.684,0.4859
21-May-12,0.682,0.4863
22-May-12,0.681,0.4866
23-May-12,0.68,0.4899
24-May-12,0.677,0.4845
25-May-12,0.675,0.4881
28-May-12,0.673,0.4894
29-May-12,0.673,0.4871
30-May-12,0.671,0.4927
31-May-12,0.668,0.4939
1-Jun-12,0.665,0.4935
6-Jun-12,0.663,0.486
7-Jun-12,0.663,0.4881
8-Jun-12,0.663,0.4874
11-Jun-12,0.661,0.4847
12-Jun-12,0.661,0.4787
13-Jun-12,0.662,0.491
14-Jun-12,0.663,0.4864
15-Jun-12,0.662,0.491
18-Jun-12,0.659,0.4941
19-Jun-12,0.657,0.4891
20-Jun-12,0.657,0.4933
21-Jun-12,0.655,0.4941
22-Jun-12,0.654,0.4818
25-Jun-12,0.653,0.4869
26-Jun-12,0.653,0.4842
27-Jun-12,0.652,0.488
28-Jun-12,0.653,0.4749
29-Jun-12,0.653,0.4586
2-Jul-12,0.652,0.4742
3-Jul-12,0.65,0.4763
4-Jul-12,0.645,0.4723
5-Jul-12,0.641,0.4713
6-Jul-12,0.549,0.4678
9-Jul-12,0.531,0.4685
10-Jul-12,0.521,0.4676
11-Jul-12,0.512,0.4713
12-Jul-12,0.497,0.464
13-Jul-12,0.486,0.4661
16-Jul-12,0.477,0.4605
17-Jul-12,0.47,0.4634
18-Jul-12,0.464,0.462
19-Jul-12,0.458,0.4607
20-Jul-12,0.451,0.4641
23-Jul-12,0.442,0.4618
24-Jul-12,0.435,0.4583
25-Jul-12,0.427,0.4591
26-Jul-12,0.422,0.4548
27-Jul-12,0.415,0.4629
30-Jul-12,0.401,0.4579
31-Jul-12,0.389,0.4553
1-Aug-12,0.381,0.4589
2-Aug-12,0.375,0.4434
3-Aug-12,0.375,0.4566
6-Aug-12,0.374,0.447
7-Aug-12,0.37,0.4562
8-Aug-12,0.366,0.4489
9-Aug-12,0.36,0.45
10-Aug-12,0.353,0.4422
13-Aug-12,0.349,0.4526
14-Aug-12,0.345,0.4446
15-Aug-12,0.341,0.4584
16-Aug-12,0.339,0.4562
17-Aug-12,0.334,0.4408
20-Aug-12,0.325,0.445
21-Aug-12,0.318,0.4536
22-Aug-12,0.31,0.4572
23-Aug-12,0.303,0.4513
24-Aug-12,0.295,0.4463
28-Aug-12,0.29,0.4585
29-Aug-12,0.288,0.4575
30-Aug-12,0.283,0.446
31-Aug-12,0.278,0.4298
3-Sep-12,0.276,0.4481
4-Sep-12,0.273,0.4513
5-Sep-12,0.269,0.4465
6-Sep-12,0.266,0.4432
7-Sep-12,0.265,0.423
10-Sep-12,0.261,0.4256
11-Sep-12,0.258,0.4227
12-Sep-12,0.255,0.4196
13-Sep-12,0.252,0.4193
14-Sep-12,0.25,0.4194
17-Sep-12,0.248,0.415
18-Sep-12,0.244,0.4184
19-Sep-12,0.238,0.4211
20-Sep-12,0.233,0.4293
21-Sep-12,0.228,0.4313
24-Sep-12,0.225,0.4291
25-Sep-12,0.222,0.4311
26-Sep-12,0.222,0.4263
27-Sep-12,0.221,0.4273
28-Sep-12,0.22,0.3938
1-Oct-12,0.223,0.4293
2-Oct-12,0.22,0.4325
3-Oct-12,0.218,0.4312
4-Oct-12,0.216,0.4348
5-Oct-12,0.215,0.4379
8-Oct-12,0.214,0.4378
9-Oct-12,0.212,0.4353
10-Oct-12,0.211,0.4334
11-Oct-12,0.21,0.4361
12-Oct-12,0.21,0.4363
15-Oct-12,0.209,0.4295
16-Oct-12,0.208,0.4331
17-Oct-12,0.207,0.4351
18-Oct-12,0.205,0.4358
19-Oct-12,0.204,0.439
22-Oct-12,0.204,0.4388
23-Oct-12,0.203,0.4365
24-Oct-12,0.202,0.4324
25-Oct-12,0.201,0.4332
26-Oct-12,0.199,0.4347
29-Oct-12,0.196,0.4315
30-Oct-12,0.198,0.4349
31-Oct-12,0.197,0.4088
1-Nov-12,0.197,0.4321
2-Nov-12,0.197,0.4344
5-Nov-12,0.196,0.4359
6-Nov-12,0.196,0.4354
7-Nov-12,0.196,0.4379
8-Nov-12,0.194,0.436
9-Nov-12,0.193,0.4414
12-Nov-12,0.192,0.4235
13-Nov-12,0.192,0.4055
14-Nov-12,0.191,0.4031
15-Nov-12,0.191,0.4037
16-Nov-12,0.191,0.4153
19-Nov-12,0.191,0.4156
20-Nov-12,0.19,0.4164
21-Nov-12,0.19,0.4187
22-Nov-12,0.19,0.4271
23-Nov-12,0.19,0.4251
26-Nov-12,0.189,0.4265
27-Nov-12,0.189,0.4306
28-Nov-12,0.188,0.4334
29-Nov-12,0.19,0.4334
30-Nov-12,0.191,0.4327
3-Dec-12,0.19,0.427
4-Dec-12,0.191,0.4255
5-Dec-12,0.19,0.4287
6-Dec-12,0.19,0.4287
7-Dec-12,0.187,0.4331
10-Dec-12,0.183,0.4308
11-Dec-12,0.181,0.4304
12-Dec-12,0.183,0.431
13-Dec-12,0.183,0.4309
14-Dec-12,0.184,0.4293
17-Dec-12,0.184,0.4332
18-Dec-12,0.184,0.4331
19-Dec-12,0.183,0.4312
20-Dec-12,0.183,0.4276
21-Dec-12,0.184,0.4335
24-Dec-12,0.186,0.4456
27-Dec-12,0.185,0.4299
28-Dec-12,0.186,0.4294
31-Dec-12,0.187,0.4275
2-Jan-13,0.188,0.43
3-Jan-13,0.189,0.4261
4-Jan-13,0.191,0.4261
7-Jan-13,0.192,0.4238
8-Jan-13,0.192,0.4231
9-Jan-13,0.192,0.4273
10-Jan-13,0.19,0.3988
11-Jan-13,0.195,0.4027
14-Jan-13,0.199,0.4041
15-Jan-13,0.202,0.4054
16-Jan-13,0.201,0.3977
17-Jan-13,0.204,0.4022
18-Jan-13,0.209,0.4042
21-Jan-13,0.209,0.4023
22-Jan-13,0.209,0.4029
23-Jan-13,0.209,0.3994
24-Jan-13,0.211,0.4018
25-Jan-13,0.214,0.4039
28-Jan-13,0.224,0.4051
29-Jan-13,0.226,0.4066
30-Jan-13,0.23,0.4115
31-Jan-13,0.232,0.4082
1-Feb-13,0.234,0.4093
4-Feb-13,0.233,0.4136
5-Feb-13,0.233,0.4059
6-Feb-13,0.233,0.4055
7-Feb-13,0.232,0.4265
8-Feb-13,0.227,0.4252
11-Feb-13,0.227,0.4245
12-Feb-13,0.226,0.4266
13-Feb-13,0.226,0.4267
14-Feb-13,0.226,0.4345
15-Feb-13,0.225,0.4317
18-Feb-13,0.223,0.429
19-Feb-13,0.221,0.4345
20-Feb-13,0.221,0.4321
21-Feb-13,0.22,0.4321
22-Feb-13,0.218,0.433
25-Feb-13,0.213,0.4347
26-Feb-13,0.21,0.4314
27-Feb-13,0.21,0.432
28-Feb-13,0.209,0.4339
1-Mar-13,0.206,0.4305
4-Mar-13,0.202,0.4287
5-Mar-13,0.2,0.4333
6-Mar-13,0.2,0.4346
7-Mar-13,0.2,0.429
8-Mar-13,0.201,0.4313
11-Mar-13,0.201,0.4295
12-Mar-13,0.201,0.4337
13-Mar-13,0.203,0.448
14-Mar-13,0.204,0.4479
15-Mar-13,0.204,0.4371
18-Mar-13,0.206,0.4396
19-Mar-13,0.207,0.4399
20-Mar-13,0.21,0.4384
21-Mar-13,0.211,0.4338
22-Mar-13,0.215,0.4356
25-Mar-13,0.214,0.4407
26-Mar-13,0.213,0.4403
27-Mar-13,0.212,0.4342
28-Mar-13,0.211,0.4203
2-Apr-13,0.21,0.4356
3-Apr-13,0.21,0.4353
4-Apr-13,0.21,0.4421
5-Apr-13,0.21,0.4452
8-Apr-13,0.21,0.4375
9-Apr-13,0.211,0.4371
10-Apr-13,0.211,0.4448
11-Apr-13,0.211,0.4434
12-Apr-13,0.21,0.44
15-Apr-13,0.21,0.4392
16-Apr-13,0.21,0.4406
17-Apr-13,0.21,0.4423
18-Apr-13,0.208,0.4415
19-Apr-13,0.208,0.4437
22-Apr-13,0.208,0.4405
23-Apr-13,0.207,0.4386
24-Apr-13,0.206,0.4385
25-Apr-13,0.206,0.4407
26-Apr-13,0.207,0.4365
29-Apr-13,0.207,0.4358
30-Apr-13,0.207,0.4337
1-May-13,0.207,0.4376
2-May-13,0.207,0.4408
3-May-13,0.201,0.4401
7-May-13,0.202,0.435
8-May-13,0.203,0.4349
9-May-13,0.203,0.4357
10-May-13,0.203,0.4348
13-May-13,0.203,0.4377
14-May-13,0.203,0.4373
15-May-13,0.203,0.4364
16-May-13,0.202,0.4357
17-May-13,0.2,0.4363
20-May-13,0.199,0.4339
21-May-13,0.198,0.4431
22-May-13,0.199,0.4364
23-May-13,0.199,0.4384
24-May-13,0.2,0.4214
28-May-13,0.199,0.4228
29-May-13,0.2,0.4238
30-May-13,0.2,0.4231
31-May-13,0.2,0.4204
3-Jun-13,0.2,0.4239
4-Jun-13,0.2,0.4208
5-Jun-13,0.2,0.4172
6-Jun-13,0.2,0.4243
7-Jun-13,0.203,0.4218
10-Jun-13,0.204,0.4213
11-Jun-13,0.205,0.4247
12-Jun-13,0.208,0.4269
13-Jun-13,0.209,0.4263
14-Jun-13,0.209,0.4277
17-Jun-13,0.21,0.4287
18-Jun-13,0.21,0.4302
19-Jun-13,0.212,0.4293
20-Jun-13,0.214,0.431
21-Jun-13,0.216,0.4303
24-Jun-13,0.221,0.4335
25-Jun-13,0.225,0.4326
26-Jun-13,0.222,0.4305
27-Jun-13,0.219,0.4303
28-Jun-13,0.218,0.3919
1-Jul-13,0.222,0.4273
2-Jul-13,0.221,0.4295
3-Jul-13,0.222,0.4286
4-Jul-13,0.222,0.4288
5-Jul-13,0.217,0.4287
8-Jul-13,0.217,0.429
9-Jul-13,0.217,0.4311
10-Jul-13,0.217,0.4293
11-Jul-13,0.218,0.4318
12-Jul-13,0.22,0.4312
15-Jul-13,0.219,0.4313
16-Jul-13,0.219,0.4266
17-Jul-13,0.22,0.4309
18-Jul-13,0.22,0.4314
19-Jul-13,0.22,0.4324
22-Jul-13,0.221,0.4312
23-Jul-13,0.224,0.4299
24-Jul-13,0.225,0.4293
25-Jul-13,0.225,0.431
26-Jul-13,0.226,0.4298
29-Jul-13,0.226,0.4315
30-Jul-13,0.227,0.4324
31-Jul-13,0.228,0.4299
1-Aug-13,0.228,0.4367
2-Aug-13,0.228,0.4314
5-Aug-13,0.227,0.4305
6-Aug-13,0.228,0.4333
7-Aug-13,0.227,0.4301
8-Aug-13,0.227,0.4281
9-Aug-13,0.227,0.4277
12-Aug-13,0.226,0.4301
13-Aug-13,0.225,0.4237
14-Aug-13,0.226,0.4251
15-Aug-13,0.226,0.4272
16-Aug-13,0.226,0.4257
19-Aug-13,0.226,0.4254
20-Aug-13,0.225,0.4287
21-Aug-13,0.224,0.4261
22-Aug-13,0.224,0.4296
23-Aug-13,0.225,0.427
27-Aug-13,0.225,0.427
28-Aug-13,0.225,0.4303
29-Aug-13,0.225,0.4255
30-Aug-13,0.224,0.3979
2-Sep-13,0.225,0.4343
3-Sep-13,0.225,0.433
4-Sep-13,0.225,0.4361
5-Sep-13,0.225,0.4344
6-Sep-13,0.225,0.4335
9-Sep-13,0.225,0.4337
10-Sep-13,0.225,0.4349
11-Sep-13,0.224,0.4314
12-Sep-13,0.224,0.4341
13-Sep-13,0.223,0.4319
16-Sep-13,0.223,0.4187
17-Sep-13,0.222,0.42
18-Sep-13,0.222,0.425
19-Sep-13,0.221,0.4308
20-Sep-13,0.221,0.4303
23-Sep-13,0.221,0.433
24-Sep-13,0.221,0.4322
25-Sep-13,0.221,0.4303
26-Sep-13,0.221,0.4301
27-Sep-13,0.224,0.4286
30-Sep-13,0.225,0.411
1-Oct-13,0.225,0.4345
2-Oct-13,0.225,0.4288
3-Oct-13,0.224,0.4362
4-Oct-13,0.225,0.4315
7-Oct-13,0.225,0.4335
8-Oct-13,0.227,0.4346
9-Oct-13,0.228,0.4333
10-Oct-13,0.227,0.4307
11-Oct-13,0.227,0.4283
14-Oct-13,0.227,0.4354
15-Oct-13,0.225,0.4337
16-Oct-13,0.225,0.4313
17-Oct-13,0.224,0.4277
18-Oct-13,0.224,0.4322
21-Oct-13,0.223,0.4332
22-Oct-13,0.223,0.4309
23-Oct-13,0.222,0.4317
24-Oct-13,0.225,0.4316
25-Oct-13,0.228,0.433
28-Oct-13,0.229,0.4322
29-Oct-13,0.228,0.4294
30-Oct-13,0.228,0.4281
31-Oct-13,0.23,0.4184
1-Nov-13,0.226,0.4264
4-Nov-13,0.227,0.4308
5-Nov-13,0.227,0.4288
6-Nov-13,0.228,0.4258
7-Nov-13,0.228,0.4303
8-Nov-13,0.217,0.4249
11-Nov-13,0.218,0.4331
12-Nov-13,0.218,0.4315
13-Nov-13,0.218,0.4304
14-Nov-13,0.217,0.4329
15-Nov-13,0.218,0.4322
18-Nov-13,0.218,0.4306
19-Nov-13,0.218,0.4295
20-Nov-13,0.219,0.4329
21-Nov-13,0.217,0.4326
22-Nov-13,0.223,0.4301
25-Nov-13,0.227,0.4288
26-Nov-13,0.23,0.4316
27-Nov-13,0.23,0.4316
28-Nov-13,0.233,0.4357
29-Nov-13,0.234,0.4188
2-Dec-13,0.236,0.434
3-Dec-13,0.239,0.4282
4-Dec-13,0.239,0.4285
5-Dec-13,0.24,0.4286
6-Dec-13,0.248,0.4316
9-Dec-13,0.255,0.4321
10-Dec-13,0.26,0.4319
11-Dec-13,0.267,0.4298
12-Dec-13,0.277,0.431
13-Dec-13,0.282,0.4301
16-Dec-13,0.29,0.4243
17-Dec-13,0.298,0.4287
18-Dec-13,0.298,0.4289
19-Dec-13,0.293,0.4297
20-Dec-13,0.292,0.4247
23-Dec-13,0.294,0.4236
24-Dec-13,0.294,0.4167
27-Dec-13,0.293,0.4248
30-Dec-13,0.288,0.4162
31-Dec-13,0.287,0.3057
2-Jan-14,0.284,0.4264
3-Jan-14,0.28,0.4256
6-Jan-14,0.28,0.4304
7-Jan-14,0.28,0.4332
8-Jan-14,0.281,0.4282
9-Jan-14,0.282,0.4284
10-Jan-14,0.282,0.4272
13-Jan-14,0.282,0.427
14-Jan-14,0.282,0.4284
15-Jan-14,0.29,0.4308
16-Jan-14,0.3,0.4371
17-Jan-14,0.302,0.4246
20-Jan-14,0.302,0.4303
21-Jan-14,0.302,0.4313
22-Jan-14,0.301,0.4287
23-Jan-14,0.3,0.4336
24-Jan-14,0.3,0.4289
27-Jan-14,0.3,0.4253
28-Jan-14,0.301,0.4343
29-Jan-14,0.3,0.4273
30-Jan-14,0.298,0.4342
31-Jan-14,0.296,0.4104
3-Feb-14,0.29,0.4339
4-Feb-14,0.288,0.4319
5-Feb-14,0.287,0.4271
6-Feb-14,0.286,0.4296
7-Feb-14,0.291,0.4245
10-Feb-14,0.291,0.4222
11-Feb-14,0.291,0.4185
12-Feb-14,0.291,0.4166
13-Feb-14,0.288,0.4199
14-Feb-14,0.287,0.4216
17-Feb-14,0.287,0.4315
18-Feb-14,0.288,0.4116
19-Feb-14,0.287,0.4134
20-Feb-14,0.286,0.4142
21-Feb-14,0.287,0.4199
24-Feb-14,0.288,0.4185
25-Feb-14,0.289,0.418
26-Feb-14,0.288,0.4189
27-Feb-14,0.286,0.4109
28-Feb-14,0.286,0.3904
3-Mar-14,0.288,0.4197
4-Mar-14,0.287,0.4188
5-Mar-14,0.286,0.4209
6-Mar-14,0.287,0.4196
7-Mar-14,0.299,0.4181
10-Mar-14,0.307,0.4129
11-Mar-14,0.304,0.4202
12-Mar-14,0.304,0.4197
13-Mar-14,0.304,0.4173
14-Mar-14,0.303,0.4162
17-Mar-14,0.305,0.4197
18-Mar-14,0.309,0.4163
19-Mar-14,0.312,0.418
20-Mar-14,0.313,0.4293
21-Mar-14,0.315,0.4191
24-Mar-14,0.32,0.4208
25-Mar-14,0.318,0.4234
26-Mar-14,0.315,0.425
27-Mar-14,0.313,0.4233
28-Mar-14,0.31,0.421
31-Mar-14,0.313,0.3342
1-Apr-14,0.313,0.4168
2-Apr-14,0.319,0.4209
3-Apr-14,0.319,0.4224
4-Apr-14,0.325,0.4174
7-Apr-14,0.327,0.4255
8-Apr-14,0.327,0.4237
9-Apr-14,0.327,0.425
10-Apr-14,0.327,0.4275
11-Apr-14,0.328,0.422
14-Apr-14,0.328,0.4235
15-Apr-14,0.327,0.43
16-Apr-14,0.327,0.4275
17-Apr-14,0.328,0.4265
22-Apr-14,0.329,0.424
23-Apr-14,0.332,0.4225
24-Apr-14,0.337,0.4215
25-Apr-14,0.344,0.4208
28-Apr-14,0.345,0.4234
29-Apr-14,0.347,0.4199
30-Apr-14,0.339,0.3984
1-May-14,0.339,0.4205
2-May-14,0.336,0.4178
6-May-14,0.337,0.4196
7-May-14,0.338,0.4251
8-May-14,0.338,0.4255
9-May-14,0.336,0.4254
12-May-14,0.335,0.4219
13-May-14,0.335,0.4224
14-May-14,0.328,0.4249
15-May-14,0.321,0.4271
16-May-14,0.318,0.426
19-May-14,0.318,0.4254
20-May-14,0.318,0.4229
21-May-14,0.319,0.4228
22-May-14,0.318,0.4222
23-May-14,0.317,0.4294
27-May-14,0.316,0.4223
28-May-14,0.314,0.4254
29-May-14,0.31,0.4234
30-May-14,0.311,0.4169
2-Jun-14,0.309,0.4186
3-Jun-14,0.307,0.4126
4-Jun-14,0.301,0.4172
5-Jun-14,0.292,0.4342
6-Jun-14,0.267,0.4287
9-Jun-14,0.264,0.4237
10-Jun-14,0.263,0.4261
11-Jun-14,0.258,0.4251
12-Jun-14,0.242,0.4253
13-Jun-14,0.234,0.4407
16-Jun-14,0.223,0.428
17-Jun-14,0.217,0.4252
18-Jun-14,0.216,0.4298
19-Jun-14,0.212,0.4349
20-Jun-14,0.212,0.438
23-Jun-14,0.211,0.426
24-Jun-14,0.211,0.4282
25-Jun-14,0.208,0.4275
26-Jun-14,0.209,0.4213
27-Jun-14,0.207,0.4351
30-Jun-14,0.207,0.3807
1-Jul-14,0.206,0.4347
2-Jul-14,0.205,0.4371
3-Jul-14,0.206,0.423
4-Jul-14,0.204,0.4228
7-Jul-14,0.203,0.4301
8-Jul-14,0.203,0.4307
9-Jul-14,0.203,0.4315
10-Jul-14,0.202,0.4282
11-Jul-14,0.203,0.4277
14-Jul-14,0.203,0.4291
15-Jul-14,0.202,0.4297
16-Jul-14,0.201,0.4263
17-Jul-14,0.201,0.4265
18-Jul-14,0.202,0.4263
21-Jul-14,0.204,0.4219
22-Jul-14,0.206,0.4307
23-Jul-14,0.208,0.4333
24-Jul-14,0.209,0.4349
25-Jul-14,0.209,0.4247
28-Jul-14,0.209,0.4324
29-Jul-14,0.209,0.4279
30-Jul-14,0.209,0.4367
31-Jul-14,0.209,0.4045
1-Aug-14,0.208,0.4228
4-Aug-14,0.208,0.4248
5-Aug-14,0.207,0.4282
6-Aug-14,0.206,0.4244
7-Aug-14,0.205,0.425
8-Aug-14,0.203,0.4218
11-Aug-14,0.202,0.4258
12-Aug-14,0.201,0.4212
13-Aug-14,0.199,0.4211
14-Aug-14,0.198,0.4183
15-Aug-14,0.197,0.4224
18-Aug-14,0.196,0.4224
19-Aug-14,0.191,0.4265
20-Aug-14,0.187,0.4233
21-Aug-14,0.186,0.4257
22-Aug-14,0.183,0.4142
26-Aug-14,0.171,0.4254
27-Aug-14,0.17,0.4265
28-Aug-14,0.167,0.4359
29-Aug-14,0.163,0.4005
1-Sep-14,0.159,0.4375
2-Sep-14,0.152,0.4326
3-Sep-14,0.15,0.4303
4-Sep-14,0.149,0.4292
5-Sep-14,0.104,0.4293
8-Sep-14,0.094,0.4311
9-Sep-14,0.089,0.4294
10-Sep-14,0.087,0.4291
11-Sep-14,0.084,0.4288
12-Sep-14,0.082,0.4316
15-Sep-14,0.081,0.4319
16-Sep-14,0.081,0.4339
17-Sep-14,0.082,0.4301
18-Sep-14,0.082,0.4288
19-Sep-14,0.083,0.4249
22-Sep-14,0.082,0.4258
23-Sep-14,0.082,0.4422
24-Sep-14,0.083,0.4418
25-Sep-14,0.082,0.428
26-Sep-14,0.082,0.4512
29-Sep-14,0.083,0.4506
30-Sep-14,0.083,0.4027
1-Oct-14,0.082,0.4285
2-Oct-14,0.081,0.4298
3-Oct-14,0.081,0.4331
6-Oct-14,0.079,0.431
7-Oct-14,0.079,0.4271
8-Oct-14,0.08,0.4299
9-Oct-14,0.079,0.4321
10-Oct-14,0.079,0.4265
13-Oct-14,0.082,0.4386
14-Oct-14,0.082,0.4335
15-Oct-14,0.081,0.429
16-Oct-14,0.081,0.4314
17-Oct-14,0.081,0.4309
20-Oct-14,0.081,0.4284
21-Oct-14,0.082,0.4286
22-Oct-14,0.084,0.4287
23-Oct-14,0.085,0.4349
24-Oct-14,0.085,0.4278
27-Oct-14,0.088,0.4329
28-Oct-14,0.088,0.4358
29-Oct-14,0.088,0.4342
30-Oct-14,0.086,0.433
31-Oct-14,0.086,0.4227
3-Nov-14,0.085,0.4345
4-Nov-14,0.084,0.4344
5-Nov-14,0.081,0.4327
6-Nov-14,0.081,0.4341
7-Nov-14,0.08,0.4358
10-Nov-14,0.08,0.4296
11-Nov-14,0.079,0.4314
12-Nov-14,0.079,0.4357
13-Nov-14,0.078,0.436
14-Nov-14,0.079,0.4301
17-Nov-14,0.08,0.4334
18-Nov-14,0.081,0.4315
19-Nov-14,0.081,0.4307
20-Nov-14,0.081,0.4303
21-Nov-14,0.081,0.4294
24-Nov-14,0.081,0.4323
25-Nov-14,0.081,0.43
26-Nov-14,0.082,0.4359
27-Nov-14,0.082,0.4391
28-Nov-14,0.082,0.4225
1-Dec-14,0.082,0.4359
2-Dec-14,0.081,0.4288
3-Dec-14,0.081,0.4274
4-Dec-14,0.082,0.4266
5-Dec-14,0.082,0.4266
8-Dec-14,0.082,0.4293
9-Dec-14,0.082,0.443
10-Dec-14,0.083,0.4357
11-Dec-14,0.082,0.4363
12-Dec-14,0.082,0.4358
15-Dec-14,0.082,0.433
16-Dec-14,0.082,0.4339
17-Dec-14,0.081,0.4299
18-Dec-14,0.079,0.4317
19-Dec-14,0.081,0.4319
22-Dec-14,0.081,0.428
23-Dec-14,0.079,0.427
24-Dec-14,0.08,0.4303
29-Dec-14,0.079,0.428
30-Dec-14,0.078,0.4324
31-Dec-14,0.078,0.3565
2-Jan-15,0.076,0.4316
5-Jan-15,0.075,0.4335
6-Jan-15,0.073,0.43
7-Jan-15,0.07,0.4292
8-Jan-15,0.07,0.4339
9-Jan-15,0.07,0.4327
12-Jan-15,0.071,0.4352
13-Jan-15,0.071,0.4348
14-Jan-15,0.069,0.4334
15-Jan-15,0.069,0.4384
16-Jan-15,0.06,0.4372
19-Jan-15,0.056,0.4422
20-Jan-15,0.055,0.4338
21-Jan-15,0.055,0.4366
22-Jan-15,0.055,0.4325
23-Jan-15,0.053,0.4461
26-Jan-15,0.054,0.4443
27-Jan-15,0.055,0.4322
28-Jan-15,0.053,0.4474
29-Jan-15,0.052,0.4407
30-Jan-15,0.054,0.4195
2-Feb-15,0.055,0.4443
3-Feb-15,0.055,0.45
4-Feb-15,0.055,0.4345
5-Feb-15,0.051,0.4427
6-Feb-15,0.053,0.4453
9-Feb-15,0.051,0.4427
10-Feb-15,0.05,0.441
11-Feb-15,0.049,0.4431
12-Feb-15,0.048,0.4423
13-Feb-15,0.048,0.4524
16-Feb-15,0.048,0.4562
17-Feb-15,0.047,0.4625
18-Feb-15,0.048,0.4643
19-Feb-15,0.048,0.4654
20-Feb-15,0.048,0.4568
23-Feb-15,0.045,0.4505
24-Feb-15,0.044,0.4598
25-Feb-15,0.042,0.4574
26-Feb-15,0.04,0.4669
27-Feb-15,0.039,0.4442
2-Mar-15,0.039,0.4639
3-Mar-15,0.038,0.4605
4-Mar-15,0.038,0.4575
5-Mar-15,0.036,0.4628
6-Mar-15,0.036,0.4576
9-Mar-15,0.035,0.4627
10-Mar-15,0.032,0.4589
11-Mar-15,0.029,0.4559
12-Mar-15,0.027,0.4521
13-Mar-15,0.025,0.4529
16-Mar-15,0.025,0.4496
17-Mar-15,0.025,0.452
18-Mar-15,0.025,0.4607
19-Mar-15,0.024,0.457
20-Mar-15,0.021,0.4599
23-Mar-15,0.022,0.4607
24-Mar-15,0.021,0.464
25-Mar-15,0.021,0.4586
26-Mar-15,0.021,0.4554
27-Mar-15,0.021,0.4637
30-Mar-15,0.018,0.4615
31-Mar-15,0.019,0.4217
1-Apr-15,0.018,0.4573
2-Apr-15,0.018,0.4555
7-Apr-15,0.016,0.4561
8-Apr-15,0.014,0.4541
9-Apr-15,0.012,0.4526
10-Apr-15,0.012,0.4547
13-Apr-15,0.011,0.4537
14-Apr-15,0.008,0.4575
15-Apr-15,0.004,0.4577
16-Apr-15,0.002,0.4601
17-Apr-15,0.001,0.4609
20-Apr-15,0.001,0.4547
21-Apr-15,-0.001,0.4593
22-Apr-15,-0.002,0.459
23-Apr-15,-0.002,0.4585
24-Apr-15,-0.001,0.461
27-Apr-15,-0.002,0.4651
28-Apr-15,-0.005,0.4566
29-Apr-15,-0.005,0.4608
30-Apr-15,-0.005,0.4529
1-May-15,-0.005,0.4623
5-May-15,-0.008,0.4655
6-May-15,-0.008,0.4632
7-May-15,-0.009,0.4611
8-May-15,-0.009,0.4621
11-May-15,-0.009,0.4583
12-May-15,-0.009,0.461
13-May-15,-0.009,0.4613
14-May-15,-0.009,0.4615
15-May-15,-0.01,0.4605
18-May-15,-0.011,0.4605
19-May-15,-0.012,0.4644
20-May-15,-0.012,0.4661
21-May-15,-0.012,0.4596
22-May-15,-0.012,0.47
26-May-15,-0.013,0.4624
27-May-15,-0.013,0.4629
28-May-15,-0.013,0.4638
29-May-15,-0.012,0.4506
1-Jun-15,-0.013,0.4603
2-Jun-15,-0.013,0.4554
3-Jun-15,-0.014,0.4602
4-Jun-15,-0.013,0.4625
5-Jun-15,-0.013,0.4592
8-Jun-15,-0.013,0.4599
9-Jun-15,-0.013,0.4593
10-Jun-15,-0.014,0.4639
11-Jun-15,-0.014,0.4621
12-Jun-15,-0.014,0.4596
15-Jun-15,-0.014,0.4587
16-Jun-15,-0.014,0.4626
17-Jun-15,-0.014,0.4613
18-Jun-15,-0.014,0.4603
19-Jun-15,-0.014,0.4584
22-Jun-15,-0.014,0.4602
23-Jun-15,-0.014,0.4613
24-Jun-15,-0.014,0.4561
25-Jun-15,-0.015,0.4573
26-Jun-15,-0.015,0.4577
29-Jun-15,-0.016,0.4551
30-Jun-15,-0.014,0.3947
1-Jul-15,-0.014,0.4581
2-Jul-15,-0.015,0.4528
