Date,nasdaq
8-Feb-07,"2,488.67"
7-Feb-07,"2,490.50"
6-Feb-07,"2,471.49"
5-Feb-07,"2,470.60"
2-Feb-07,"2,475.88"
1-Feb-07,"2,468.38"
31-Jan-07,"2,463.93"
30-Jan-07,"2,448.64"
29-Jan-07,"2,441.09"
26-Jan-07,"2,435.49"
25-Jan-07,"2,434.24"
24-Jan-07,"2,466.28"
23-Jan-07,"2,431.41"
22-Jan-07,"2,431.07"
19-Jan-07,"2,451.31"
18-Jan-07,"2,443.21"
17-Jan-07,"2,479.42"
16-Jan-07,"2,497.78"
12-Jan-07,"2,502.82"
11-Jan-07,"2,484.85"
10-Jan-07,"2,459.33"
9-Jan-07,"2,443.83"
8-Jan-07,"2,438.20"
5-Jan-07,"2,434.25"
4-Jan-07,"2,453.43"
3-Jan-07,"2,423.16"
29-Dec-06,"2,415.29"
28-Dec-06,"2,425.57"
27-Dec-06,"2,431.22"
26-Dec-06,"2,413.51"
22-Dec-06,"2,401.18"
21-Dec-06,"2,415.85"
20-Dec-06,"2,427.61"
19-Dec-06,"2,429.55"
18-Dec-06,"2,435.57"
15-Dec-06,"2,457.20"
14-Dec-06,"2,453.85"
13-Dec-06,"2,432.41"
12-Dec-06,"2,431.60"
11-Dec-06,"2,442.86"
8-Dec-06,"2,437.36"
7-Dec-06,"2,427.69"
6-Dec-06,"2,445.86"
5-Dec-06,"2,452.38"
4-Dec-06,"2,448.39"
1-Dec-06,"2,413.21"
30-Nov-06,"2,431.77"
29-Nov-06,"2,432.23"
28-Nov-06,"2,412.61"
27-Nov-06,"2,405.92"
24-Nov-06,"2,460.26"
22-Nov-06,"2,465.98"
21-Nov-06,"2,454.84"
20-Nov-06,"2,452.72"
17-Nov-06,"2,445.86"
16-Nov-06,"2,449.06"
15-Nov-06,"2,442.75"
14-Nov-06,"2,430.66"
13-Nov-06,"2,406.38"
10-Nov-06,"2,389.72"
9-Nov-06,"2,376.01"
8-Nov-06,"2,384.94"
7-Nov-06,"2,375.88"
6-Nov-06,"2,365.95"
3-Nov-06,"2,330.79"
2-Nov-06,"2,334.02"
1-Nov-06,"2,334.35"
31-Oct-06,"2,366.71"
30-Oct-06,"2,363.77"
27-Oct-06,"2,350.62"
26-Oct-06,"2,379.10"
25-Oct-06,"2,356.59"
24-Oct-06,"2,344.84"
23-Oct-06,"2,355.56"
20-Oct-06,"2,342.30"
19-Oct-06,"2,340.94"
18-Oct-06,"2,337.15"
17-Oct-06,"2,344.95"
16-Oct-06,"2,363.84"
13-Oct-06,"2,357.29"
12-Oct-06,"2,346.18"
11-Oct-06,"2,308.27"
10-Oct-06,"2,315.43"
9-Oct-06,"2,311.77"
6-Oct-06,"2,299.99"
5-Oct-06,"2,306.34"
4-Oct-06,"2,290.95"
3-Oct-06,"2,243.65"
2-Oct-06,"2,237.60"
29-Sep-06,"2,258.43"
28-Sep-06,"2,270.02"
27-Sep-06,"2,263.39"
26-Sep-06,"2,261.34"
25-Sep-06,"2,249.07"
22-Sep-06,"2,218.93"
21-Sep-06,"2,237.75"
20-Sep-06,"2,252.89"
19-Sep-06,"2,222.37"
18-Sep-06,"2,235.75"
15-Sep-06,"2,235.59"
14-Sep-06,"2,228.73"
13-Sep-06,"2,227.67"
12-Sep-06,"2,215.82"
11-Sep-06,"2,173.25"
8-Sep-06,"2,165.79"
7-Sep-06,"2,155.29"
6-Sep-06,"2,167.84"
5-Sep-06,"2,205.70"
1-Sep-06,"2,193.16"
31-Aug-06,"2,183.75"
30-Aug-06,"2,185.73"
29-Aug-06,"2,172.30"
28-Aug-06,"2,160.70"
25-Aug-06,"2,140.29"
24-Aug-06,"2,137.11"
23-Aug-06,"2,134.66"
22-Aug-06,"2,150.02"
21-Aug-06,"2,147.75"
18-Aug-06,"2,163.95"
17-Aug-06,"2,157.61"
16-Aug-06,"2,149.54"
15-Aug-06,"2,115.01"
14-Aug-06,"2,069.04"
11-Aug-06,"2,057.71"
10-Aug-06,"2,071.74"
9-Aug-06,"2,060.28"
8-Aug-06,"2,060.85"
7-Aug-06,"2,072.50"
4-Aug-06,"2,085.05"
3-Aug-06,"2,092.34"
2-Aug-06,"2,078.81"
1-Aug-06,"2,061.99"
31-Jul-06,"2,091.47"
28-Jul-06,"2,094.14"
27-Jul-06,"2,054.47"
26-Jul-06,"2,070.46"
25-Jul-06,"2,073.90"
24-Jul-06,"2,061.84"
21-Jul-06,"2,020.39"
20-Jul-06,"2,039.42"
19-Jul-06,"2,080.71"
18-Jul-06,"2,043.22"
17-Jul-06,"2,037.72"
14-Jul-06,"2,037.35"
13-Jul-06,"2,054.11"
12-Jul-06,"2,090.24"
11-Jul-06,"2,128.86"
10-Jul-06,"2,116.93"
7-Jul-06,"2,130.06"
6-Jul-06,"2,155.09"
5-Jul-06,"2,153.34"
3-Jul-06,"2,190.43"
30-Jun-06,"2,172.09"
29-Jun-06,"2,174.38"
28-Jun-06,"2,111.84"
27-Jun-06,"2,100.25"
26-Jun-06,"2,133.67"
23-Jun-06,"2,121.47"
22-Jun-06,"2,122.98"
21-Jun-06,"2,141.20"
20-Jun-06,"2,107.06"
19-Jun-06,"2,110.42"
16-Jun-06,"2,129.95"
15-Jun-06,"2,144.15"
14-Jun-06,"2,086.00"
13-Jun-06,"2,072.47"
12-Jun-06,"2,091.32"
9-Jun-06,"2,135.06"
8-Jun-06,"2,145.32"
7-Jun-06,"2,151.80"
6-Jun-06,"2,162.78"
5-Jun-06,"2,169.62"
2-Jun-06,"2,219.41"
1-Jun-06,"2,219.86"
31-May-06,"2,178.88"
30-May-06,"2,164.74"
26-May-06,"2,210.37"
25-May-06,"2,198.24"
24-May-06,"2,169.17"
23-May-06,"2,158.76"
22-May-06,"2,172.86"
19-May-06,"2,193.88"
18-May-06,"2,180.32"
17-May-06,"2,195.80"
16-May-06,"2,229.13"
15-May-06,"2,238.52"
12-May-06,"2,243.78"
11-May-06,"2,272.70"
10-May-06,"2,320.74"
9-May-06,"2,338.25"
8-May-06,"2,344.99"
5-May-06,"2,342.57"
4-May-06,"2,323.90"
3-May-06,"2,303.97"
2-May-06,"2,309.84"
1-May-06,"2,304.79"
28-Apr-06,"2,322.57"
27-Apr-06,"2,344.95"
26-Apr-06,"2,333.63"
25-Apr-06,"2,330.30"
24-Apr-06,"2,333.38"
21-Apr-06,"2,342.86"
20-Apr-06,"2,362.55"
19-Apr-06,"2,370.88"
18-Apr-06,"2,356.14"
17-Apr-06,"2,311.16"
13-Apr-06,"2,326.11"
12-Apr-06,"2,314.68"
11-Apr-06,"2,310.35"
10-Apr-06,"2,333.27"
7-Apr-06,"2,339.02"
6-Apr-06,"2,361.17"
5-Apr-06,"2,359.75"
4-Apr-06,"2,345.36"
3-Apr-06,"2,336.74"
31-Mar-06,"2,339.79"
30-Mar-06,"2,340.82"
29-Mar-06,"2,337.78"
28-Mar-06,"2,304.46"
27-Mar-06,"2,315.58"
24-Mar-06,"2,312.82"
23-Mar-06,"2,300.15"
22-Mar-06,"2,303.35"
21-Mar-06,"2,294.23"
20-Mar-06,"2,314.11"
17-Mar-06,"2,306.48"
16-Mar-06,"2,299.56"
15-Mar-06,"2,311.84"
14-Mar-06,"2,295.90"
13-Mar-06,"2,267.03"
10-Mar-06,"2,262.04"
9-Mar-06,"2,249.72"
8-Mar-06,"2,267.46"
7-Mar-06,"2,268.38"
6-Mar-06,"2,286.03"
3-Mar-06,"2,302.60"
2-Mar-06,"2,311.11"
1-Mar-06,"2,314.64"
28-Feb-06,"2,281.39"
27-Feb-06,"2,307.18"
24-Feb-06,"2,287.04"
23-Feb-06,"2,279.32"
22-Feb-06,"2,283.17"
21-Feb-06,"2,262.96"
17-Feb-06,"2,282.36"
16-Feb-06,"2,294.63"
15-Feb-06,"2,276.43"
14-Feb-06,"2,262.17"
13-Feb-06,"2,239.81"
10-Feb-06,"2,261.88"
9-Feb-06,"2,255.87"
8-Feb-06,"2,266.98"
7-Feb-06,"2,244.96"
6-Feb-06,"2,258.80"
3-Feb-06,"2,262.58"
2-Feb-06,"2,281.57"
1-Feb-06,"2,310.56"
31-Jan-06,"2,305.82"
30-Jan-06,"2,306.78"
27-Jan-06,"2,304.23"
26-Jan-06,"2,283.00"
25-Jan-06,"2,260.65"
24-Jan-06,"2,265.25"
23-Jan-06,"2,248.47"
20-Jan-06,"2,247.70"
19-Jan-06,"2,301.81"
18-Jan-06,"2,279.64"
17-Jan-06,"2,302.69"
13-Jan-06,"2,317.04"
12-Jan-06,"2,316.69"
11-Jan-06,"2,331.36"
10-Jan-06,"2,320.32"
9-Jan-06,"2,318.69"
6-Jan-06,"2,305.62"
5-Jan-06,"2,276.87"
4-Jan-06,"2,263.46"
3-Jan-06,"2,243.74"
30-Dec-05,"2,205.32"
29-Dec-05,"2,218.16"
28-Dec-05,"2,228.94"
27-Dec-05,"2,226.89"
23-Dec-05,"2,249.42"
22-Dec-05,"2,246.49"
21-Dec-05,"2,231.66"
20-Dec-05,"2,222.42"
19-Dec-05,"2,222.74"
16-Dec-05,"2,252.48"
15-Dec-05,"2,260.63"
14-Dec-05,"2,262.59"
13-Dec-05,"2,265.00"
12-Dec-05,"2,260.95"
9-Dec-05,"2,256.73"
8-Dec-05,"2,246.46"
7-Dec-05,"2,252.01"
6-Dec-05,"2,260.76"
5-Dec-05,"2,257.64"
2-Dec-05,"2,273.37"
1-Dec-05,"2,267.17"
30-Nov-05,"2,232.82"
29-Nov-05,"2,232.71"
28-Nov-05,"2,239.37"
25-Nov-05,"2,263.01"
23-Nov-05,"2,259.98"
22-Nov-05,"2,253.56"
21-Nov-05,"2,241.67"
18-Nov-05,"2,227.07"
17-Nov-05,"2,220.46"
16-Nov-05,"2,187.93"
15-Nov-05,"2,186.74"
14-Nov-05,"2,200.95"
11-Nov-05,"2,202.47"
10-Nov-05,"2,196.68"
9-Nov-05,"2,175.81"
8-Nov-05,"2,172.07"
7-Nov-05,"2,178.24"
4-Nov-05,"2,169.43"
3-Nov-05,"2,160.22"
2-Nov-05,"2,144.31"
1-Nov-05,"2,114.05"
31-Oct-05,"2,120.30"
28-Oct-05,"2,089.88"
27-Oct-05,"2,063.81"
26-Oct-05,"2,100.05"
25-Oct-05,"2,109.45"
24-Oct-05,"2,115.83"
21-Oct-05,"2,082.21"
20-Oct-05,"2,068.11"
19-Oct-05,"2,091.24"
18-Oct-05,"2,056.00"
17-Oct-05,"2,070.30"
14-Oct-05,"2,064.83"
13-Oct-05,"2,047.22"
12-Oct-05,"2,037.47"
11-Oct-05,"2,061.09"
10-Oct-05,"2,078.92"
7-Oct-05,"2,090.35"
6-Oct-05,"2,084.08"
5-Oct-05,"2,103.02"
4-Oct-05,"2,139.36"
3-Oct-05,"2,155.43"
30-Sep-05,"2,151.69"
29-Sep-05,"2,141.22"
28-Sep-05,"2,115.40"
27-Sep-05,"2,116.42"
26-Sep-05,"2,121.46"
23-Sep-05,"2,116.84"
22-Sep-05,"2,110.78"
21-Sep-05,"2,106.64"
20-Sep-05,"2,131.33"
19-Sep-05,"2,145.26"
16-Sep-05,"2,160.35"
15-Sep-05,"2,146.15"
14-Sep-05,"2,149.33"
13-Sep-05,"2,171.75"
12-Sep-05,"2,182.83"
9-Sep-05,"2,175.51"
8-Sep-05,"2,166.03"
7-Sep-05,"2,172.03"
6-Sep-05,"2,166.86"
2-Sep-05,"2,141.07"
1-Sep-05,"2,147.90"
31-Aug-05,"2,152.09"
30-Aug-05,"2,129.76"
29-Aug-05,"2,137.65"
26-Aug-05,"2,120.77"
25-Aug-05,"2,134.37"
24-Aug-05,"2,128.91"
23-Aug-05,"2,137.25"
22-Aug-05,"2,141.41"
19-Aug-05,"2,135.56"
18-Aug-05,"2,136.08"
17-Aug-05,"2,145.15"
16-Aug-05,"2,137.06"
15-Aug-05,"2,167.04"
12-Aug-05,"2,156.90"
11-Aug-05,"2,174.55"
10-Aug-05,"2,157.81"
9-Aug-05,"2,174.19"
8-Aug-05,"2,164.39"
5-Aug-05,"2,177.91"
4-Aug-05,"2,191.32"
3-Aug-05,"2,216.81"
2-Aug-05,"2,218.15"
1-Aug-05,"2,195.38"
29-Jul-05,"2,184.83"
28-Jul-05,"2,198.44"
27-Jul-05,"2,186.22"
26-Jul-05,"2,175.99"
25-Jul-05,"2,166.74"
22-Jul-05,"2,179.74"
21-Jul-05,"2,178.60"
20-Jul-05,"2,188.57"
19-Jul-05,"2,173.18"
18-Jul-05,"2,144.87"
15-Jul-05,"2,156.78"
14-Jul-05,"2,152.82"
13-Jul-05,"2,144.11"
12-Jul-05,"2,143.15"
11-Jul-05,"2,135.43"
8-Jul-05,"2,112.88"
7-Jul-05,"2,075.66"
6-Jul-05,"2,068.65"
5-Jul-05,"2,078.75"
1-Jul-05,"2,057.37"
30-Jun-05,"2,056.96"
29-Jun-05,"2,068.89"
28-Jun-05,"2,069.89"
27-Jun-05,"2,045.20"
24-Jun-05,"2,053.27"
23-Jun-05,"2,070.66"
22-Jun-05,"2,092.03"
21-Jun-05,"2,091.07"
20-Jun-05,"2,088.13"
17-Jun-05,"2,090.11"
16-Jun-05,"2,089.15"
15-Jun-05,"2,074.92"
14-Jun-05,"2,069.04"
13-Jun-05,"2,068.96"
10-Jun-05,"2,063.00"
9-Jun-05,"2,076.91"
8-Jun-05,"2,060.18"
7-Jun-05,"2,067.16"
6-Jun-05,"2,075.76"
3-Jun-05,"2,071.43"
2-Jun-05,"2,097.80"
1-Jun-05,"2,087.86"
31-May-05,"2,068.22"
27-May-05,"2,075.73"
26-May-05,"2,071.24"
25-May-05,"2,050.12"
24-May-05,"2,061.62"
23-May-05,"2,056.65"
20-May-05,"2,046.42"
19-May-05,"2,042.58"
18-May-05,"2,030.65"
17-May-05,"2,004.15"
16-May-05,"1,994.43"
13-May-05,"1,976.78"
12-May-05,"1,963.88"
11-May-05,"1,971.55"
10-May-05,"1,962.77"
9-May-05,"1,979.67"
6-May-05,"1,967.35"
5-May-05,"1,961.80"
4-May-05,"1,962.23"
3-May-05,"1,933.07"
2-May-05,"1,928.65"
29-Apr-05,"1,921.65"
28-Apr-05,"1,904.18"
27-Apr-05,"1,930.43"
26-Apr-05,"1,927.44"
25-Apr-05,"1,950.78"
22-Apr-05,"1,932.19"
21-Apr-05,"1,962.41"
20-Apr-05,"1,913.76"
19-Apr-05,"1,932.36"
18-Apr-05,"1,912.92"
15-Apr-05,"1,908.15"
14-Apr-05,"1,946.71"
13-Apr-05,"1,974.37"
12-Apr-05,"2,005.40"
11-Apr-05,"1,992.12"
8-Apr-05,"1,999.35"
7-Apr-05,"2,018.79"
6-Apr-05,"1,999.14"
5-Apr-05,"1,999.32"
4-Apr-05,"1,991.07"
1-Apr-05,"1,984.81"
31-Mar-05,"1,999.23"
30-Mar-05,"2,005.67"
29-Mar-05,"1,973.88"
28-Mar-05,"1,992.52"
24-Mar-05,"1,991.06"
23-Mar-05,"1,990.22"
22-Mar-05,"1,989.34"
21-Mar-05,"2,007.51"
18-Mar-05,"2,007.79"
17-Mar-05,"2,016.42"
16-Mar-05,"2,015.75"
15-Mar-05,"2,034.98"
14-Mar-05,"2,051.04"
11-Mar-05,"2,041.60"
10-Mar-05,"2,059.72"
9-Mar-05,"2,061.29"
8-Mar-05,"2,073.55"
7-Mar-05,"2,090.21"
4-Mar-05,"2,070.61"
3-Mar-05,"2,058.40"
2-Mar-05,"2,067.50"
1-Mar-05,"2,071.25"
28-Feb-05,"2,051.72"
25-Feb-05,"2,065.40"
24-Feb-05,"2,051.70"
23-Feb-05,"2,031.25"
22-Feb-05,"2,030.32"
18-Feb-05,"2,058.62"
17-Feb-05,"2,061.34"
16-Feb-05,"2,087.43"
15-Feb-05,"2,089.21"
14-Feb-05,"2,082.91"
11-Feb-05,"2,076.66"
10-Feb-05,"2,053.10"
9-Feb-05,"2,052.55"
8-Feb-05,"2,086.68"
7-Feb-05,"2,082.03"
4-Feb-05,"2,086.66"
3-Feb-05,"2,057.64"
2-Feb-05,"2,075.06"
1-Feb-05,"2,068.70"
31-Jan-05,"2,062.41"
28-Jan-05,"2,035.83"
27-Jan-05,"2,047.15"
26-Jan-05,"2,046.09"
25-Jan-05,"2,019.95"
24-Jan-05,"2,008.70"
21-Jan-05,"2,034.27"
20-Jan-05,"2,045.88"
19-Jan-05,"2,073.59"
18-Jan-05,"2,106.04"
14-Jan-05,"2,087.91"
13-Jan-05,"2,070.56"
12-Jan-05,"2,092.53"
11-Jan-05,"2,079.62"
10-Jan-05,"2,097.04"
7-Jan-05,"2,088.61"
6-Jan-05,"2,090.00"
5-Jan-05,"2,091.24"
4-Jan-05,"2,107.86"
3-Jan-05,"2,152.15"
31-Dec-04,"2,175.44"
30-Dec-04,"2,178.34"
29-Dec-04,"2,177.00"
28-Dec-04,"2,177.19"
27-Dec-04,"2,154.22"
23-Dec-04,"2,160.62"
22-Dec-04,"2,157.03"
21-Dec-04,"2,150.91"
20-Dec-04,"2,127.85"
17-Dec-04,"2,135.20"
16-Dec-04,"2,146.15"
15-Dec-04,"2,162.55"
14-Dec-04,"2,159.84"
13-Dec-04,"2,148.50"
10-Dec-04,"2,128.07"
9-Dec-04,"2,129.01"
8-Dec-04,"2,126.11"
7-Dec-04,"2,114.66"
6-Dec-04,"2,151.25"
3-Dec-04,"2,147.96"
2-Dec-04,"2,143.57"
1-Dec-04,"2,138.23"
30-Nov-04,"2,096.81"
29-Nov-04,"2,106.87"
26-Nov-04,"2,101.97"
24-Nov-04,"2,102.54"
23-Nov-04,"2,084.28"
22-Nov-04,"2,085.19"
19-Nov-04,"2,070.63"
18-Nov-04,"2,104.28"
17-Nov-04,"2,099.68"
16-Nov-04,"2,078.62"
15-Nov-04,"2,094.09"
12-Nov-04,"2,085.34"
11-Nov-04,"2,061.27"
10-Nov-04,"2,034.56"
9-Nov-04,"2,043.33"
8-Nov-04,"2,039.25"
5-Nov-04,"2,038.94"
4-Nov-04,"2,023.63"
3-Nov-04,"2,004.33"
2-Nov-04,"1,984.79"
1-Nov-04,"1,979.87"
29-Oct-04,"1,974.99"
28-Oct-04,"1,975.74"
27-Oct-04,"1,969.99"
26-Oct-04,"1,928.79"
25-Oct-04,"1,914.04"
22-Oct-04,"1,915.14"
21-Oct-04,"1,953.62"
20-Oct-04,"1,932.97"
19-Oct-04,"1,922.90"
18-Oct-04,"1,936.52"
15-Oct-04,"1,911.50"
14-Oct-04,"1,903.02"
13-Oct-04,"1,920.53"
12-Oct-04,"1,925.17"
11-Oct-04,"1,928.76"
8-Oct-04,"1,919.97"
7-Oct-04,"1,948.52"
6-Oct-04,"1,971.03"
5-Oct-04,"1,955.50"
4-Oct-04,"1,952.40"
1-Oct-04,"1,942.20"
30-Sep-04,"1,896.84"
29-Sep-04,"1,893.94"
28-Sep-04,"1,869.87"
27-Sep-04,"1,859.88"
24-Sep-04,"1,879.48"
23-Sep-04,"1,886.43"
22-Sep-04,"1,885.71"
21-Sep-04,"1,921.18"
20-Sep-04,"1,908.07"
17-Sep-04,"1,910.09"
16-Sep-04,"1,904.08"
15-Sep-04,"1,896.52"
14-Sep-04,"1,915.40"
13-Sep-04,"1,910.38"
10-Sep-04,"1,894.31"
9-Sep-04,"1,869.65"
8-Sep-04,"1,850.64"
7-Sep-04,"1,858.56"
3-Sep-04,"1,844.48"
2-Sep-04,"1,873.43"
1-Sep-04,"1,850.41"
31-Aug-04,"1,838.10"
30-Aug-04,"1,836.49"
27-Aug-04,"1,862.09"
26-Aug-04,"1,852.92"
25-Aug-04,"1,860.72"
24-Aug-04,"1,836.89"
23-Aug-04,"1,838.70"
20-Aug-04,"1,838.02"
19-Aug-04,"1,819.89"
18-Aug-04,"1,831.37"
17-Aug-04,"1,795.25"
16-Aug-04,"1,782.84"
13-Aug-04,"1,757.22"
12-Aug-04,"1,752.49"
11-Aug-04,"1,782.42"
10-Aug-04,"1,808.70"
9-Aug-04,"1,774.64"
6-Aug-04,"1,776.89"
5-Aug-04,"1,821.63"
4-Aug-04,"1,855.06"
3-Aug-04,"1,859.42"
2-Aug-04,"1,892.09"
30-Jul-04,"1,887.36"
29-Jul-04,"1,881.06"
28-Jul-04,"1,858.26"
27-Jul-04,"1,869.10"
26-Jul-04,"1,839.02"
23-Jul-04,"1,849.09"
22-Jul-04,"1,889.06"
21-Jul-04,"1,874.37"
20-Jul-04,"1,917.07"
19-Jul-04,"1,883.83"
16-Jul-04,"1,883.15"
15-Jul-04,"1,912.71"
14-Jul-04,"1,914.88"
13-Jul-04,"1,931.66"
12-Jul-04,"1,936.92"
9-Jul-04,"1,946.33"
8-Jul-04,"1,935.32"
7-Jul-04,"1,966.08"
6-Jul-04,"1,963.43"
2-Jul-04,"2,006.66"
1-Jul-04,"2,015.55"
30-Jun-04,"2,047.79"
29-Jun-04,"2,034.93"
28-Jun-04,"2,019.82"
25-Jun-04,"2,025.47"
24-Jun-04,"2,015.57"
23-Jun-04,"2,020.98"
22-Jun-04,"1,994.15"
21-Jun-04,"1,974.38"
18-Jun-04,"1,986.73"
17-Jun-04,"1,983.67"
16-Jun-04,"1,998.23"
15-Jun-04,"1,995.60"
14-Jun-04,"1,969.99"
10-Jun-04,"1,999.87"
9-Jun-04,"1,990.61"
8-Jun-04,"2,023.53"
7-Jun-04,"2,020.62"
4-Jun-04,"1,978.62"
3-Jun-04,"1,960.26"
2-Jun-04,"1,988.98"
1-Jun-04,"1,990.77"
28-May-04,"1,986.74"
27-May-04,"1,984.50"
26-May-04,"1,976.15"
25-May-04,"1,964.65"
24-May-04,"1,922.98"
21-May-04,"1,912.09"
20-May-04,"1,896.59"
19-May-04,"1,898.17"
18-May-04,"1,897.82"
17-May-04,"1,876.64"
14-May-04,"1,904.25"
13-May-04,"1,926.03"
12-May-04,"1,925.59"
11-May-04,"1,931.35"
10-May-04,"1,896.07"
7-May-04,"1,917.96"
6-May-04,"1,937.74"
5-May-04,"1,957.26"
4-May-04,"1,950.48"
3-May-04,"1,938.72"
30-Apr-04,"1,920.15"
29-Apr-04,"1,958.78"
28-Apr-04,"1,989.54"
27-Apr-04,"2,032.53"
26-Apr-04,"2,036.77"
23-Apr-04,"2,049.77"
22-Apr-04,"2,032.91"
21-Apr-04,"1,995.63"
20-Apr-04,"1,978.63"
19-Apr-04,"2,020.43"
16-Apr-04,"1,995.74"
15-Apr-04,"2,002.17"
14-Apr-04,"2,024.85"
13-Apr-04,"2,030.08"
12-Apr-04,"2,065.48"
8-Apr-04,"2,052.88"
7-Apr-04,"2,050.24"
6-Apr-04,"2,059.90"
5-Apr-04,"2,079.12"
2-Apr-04,"2,057.17"
1-Apr-04,"2,015.01"
31-Mar-04,"1,994.22"
30-Mar-04,"2,000.63"
29-Mar-04,"1,992.57"
26-Mar-04,"1,960.02"
25-Mar-04,"1,967.17"
24-Mar-04,"1,909.48"
23-Mar-04,"1,901.80"
22-Mar-04,"1,909.90"
19-Mar-04,"1,940.47"
18-Mar-04,"1,962.44"
17-Mar-04,"1,976.76"
16-Mar-04,"1,943.09"
15-Mar-04,"1,939.20"
12-Mar-04,"1,984.73"
11-Mar-04,"1,943.89"
10-Mar-04,"1,964.15"
9-Mar-04,"1,995.16"
8-Mar-04,"2,008.78"
5-Mar-04,"2,047.63"
4-Mar-04,"2,055.11"
3-Mar-04,"2,033.36"
2-Mar-04,"2,039.65"
1-Mar-04,"2,057.80"
27-Feb-04,"2,029.82"
26-Feb-04,"2,032.57"
25-Feb-04,"2,022.98"
24-Feb-04,"2,005.44"
23-Feb-04,"2,007.52"
20-Feb-04,"2,037.93"
19-Feb-04,"2,045.96"
18-Feb-04,"2,076.47"
17-Feb-04,"2,080.35"
13-Feb-04,"2,053.56"
12-Feb-04,"2,073.61"
11-Feb-04,"2,089.66"
10-Feb-04,"2,075.33"
9-Feb-04,"2,060.57"
6-Feb-04,"2,064.01"
5-Feb-04,"2,019.56"
4-Feb-04,"2,014.14"
3-Feb-04,"2,066.21"
2-Feb-04,"2,063.15"
30-Jan-04,"2,066.15"
29-Jan-04,"2,068.23"
28-Jan-04,"2,077.37"
27-Jan-04,"2,116.04"
26-Jan-04,"2,153.83"
23-Jan-04,"2,123.87"
22-Jan-04,"2,119.01"
21-Jan-04,"2,142.45"
20-Jan-04,"2,147.98"
16-Jan-04,"2,140.46"
15-Jan-04,"2,109.08"
14-Jan-04,"2,111.13"
13-Jan-04,"2,096.44"
12-Jan-04,"2,111.78"
9-Jan-04,"2,086.92"
8-Jan-04,"2,100.25"
7-Jan-04,"2,077.68"
6-Jan-04,"2,057.37"
5-Jan-04,"2,047.36"
2-Jan-04,"2,006.68"
31-Dec-03,"2,003.37"
30-Dec-03,"2,009.88"
29-Dec-03,"2,006.48"
26-Dec-03,"1,973.14"
24-Dec-03,"1,969.23"
23-Dec-03,"1,974.78"
22-Dec-03,"1,955.80"
19-Dec-03,"1,951.02"
18-Dec-03,"1,956.18"
17-Dec-03,"1,921.33"
16-Dec-03,"1,924.29"
15-Dec-03,"1,918.26"
12-Dec-03,"1,949.00"
11-Dec-03,"1,942.32"
10-Dec-03,"1,904.65"
9-Dec-03,"1,908.32"
8-Dec-03,"1,948.85"
5-Dec-03,"1,937.82"
4-Dec-03,"1,968.80"
3-Dec-03,"1,960.25"
2-Dec-03,"1,980.07"
1-Dec-03,"1,989.82"
28-Nov-03,"1,960.26"
26-Nov-03,"1,953.31"
25-Nov-03,"1,943.04"
24-Nov-03,"1,947.14"
21-Nov-03,"1,893.88"
20-Nov-03,"1,881.92"
19-Nov-03,"1,899.65"
18-Nov-03,"1,881.75"
17-Nov-03,"1,909.61"
14-Nov-03,"1,930.26"
13-Nov-03,"1,967.35"
12-Nov-03,"1,973.11"
11-Nov-03,"1,930.75"
10-Nov-03,"1,941.64"
7-Nov-03,"1,970.74"
6-Nov-03,"1,976.37"
5-Nov-03,"1,959.37"
4-Nov-03,"1,957.96"
3-Nov-03,"1,967.70"
31-Oct-03,"1,932.21"
30-Oct-03,"1,932.69"
29-Oct-03,"1,936.56"
28-Oct-03,"1,932.26"
27-Oct-03,"1,882.91"
24-Oct-03,"1,865.59"
23-Oct-03,"1,885.51"
22-Oct-03,"1,898.07"
21-Oct-03,"1,940.90"
20-Oct-03,"1,925.14"
17-Oct-03,"1,912.36"
16-Oct-03,"1,950.14"
15-Oct-03,"1,939.10"
14-Oct-03,"1,943.19"
13-Oct-03,"1,933.53"
10-Oct-03,"1,915.31"
9-Oct-03,"1,911.90"
8-Oct-03,"1,893.78"
7-Oct-03,"1,907.85"
6-Oct-03,"1,893.46"
3-Oct-03,"1,880.57"
2-Oct-03,"1,836.22"
1-Oct-03,"1,832.25"
30-Sep-03,"1,786.94"
29-Sep-03,"1,824.56"
26-Sep-03,"1,792.07"
25-Sep-03,"1,817.24"
24-Sep-03,"1,843.70"
23-Sep-03,"1,901.72"
22-Sep-03,"1,874.62"
19-Sep-03,"1,905.70"
18-Sep-03,"1,909.55"
17-Sep-03,"1,883.10"
16-Sep-03,"1,887.25"
15-Sep-03,"1,845.70"
12-Sep-03,"1,855.03"
11-Sep-03,"1,846.09"
10-Sep-03,"1,823.81"
9-Sep-03,"1,873.43"
8-Sep-03,"1,888.62"
5-Sep-03,"1,858.24"
4-Sep-03,"1,868.97"
3-Sep-03,"1,852.90"
2-Sep-03,"1,841.48"
29-Aug-03,"1,810.45"
28-Aug-03,"1,800.18"
27-Aug-03,"1,782.13"
26-Aug-03,"1,770.65"
25-Aug-03,"1,764.31"
22-Aug-03,"1,765.32"
21-Aug-03,"1,777.55"
20-Aug-03,"1,760.54"
19-Aug-03,"1,761.11"
18-Aug-03,"1,739.49"
15-Aug-03,"1,702.01"
14-Aug-03,"1,700.34"
13-Aug-03,"1,686.61"
12-Aug-03,"1,687.01"
11-Aug-03,"1,661.51"
8-Aug-03,"1,644.03"
