Date,cac_40,s_p_500,Swis_smi_index,cad_50,ger_dax,us_dow,uk_ftse,nasdaq,jap_nikkei,swed_omx,eu_stoxx_50
2011-06-16,3792.31,1267.64,6157.67,212.83,7110.2,11967.0,5698.81,2623.7,9411.28,1078.5,2713.0
2011-06-17,3823.74,1271.5,6145.16,211.61,7164.05,12047.0,5714.94,2616.48,9351.4,1083.44,2770.0
2011-06-20,3799.66,1278.36,6113.7,212.72,7150.21,12013.0,5693.39,2629.66,9354.32,1067.3,2755.0
2011-06-21,3877.07,1295.52,6171.01,216.27,7285.51,12088.0,5775.31,2687.26,9459.66,1092.07,2809.0
2011-06-22,3871.37,1287.14,6113.44,215.79,7278.19,12023.0,5772.99,2669.19,9629.43,1073.15,2789.0
2011-06-23,3787.79,1283.5,5991.09,214.45,7149.44,11976.0,5674.38,2686.75,9596.74,1055.24,2758.0
2011-06-24,3784.8,1268.45,5998.02,213.38,7121.38,11881.0,5697.72,2652.89,9678.71,,2714.0
2011-06-27,3796.55,1280.1,5990.82,214.72,7107.9,11990.0,5722.34,2688.28,9578.31,1068.89,2734.0
2011-06-28,3851.89,1296.67,6002.4,217.28,7170.43,12141.0,5766.88,2729.31,9648.98,1072.36,2765.0
2011-06-29,3924.23,1307.41,6101.55,218.71,7294.14,12218.0,5855.95,2740.49,9797.26,1100.03,2810.0
2011-06-30,3982.21,1320.64,6187.07,220.6,7376.24,12345.0,5945.71,2773.52,9816.09,1115.23,2858.0
2011-07-01,4007.35,1339.67,6237.81,220.6,7419.44,12514.0,5989.76,2816.03,9868.07,1118.05,2893.0
2011-07-04,4003.11,,6245.78,222.02,7442.96,12546.0,6017.54,,9965.09,1125.91,2868.5
2011-07-05,3978.83,1337.88,6243.01,222.24,7439.44,12533.0,6024.03,2825.77,9972.46,1127.26,2854.5
2011-07-06,3961.34,1339.22,6179.35,221.75,7431.19,12569.0,6002.92,2834.02,10082.48,1118.86,2838.5
2011-07-07,3979.96,1353.22,6211.11,221.63,7471.44,12681.0,6054.55,2872.66,10071.14,1135.15,2852.5
2011-07-08,3913.55,1343.8,6152.69,221.08,7402.73,12615.0,5990.58,2859.81,10137.73,1120.58,2795.5
2011-07-11,3807.51,1319.49,6053.0,218.05,7230.25,12489.0,5929.16,2802.62,10069.53,1103.39,2699.5
2011-07-12,3774.12,1313.64,6014.84,219.49,7174.14,12413.0,5868.96,2781.91,9925.92,1099.19,2681.0
2011-07-13,3792.05,1317.72,6025.23,221.05,7267.87,12425.0,5904.19,2796.92,9963.14,1108.13,2697.5
2011-07-14,3751.23,1308.87,5980.97,219.8,7214.74,12382.0,5846.95,2762.67,9936.12,1091.62,2679.0
2011-07-15,3726.59,1316.14,5938.06,220.72,7220.12,12452.0,5843.66,2789.8,9974.47,1079.64,2675.5
2011-07-18,3650.71,1305.44,5826.26,219.58,7107.92,12328.0,5752.81,2765.11,,1056.12,2632.5
2011-07-19,3694.95,1326.73,5896.55,221.01,7192.67,12507.0,5789.99,2826.52,9889.72,1076.71,2671.5
2011-07-20,3754.6,1325.84,5966.54,221.34,7221.36,12507.0,5853.82,2814.23,10005.9,1093.59,2709.5
2011-07-21,3816.75,1343.8,6042.06,222.94,7290.14,12690.0,5899.89,2834.43,10010.39,1088.16,2778.0
2011-07-22,3842.7,1345.02,6031.93,223.83,7326.39,12621.0,5935.02,2858.83,10132.11,1091.0,2776.5
2011-07-25,3812.97,1337.43,6017.49,222.76,7344.54,12550.0,5925.26,2842.8,10050.01,1086.38,2742.5
2011-07-26,3787.88,1331.94,5990.18,220.32,7349.45,12432.0,5929.73,2839.96,10097.72,1078.13,2736.0
2011-07-27,3734.07,1304.89,5904.47,215.73,7252.68,12244.0,5856.58,2764.79,10047.19,1070.5,2667.5
2011-07-28,3712.66,1300.67,5871.41,215.78,7190.06,12193.0,5873.21,2766.25,9901.35,1068.79,2666.5
2011-07-29,3672.77,1292.28,5783.35,213.58,7158.77,12088.0,5815.19,2756.38,9833.03,1065.97,2653.5
2011-08-01,3588.05,1286.94,,213.58,6953.98,12040.0,5774.43,2744.61,9965.01,1039.05,2600.5
2011-08-02,3522.79,1254.05,5546.94,210.01,6796.75,11804.0,5718.39,2669.24,9844.59,1012.7,2511.5
2011-08-03,3449.45,1260.34,5483.15,211.81,6640.59,11818.0,5584.51,2693.07,9637.14,981.51,2521.5
2011-08-04,3320.35,1200.07,5285.25,205.04,6414.76,11371.0,5393.14,2556.39,9659.18,939.63,2358.5
2011-08-05,3278.56,1199.38,5172.06,202.13,6236.16,11402.0,5068.95,2532.41,9299.88,947.78,2422.5
2011-08-08,3125.19,1119.46,4967.99,194.54,5923.27,10726.0,5077.5,2357.69,9097.56,902.07,2225.5
2011-08-09,3176.19,1172.53,4997.92,202.33,5917.08,11194.0,5164.92,2482.52,8944.48,930.03,2321.0
2011-08-10,3002.99,1120.76,4791.96,203.58,5613.42,10725.0,5007.16,2381.05,9038.74,904.58,2144.5
2011-08-11,3089.66,1172.64,5032.75,209.73,5797.66,11084.0,5168.24,2492.68,8981.94,937.7,2238.5
2011-08-12,3213.88,1178.81,5252.81,209.43,5997.74,11250.0,5320.03,2507.98,8963.72,957.59,2304.5
2011-08-15,3239.06,1204.49,5324.73,211.96,6022.24,11403.0,5350.58,2555.2,9086.41,967.58,2343.5
2011-08-16,3230.9,1192.76,5373.3,209.54,5994.9,11387.0,5357.63,2523.45,9107.43,957.37,2304.5
2011-08-17,3254.34,1193.89,5421.21,210.66,5948.94,11381.0,5331.6,2511.48,9057.26,957.53,2311.5
2011-08-18,3076.04,1140.65,5196.0,203.65,5602.8,11017.0,5092.23,2380.43,8943.76,893.08,2195.5
2011-08-19,3016.99,1123.53,5093.75,200.41,5480.0,10820.0,5040.76,2341.84,8719.24,877.43,2135.0
2011-08-22,3051.36,1123.82,5144.02,201.22,5473.78,10847.0,5095.3,2345.38,8628.13,887.85,2165.5
2011-08-23,3084.37,1162.35,5230.58,206.42,5532.38,11141.0,5129.42,2446.06,8733.01,905.67,2236.5
2011-08-24,3139.55,1177.6,5328.49,206.97,5681.08,11268.0,5205.85,2467.69,8639.61,916.26,2254.5
2011-08-25,3119.0,1159.27,5298.18,205.84,5584.14,11131.0,5131.1,2419.63,8772.36,903.21,2193.5
2011-08-26,3087.64,1176.8,5323.12,205.94,5537.48,11279.0,5129.92,2479.85,8797.78,904.32,2196.5
2011-08-29,3154.2,1210.08,5446.47,208.64,5670.07,11517.0,,2562.11,8851.35,927.37,2256.5
2011-08-30,3159.74,1212.92,5449.16,210.87,5643.92,11492.0,5268.66,2576.11,8953.9,930.13,2245.5
2011-08-31,3256.76,1218.89,5528.52,213.36,5784.85,11603.0,5394.53,2579.46,8955.2,954.63,2303.5
2011-09-01,3265.83,1204.42,5531.54,212.36,5730.63,11465.0,5418.65,2546.04,9060.8,961.55,2276.5
2011-09-02,3148.53,1173.97,5359.67,210.75,5538.33,11208.0,5292.03,2480.33,8950.74,932.1,2202.5
2011-09-05,2999.54,,5142.99,210.75,5246.18,10942.0,5102.58,,8784.46,887.41,2099.5
2011-09-06,2965.64,1165.24,5367.24,209.58,5193.97,11128.0,5156.84,2473.83,8590.57,887.27,2113.5
2011-09-07,3073.18,1198.62,5501.26,213.14,5405.53,11415.0,5318.59,2548.94,8763.41,918.02,2165.5
2011-09-08,3085.83,1185.9,5528.91,212.36,5408.46,11293.0,5340.38,2529.14,8793.12,918.82,2144.5
2011-09-09,2974.59,1154.23,5430.77,206.97,5189.93,11021.0,5214.65,2467.99,8737.66,884.6,2055.5
2011-09-12,2854.81,1162.27,5303.14,202.75,5072.33,11061.0,5129.62,2495.09,8535.67,862.58,2006.5
2011-09-13,2894.93,1172.87,5359.14,203.51,5166.36,11095.0,5174.25,2532.15,8616.55,878.4,2034.5
2011-09-14,2949.14,1188.68,5417.89,204.64,5340.19,11248.0,5227.02,2572.55,8518.57,890.68,2095.0
2011-09-15,3045.62,1209.11,5433.48,207.19,5508.24,11452.0,5337.54,2607.07,8668.86,924.62,2158.5
2011-09-16,3031.08,1216.01,5452.88,203.57,5573.51,11500.5,5368.41,2622.31,8864.16,927.15,2154.5
2011-09-19,2940.0,1204.09,5360.56,202.2,5415.91,11323.0,5259.56,2612.83,,895.42,2099.5
2011-09-20,2984.05,1202.09,5471.4,202.41,5571.68,11335.0,5363.71,2590.24,8721.24,918.76,2108.5
2011-09-21,2935.82,1166.76,5475.34,197.92,5433.8,11007.0,5288.41,2538.19,8741.16,906.4,2047.5
2011-09-22,2781.68,1129.56,5288.48,191.65,5164.21,10650.0,5041.61,2455.67,8560.26,862.17,1987.5
2011-09-23,2810.11,1136.43,5298.83,190.01,5196.56,10697.0,5066.81,2483.23,,862.35,2020.0
2011-09-26,2859.34,1162.95,5401.01,194.98,5345.56,10972.0,5089.37,2516.69,8374.13,872.98,2095.5
2011-09-27,3023.38,1175.38,5564.62,196.55,5628.44,11120.0,5294.05,2546.83,8609.95,927.27,2163.5
2011-09-28,2995.62,1151.06,5551.65,192.55,5578.42,10976.0,5217.63,2491.58,8615.65,904.35,2135.5
2011-09-29,3027.65,1160.4,5608.6,195.0,5639.58,11099.0,5196.84,2480.76,8701.23,930.36,2201.0
2011-09-30,2981.96,1131.42,5531.74,194.1,5502.02,10841.0,5128.48,2415.4,8700.29,910.17,2140.5
2011-10-03,2926.83,1099.23,5495.69,188.01,5376.7,10529.0,5075.5,2335.83,8545.48,902.72,2082.5
2011-10-04,2850.55,1123.95,5444.55,186.67,5216.71,10683.0,4944.44,2404.82,8456.12,867.02,2131.5
2011-10-05,2973.9,1144.03,5504.99,191.18,5473.03,10838.0,5102.17,2460.51,8382.98,899.76,2187.5
2011-10-06,3075.37,1164.97,5640.07,196.4,5645.25,11046.0,5291.26,2506.82,8522.02,920.5,2253.5
2011-10-07,3095.56,1155.46,5652.23,192.86,5675.7,11066.0,5303.4,2479.35,8605.62,918.28,2248.5
2011-10-10,3161.47,1194.89,5718.56,192.86,5847.29,11368.0,5399.0,2566.05,,948.29,2318.5
2011-10-11,3153.52,1195.54,5732.19,197.35,5865.01,11330.0,5395.7,2583.03,8773.68,946.78,2309.5
2011-10-12,3229.76,1207.25,5781.13,199.62,5994.47,11416.0,5441.8,2604.73,8738.9,957.74,2357.5
2011-10-13,3186.94,1203.66,5713.17,197.43,5914.84,11392.0,5403.38,2620.24,8823.25,936.22,2338.5
2011-10-14,3217.89,1224.58,5761.12,200.13,5967.2,11566.0,5466.36,2667.85,8747.96,956.39,2359.5
2011-10-17,3166.06,1200.86,5723.41,197.37,5859.43,11301.0,5436.7,2614.92,8879.6,939.4,2290.5
2011-10-18,3141.1,1225.38,5682.51,199.2,5877.41,11526.0,5410.35,2657.43,8741.91,945.53,2331.5
2011-10-19,3157.34,1209.88,5699.98,195.67,5913.53,11444.0,5450.49,2604.04,8772.54,942.22,2297.5
2011-10-20,3084.07,1215.39,5657.66,195.41,5766.48,11472.0,5384.68,2598.62,8682.15,934.05,2279.5
2011-10-21,3171.34,1238.25,5753.52,197.58,5970.96,11757.0,5488.65,2637.46,8678.89,965.2,2334.5
2011-10-24,3220.46,1254.19,5788.63,200.65,6055.27,11825.0,5548.06,2699.44,8843.98,978.08,2364.5
2011-10-25,3174.29,1229.05,5708.79,199.72,6046.75,11662.0,5525.54,2638.42,8762.31,975.67,2320.5
2011-10-26,3169.62,1242.0,5700.5,200.86,6016.07,11802.0,5553.24,2650.67,8748.47,983.08,2351.5
2011-10-27,3368.62,1284.59,5823.0,205.7,6337.84,12168.0,5713.82,2738.63,8926.54,1029.34,2499.0
2011-10-28,3348.63,1285.09,5852.66,206.76,6346.19,12168.0,5702.24,2737.15,9050.47,1025.72,2458.5
2011-10-31,3242.84,1253.3,5731.27,202.13,6141.34,11897.0,5544.22,2684.41,8988.39,990.44,2358.5
2011-11-01,3068.33,1218.28,5588.57,199.33,5834.51,11682.0,5421.57,2606.96,8835.52,945.86,2270.0
2011-11-02,3110.59,1237.9,5611.05,201.63,5965.63,11768.0,5484.1,2639.98,8640.42,964.9,2280.5
2011-11-03,3195.47,1261.15,5668.05,205.54,6133.18,11976.0,5545.64,2697.97,,979.78,2355.5
2011-11-04,3123.55,1253.23,5659.83,204.15,5966.16,11941.0,5527.16,2686.15,8801.4,987.16,2288.5
2011-11-07,3103.6,1261.12,5645.96,205.18,5928.68,12007.0,5510.82,2695.25,8767.09,968.39,2295.5
2011-11-08,3143.3,1275.92,5682.65,205.7,5961.44,12123.0,5567.34,2727.49,8655.51,970.45,2340.5
2011-11-09,3075.16,1229.1,5607.85,200.22,5829.54,11732.0,5460.38,2621.65,8755.44,946.72,2214.5
2011-11-10,3064.84,1239.69,5565.78,199.2,5867.81,11855.0,5444.82,2625.15,8500.8,945.9,2260.5
2011-11-11,3149.38,1263.85,5649.03,202.32,6057.03,12112.0,5545.38,2678.75,8514.47,976.51,2324.5
2011-11-14,3108.95,1251.78,5661.71,201.47,5985.02,12060.0,5519.04,2657.22,8603.7,962.91,2272.5
2011-11-15,3049.13,1257.81,5664.91,201.42,5933.14,12038.0,5517.44,2686.2,8541.93,959.34,2264.5
2011-11-16,3064.9,1236.91,5685.8,200.36,5913.36,11845.0,5509.02,2639.61,8463.16,961.17,2238.5
2011-11-17,3010.29,1216.13,5644.62,195.84,5850.17,11739.0,5423.14,2587.99,8479.63,947.46,2217.5
2011-11-18,2997.01,1215.65,5614.61,195.83,5800.24,11767.0,5362.94,2572.5,8374.91,941.25,2229.5
2011-11-21,2894.94,1192.98,5477.26,194.15,5606.0,11525.0,5222.6,2523.14,8348.27,907.4,2169.0
2011-11-22,2870.68,1188.04,5447.66,194.47,5537.39,11447.0,5206.82,2521.28,8314.74,905.76,2144.5
2011-11-23,2822.43,1161.79,5386.14,190.8,5457.77,11234.0,5139.78,2460.08,,888.81,2089.0
2011-11-24,2822.25,,5356.96,189.06,5428.11,11204.0,5127.57,,8165.18,886.51,2086.5
2011-11-25,2856.97,1158.67,5395.61,188.7,5492.87,11187.0,5164.65,2441.51,8160.01,889.22,2093.5
2011-11-28,3012.93,1192.55,5522.66,191.88,5745.33,11498.0,5312.76,2527.34,8287.49,927.16,2218.5
2011-11-29,3026.76,1195.19,5531.24,193.49,5799.91,11565.0,5337.0,2515.51,8477.82,931.44,2225.5
2011-11-30,3154.62,1246.96,5652.31,201.91,6088.84,12034.0,5505.42,2620.34,8434.61,979.36,2344.5
2011-12-01,3129.95,1244.58,5681.57,200.2,6035.88,12003.0,5489.34,2626.2,8597.38,967.31,2319.5
2011-12-02,3164.95,1244.28,5718.85,199.55,6080.68,12000.0,5552.29,2626.93,8643.75,974.48,2333.0
2011-12-05,3201.28,1257.08,5739.86,200.1,6106.09,12066.0,5567.96,2655.76,8695.98,988.71,2366.5
2011-12-06,3179.63,1258.47,5767.93,199.05,6028.82,12112.0,5568.72,2649.56,8575.16,977.46,2366.5
2011-12-07,3175.98,1261.01,5766.24,200.5,5994.73,12214.0,5546.91,2649.21,8722.17,978.82,2362.0
2011-12-08,3095.49,1234.35,5737.82,196.96,5874.44,12012.0,5483.77,2596.38,8664.58,956.57,2273.5
2011-12-09,3172.35,1255.19,5793.57,198.19,5986.71,12210.0,5529.21,2646.85,8536.46,963.25,2349.5
2011-12-12,3089.59,1236.47,5747.09,196.13,5785.43,12011.0,5427.86,2612.26,8653.82,941.85,2265.0
2011-12-13,3078.72,1225.73,5759.72,194.04,5774.26,11964.0,5490.15,2579.27,8552.81,956.12,2226.5
2011-12-14,2976.17,1211.82,5719.09,190.77,5675.14,11833.0,5366.8,2539.31,8519.13,939.3,2204.5
2011-12-15,2998.73,1215.75,5784.14,190.03,5730.62,11899.0,5400.85,2541.01,8377.37,946.68,2206.5
2011-12-16,2972.3,1219.66,5733.5,191.92,5701.78,11949.3,5387.34,2555.33,8401.72,937.69,2179.5
2011-12-19,2974.2,1205.35,5767.98,190.22,5670.71,11703.0,5364.99,2523.14,8296.12,934.27,2177.5
2011-12-20,3055.39,1241.3,5804.31,193.02,5847.03,12031.0,5419.6,2603.73,8336.48,959.67,2265.0
2011-12-21,3030.47,1243.72,5804.77,193.77,5791.53,12024.0,5389.74,2577.97,8459.98,959.6,2249.5
2011-12-22,3071.8,1254.0,5837.06,196.32,5852.18,12103.0,5456.97,2599.45,8395.16,970.9,2278.5
2011-12-23,3102.09,1265.33,5893.89,196.98,5878.93,12217.0,5512.7,2618.64,,982.08,2294.5
2011-12-26,,,,196.98,,12217.0,,,8479.34,,
2011-12-27,3103.11,1265.43,5886.91,196.99,5889.76,12219.0,,2625.2,8440.56,976.9,2284.0
2011-12-28,3071.08,1249.64,5895.25,193.76,5771.27,12081.0,5507.4,2589.98,8423.62,969.36,2249.5
2011-12-29,3127.56,1263.02,5896.6,195.47,5848.78,12217.0,5566.77,2613.74,8398.89,977.52,2298.5
2011-12-30,3159.81,1257.6,5936.23,197.73,5898.35,12150.0,5572.28,2605.15,8455.35,987.85,2294.5
2012-01-02,3222.3,,,197.73,6075.52,12151.0,,,,999.43,2357.5
2012-01-03,3245.4,1277.06,6050.93,201.98,6166.57,12338.0,5699.91,2648.72,,1018.8,2376.5
2012-01-04,3193.65,1277.3,6058.08,202.27,6111.55,12356.0,5668.45,2648.36,8560.11,1006.31,2349.5
2012-01-05,3144.91,1281.06,6026.57,202.38,6095.99,12331.0,5624.26,2669.86,8488.71,1002.18,2319.5
2012-01-06,3137.36,1277.81,6013.83,201.34,6057.92,12309.0,5649.68,2674.22,8390.35,,2283.5
2012-01-09,3127.69,1280.7,5987.54,201.51,6017.23,12337.0,5612.26,2676.56,,996.89,2286.5
2012-01-10,3210.79,1292.08,6050.78,202.89,6162.98,12390.0,5696.7,2702.5,8422.26,1012.68,2341.5
2012-01-11,3204.83,1292.48,6008.04,202.93,6152.34,12388.0,5670.82,2710.76,8447.88,1009.61,2345.0
2012-01-12,3199.98,1295.5,6018.07,203.71,6179.21,12413.0,5662.42,2724.7,8385.59,1015.5,2351.0
2012-01-13,3196.49,1289.09,5996.34,202.94,6143.08,12390.0,5636.64,2710.67,8500.02,1009.0,2330.0
2012-01-16,3225.0,,6031.24,203.32,6220.01,12411.0,5657.44,,8378.36,1013.51,2355.5
2012-01-17,3269.99,1293.67,6056.17,202.8,6332.93,12420.0,5693.95,2728.08,8466.4,1025.06,2377.5
2012-01-18,3264.93,1308.04,6116.23,204.31,6354.57,12504.0,5702.37,2769.71,8550.58,1028.62,2400.5
2012-01-19,3328.94,1314.5,6194.45,205.34,6416.26,12587.0,5741.15,2788.33,8639.68,1037.82,2431.5
2012-01-20,3321.5,1315.38,6122.67,205.61,6404.39,12654.0,5728.55,2786.7,8766.36,1033.3,2436.5
2012-01-23,3338.42,1316.0,6127.67,208.37,6436.62,12650.0,5782.56,2784.17,8765.9,1042.37,2433.5
2012-01-24,3322.65,1314.65,6135.1,205.91,6419.22,12626.0,5751.9,2786.64,8785.33,1034.04,2429.5
2012-01-25,3312.48,1326.06,6073.36,208.37,6421.85,12688.0,5723.0,2818.31,8883.69,1026.0,2442.0
2012-01-26,3363.23,1318.43,6100.43,206.68,6539.85,12684.0,5795.2,2805.28,8849.47,1046.01,2453.5
2012-01-27,3318.76,1316.33,6033.52,206.74,6511.98,12614.0,5733.45,2816.55,8841.22,1041.4,2437.5
2012-01-30,3265.64,1313.01,5970.74,206.07,6444.45,12602.0,5671.09,2811.94,8793.05,1028.36,2413.5
2012-01-31,3298.55,1312.41,5970.49,206.14,6458.91,12577.0,5681.61,2813.84,8802.51,1036.34,2431.0
2012-02-01,3367.46,1324.09,6069.91,207.1,6616.64,12653.0,5790.72,2848.27,8809.79,1065.29,2469.0
2012-02-02,3376.66,1325.54,6064.41,207.55,6655.63,12666.0,5796.07,2859.68,8876.82,1066.12,2479.5
2012-02-03,3427.92,1344.9,6153.31,207.98,6766.67,12793.0,5901.07,2905.66,8831.93,1078.66,2523.5
2012-02-06,3405.27,1344.33,6147.03,207.67,6764.83,12776.0,5892.2,2901.99,8929.2,1074.11,2508.5
2012-02-07,3411.54,1347.05,6157.59,207.16,6754.2,12831.0,5890.26,2904.08,8917.52,1074.37,2514.5
2012-02-08,3410.0,1349.96,6155.86,207.22,6748.76,12843.0,5875.93,2915.86,9015.59,1074.61,2529.0
2012-02-09,3424.71,1351.95,6169.63,206.68,6788.8,12842.0,5895.47,2927.23,9002.24,1077.12,2532.5
2012-02-10,3373.14,1342.64,6130.66,205.1,6692.96,12767.0,5852.39,2903.88,8947.17,1065.37,2481.0
2012-02-13,3384.55,1351.77,6177.44,205.21,6738.47,12835.0,5905.7,2931.39,8999.18,1074.31,2497.5
2012-02-14,3375.64,1350.5,6163.82,204.37,6728.19,12840.0,5899.87,2931.83,9052.07,1069.64,2487.5
2012-02-15,3390.35,1343.23,6198.34,204.55,6757.94,12763.0,5892.16,2915.83,9260.34,1082.7,2480.5
2012-02-16,3393.25,1358.04,6217.28,206.84,6751.96,12870.0,5885.38,2959.85,9238.1,1088.18,2508.5
2012-02-17,3439.62,1361.23,6237.69,206.09,6848.03,12929.0,5905.07,2951.78,9384.17,1099.55,2532.5
2012-02-20,3472.54,,6242.99,206.09,6948.25,12964.0,5945.25,,9485.09,1111.96,2556.5
2012-02-21,3465.24,1362.21,6237.82,208.99,6908.18,12945.0,5928.2,2948.57,9463.02,1106.42,2531.5
2012-02-22,3447.37,1357.66,6192.42,210.3,6843.87,12916.0,5916.55,2933.17,9554.0,1096.06,2514.5
2012-02-23,3447.31,1363.46,6200.97,210.56,6809.46,12974.0,5937.89,2956.98,9595.57,1096.17,2512.0
2012-02-24,3467.03,1365.74,6184.13,210.28,6864.43,12961.0,5935.13,2963.75,9647.38,1100.01,2521.5
2012-02-27,3441.45,1367.59,6143.92,210.13,6849.6,12969.0,5915.55,2966.16,9633.93,1093.57,2514.5
2012-02-28,3453.99,1372.18,6125.09,211.11,6887.63,12997.0,5927.91,2986.76,9722.52,1102.17,2522.5
2012-02-29,3452.45,1365.68,6109.93,209.1,6856.08,12937.0,5871.51,2966.89,9723.24,1101.76,2514.0
2012-03-01,3499.73,1374.09,6128.28,210.74,6941.77,12973.0,5931.25,2988.97,9707.37,1104.58,2559.5
2012-03-02,3501.17,1369.63,6149.37,209.22,6921.37,12968.0,5911.13,2976.19,9777.03,1105.11,2548.5
2012-03-05,3487.54,1364.33,6153.91,207.63,6866.46,12961.0,5874.82,2950.48,9698.59,1097.42,2537.0
2012-03-06,3362.56,1343.36,6047.53,203.98,6633.11,12744.0,5765.8,2910.32,9637.63,1057.57,2433.5
2012-03-07,3392.33,1352.63,6102.54,204.13,6671.11,12841.0,5791.41,2935.69,9576.06,1062.64,2465.5
2012-03-08,3478.36,1365.91,6153.93,206.09,6834.54,12911.0,5859.73,2970.42,9768.96,1091.31,2519.5
2012-03-09,3487.48,1370.87,6188.51,206.67,6880.21,12931.0,5887.49,2988.34,9929.74,1089.8,2520.5
2012-03-12,3490.06,1371.09,6189.86,205.4,6901.35,12966.0,5892.75,2983.66,9889.86,1092.31,2450.0
2012-03-13,3550.16,1395.95,6260.02,207.36,6995.91,13176.0,5955.91,3039.88,9899.08,1106.12,2506.0
2012-03-14,3564.51,1394.28,6300.43,204.69,7079.42,13195.0,5945.43,3040.73,10050.52,1115.66,2501.0
2012-03-15,3580.21,1402.6,6332.22,206.43,7144.45,13238.0,5940.72,3056.37,10123.28,1121.1,2529.0
2012-03-16,3594.83,1404.17,6341.33,207.22,7157.82,13302.8,5965.58,3055.26,10129.83,1123.35,2539.5
2012-03-19,3577.88,1409.75,6326.56,207.05,7154.22,13167.0,5961.11,3078.32,10141.99,1121.39,2541.5
2012-03-20,3530.83,1405.52,6296.16,206.63,7054.94,13108.0,5891.41,3074.15,,1104.62,2516.5
2012-03-21,3527.37,1402.89,6290.0,206.69,7071.32,13066.0,5891.95,3075.32,10086.49,1088.76,2494.5
2012-03-22,3472.46,1392.78,6249.56,205.64,6981.26,13001.0,5845.65,3063.32,10127.08,1077.34,2466.5
2012-03-23,3476.18,1397.11,6240.33,207.41,6995.62,13032.0,5854.89,3067.92,10011.47,1084.29,2462.5
2012-03-26,3501.98,1416.51,6283.26,209.18,7079.23,13200.0,5902.7,3122.57,10018.24,1102.88,2478.5
2012-03-27,3469.59,1412.52,6269.38,208.19,7078.9,13124.0,5869.55,3120.35,10255.15,1095.42,2450.5
2012-03-28,3430.15,1405.54,6250.43,206.88,6998.8,13053.0,5808.99,3104.96,10182.57,1083.92,2422.5
2012-03-29,3381.12,1403.28,6176.26,205.53,6875.15,13078.0,5742.03,3095.36,10114.79,1058.32,2394.5
2012-03-30,3423.81,1408.47,6235.51,206.18,6946.83,13142.0,5768.45,3091.57,10083.56,1074.48,2411.5
2012-04-02,3462.91,1419.04,6299.38,208.36,7056.65,13189.0,5874.89,3119.7,10109.87,1086.47,2436.5
2012-04-03,3406.78,1413.38,6258.66,204.96,6982.28,13132.0,5838.34,3113.57,10050.39,1080.56,2381.5
2012-04-04,3313.47,1398.96,6166.79,202.54,6784.06,13005.0,5703.77,3068.09,9819.99,1041.61,2332.5
2012-04-05,3319.81,1398.08,6163.49,201.09,6775.26,12978.0,5723.67,3080.5,9767.61,1036.4,2313.5
2012-04-06,,,,201.09,,12978.0,,,9688.45,,
2012-04-09,,1382.2,,199.88,,12850.0,,3047.08,9546.26,,
2012-04-10,3217.6,1358.59,6061.43,198.36,6606.43,12680.0,5595.55,2991.22,9538.02,1013.62,2230.5
2012-04-11,3237.69,1368.71,6059.82,199.74,6674.73,12744.0,5634.74,3016.46,9458.74,1026.8,2270.0
2012-04-12,3269.79,1387.57,6125.39,203.02,6743.24,12950.0,5710.46,3055.55,9524.79,1049.86,2286.5
2012-04-13,3189.09,1370.26,6072.12,200.03,6583.9,12788.0,5651.79,3011.33,9637.99,1027.72,2227.5
2012-04-16,3205.28,1369.57,6124.91,200.53,6625.19,12850.0,5666.28,2988.4,9470.64,1036.41,2243.0
2012-04-17,3292.51,1390.78,6200.27,202.34,6801.0,13024.0,5766.95,3042.82,9464.71,1055.24,2304.0
2012-04-18,3240.29,1385.14,6173.35,202.04,6732.03,12957.0,5745.29,3031.45,9667.26,1036.15,2262.0
2012-04-19,3174.02,1376.92,6203.78,202.67,6671.22,12902.0,5744.55,3007.56,9588.38,1041.64,2218.0
2012-04-20,3188.58,1378.53,6237.79,202.28,6750.12,12988.0,5772.15,3000.45,9561.36,1055.73,2243.5
2012-04-23,3098.37,1366.94,6114.83,199.67,6523.0,12871.0,5665.57,2970.45,9542.17,1007.32,2194.5
2012-04-24,3169.32,1371.97,6124.84,199.63,6590.41,12959.0,5709.49,2961.6,9468.04,1026.62,2217.5
2012-04-25,3233.46,1390.69,6150.57,201.51,6704.5,13040.0,5718.89,3029.63,9561.01,1041.67,2263.5
2012-04-26,3229.32,1399.98,6122.41,201.28,6739.9,13160.0,5748.72,3050.61,9561.83,1035.01,2275.5
2012-04-27,3266.27,1403.36,6116.36,202.97,6801.32,13164.0,5777.11,3069.2,9520.89,1056.67,2289.5
2012-04-30,3212.8,1397.91,6096.34,204.02,6761.19,13155.0,5737.78,3046.36,,1059.62,2267.5
2012-05-01,,1405.82,,204.27,,13218.0,5812.23,3050.44,9350.95,,
2012-05-02,3226.33,1402.31,6108.77,202.25,6710.77,13204.0,5758.11,3059.85,9380.25,1051.48,2253.5
2012-05-03,3223.36,1391.57,6097.68,198.61,6694.44,13143.0,5766.55,3024.3,,1059.9,2230.5
2012-05-04,3161.97,1369.1,6056.79,196.1,6561.47,12957.0,5655.06,2956.34,,1031.95,2206.5
2012-05-07,3214.22,1369.58,6040.18,196.08,6569.48,12959.0,,2957.76,9119.14,1030.71,2250.5
2012-05-08,3124.8,1363.72,5977.8,193.37,6444.74,12867.0,5554.55,2946.27,9181.65,1018.54,2220.0
