Date,shanghai_composite
27-Aug-93,894.59
26-Aug-93,903.91
25-Aug-93,911.4
24-Aug-93,894.44
23-Aug-93,893.23
20-Aug-93,946.54
19-Aug-93,968.51
18-Aug-93,947.93
17-Aug-93,974.11
16-Aug-93,"1,023.87"
13-Aug-93,947.26
12-Aug-93,917.04
11-Aug-93,883.02
10-Aug-93,862.08
9-Aug-93,885.27
6-Aug-93,855.52
5-Aug-93,849.3
4-Aug-93,850.54
3-Aug-93,832.72
2-Aug-93,843.27
30-Jul-93,881.07
29-Jul-93,806.67
28-Jul-93,798.33
27-Jul-93,791.62
26-Jul-93,787.81
23-Jul-93,813.54
22-Jul-93,815.53
21-Jul-93,811.7
20-Jul-93,808.2
19-Jul-93,836.98
16-Jul-93,846.87
15-Jul-93,838.7
14-Jul-93,836.39
13-Jul-93,870.05
12-Jul-93,845.52
9-Jul-93,868.57
8-Jul-93,896.16
7-Jul-93,903.79
6-Jul-93,897.64
5-Jul-93,952.31
2-Jul-93,986.98
1-Jul-93,997.53
30-Jun-93,"1,007.05"
29-Jun-93,"1,028.44"
28-Jun-93,"1,002.42"
25-Jun-93,"1,006.64"
24-Jun-93,980.17
23-Jun-93,986.02
22-Jun-93,981.13
21-Jun-93,977.61
18-Jun-93,"1,005.98"
17-Jun-93,998
16-Jun-93,"1,004.24"
15-Jun-93,"1,001.61"
14-Jun-93,"1,000.43"
11-Jun-93,"1,047.00"
10-Jun-93,"1,044.44"
9-Jun-93,"1,065.19"
8-Jun-93,"1,074.58"
7-Jun-93,"1,064.98"
4-Jun-93,"1,004.30"
3-Jun-93,"1,018.29"
2-Jun-93,"1,081.20"
1-Jun-93,928.58
31-May-93,935.48
28-May-93,972.77
27-May-93,963.61
26-May-93,995.45
25-May-93,997.95
24-May-93,"1,026.13"
21-May-93,"1,143.97"
20-May-93,"1,165.40"
19-May-93,"1,147.22"
18-May-93,"1,130.26"
17-May-93,"1,140.04"
14-May-93,"1,167.47"
13-May-93,"1,177.28"
12-May-93,"1,140.05"
11-May-93,"1,136.74"
10-May-93,"1,128.29"
7-May-93,"1,199.81"
6-May-93,"1,162.92"
5-May-93,"1,246.82"
4-May-93,"1,241.16"
3-May-93,"1,352.24"
30-Apr-93,"1,358.78"
29-Apr-93,"1,349.68"
28-Apr-93,"1,372.50"
27-Apr-93,"1,363.44"
26-Apr-93,"1,345.61"
23-Apr-93,"1,260.25"
22-Apr-93,"1,267.35"
21-Apr-93,"1,222.56"
20-Apr-93,"1,235.52"
19-Apr-93,"1,223.22"
16-Apr-93,"1,214.75"
15-Apr-93,"1,278.84"
14-Apr-93,"1,272.39"
13-Apr-93,"1,297.36"
12-Apr-93,"1,203.54"
9-Apr-93,"1,243.02"
8-Apr-93,"1,238.00"
7-Apr-93,"1,099.62"
6-Apr-93,"1,059.62"
5-Apr-93,947.87
2-Apr-93,944.01
1-Apr-93,947.23
31-Mar-93,925.91
30-Mar-93,958.05
29-Mar-93,970.4
26-Mar-93,"1,039.76"
25-Mar-93,945.42
24-Mar-93,956.97
23-Mar-93,971.25
22-Mar-93,"1,036.92"
19-Mar-93,"1,174.99"
18-Mar-93,"1,184.48"
17-Mar-93,"1,202.85"
16-Mar-93,"1,222.55"
15-Mar-93,"1,171.00"
12-Mar-93,"1,236.37"
11-Mar-93,"1,261.80"
10-Mar-93,"1,188.97"
9-Mar-93,"1,137.79"
8-Mar-93,"1,209.65"
5-Mar-93,"1,109.00"
4-Mar-93,"1,159.13"
3-Mar-93,"1,231.77"
2-Mar-93,"1,245.11"
1-Mar-93,"1,199.73"
26-Feb-93,"1,339.88"
25-Feb-93,"1,410.36"
24-Feb-93,"1,264.96"
23-Feb-93,"1,367.36"
22-Feb-93,"1,456.29"
19-Feb-93,"1,499.74"
18-Feb-93,"1,508.22"
17-Feb-93,"1,504.00"
16-Feb-93,"1,513.48"
15-Feb-93,"1,536.82"
12-Feb-93,"1,458.76"
11-Feb-93,"1,397.38"
10-Feb-93,"1,454.46"
9-Feb-93,"1,474.92"
8-Feb-93,"1,393.17"
5-Feb-93,"1,332.96"
4-Feb-93,"1,371.58"
3-Feb-93,"1,300.56"
2-Feb-93,"1,310.58"
1-Feb-93,"1,278.50"
29-Jan-93,"1,198.48"
28-Jan-93,"1,150.37"
27-Jan-93,"1,162.44"
22-Jan-93,"1,100.31"
21-Jan-93,"1,074.26"
20-Jan-93,"1,043.31"
19-Jan-93,991.83
18-Jan-93,"1,055.32"
15-Jan-93,"1,063.76"
14-Jan-93,"1,086.43"
13-Jan-93,"1,024.05"
12-Jan-93,987.26
11-Jan-93,977.42
8-Jan-93,889.47
7-Jan-93,868.97
6-Jan-93,847.44
5-Jan-93,858.72
4-Jan-93,814.04
31-Dec-92,780.39
30-Dec-92,767.52
29-Dec-92,768.91
28-Dec-92,757.31
25-Dec-92,764.28
24-Dec-92,758.59
23-Dec-92,732.05
22-Dec-92,725.78
21-Dec-92,731.68
18-Dec-92,698.13
17-Dec-92,707.82
16-Dec-92,685.82
15-Dec-92,682.24
14-Dec-92,705.07
11-Dec-92,722.28
10-Dec-92,625.23
9-Dec-92,676.45
8-Dec-92,753.94
7-Dec-92,793.25
4-Dec-92,807.02
3-Dec-92,808.2
2-Dec-92,722.2
1-Dec-92,716.74
30-Nov-92,724.6
27-Nov-92,637.67
26-Nov-92,562.01
25-Nov-92,571.63
24-Nov-92,440.04
23-Nov-92,410.39
20-Nov-92,401.44
19-Nov-92,398.95
18-Nov-92,407.61
17-Nov-92,393.52
16-Nov-92,399.32
13-Nov-92,414.09
12-Nov-92,415.79
11-Nov-92,410.16
10-Nov-92,400.53
9-Nov-92,428.61
6-Nov-92,457.05
5-Nov-92,462.63
4-Nov-92,469.9
3-Nov-92,479.81
2-Nov-92,477.61
30-Oct-92,507.25
29-Oct-92,484.25
28-Oct-92,463.21
27-Oct-92,450.28
26-Oct-92,506.94
23-Oct-92,559.73
22-Oct-92,539.8
21-Oct-92,585.7
20-Oct-92,616.29
19-Oct-92,632.4
16-Oct-92,664.75
15-Oct-92,663.53
14-Oct-92,663.75
13-Oct-92,673.99
12-Oct-92,690.57
9-Oct-92,660.29
8-Oct-92,643.69
7-Oct-92,665.26
6-Oct-92,674.24
5-Oct-92,679.62
30-Sep-92,702.32
29-Sep-92,710.63
28-Sep-92,724.7
25-Sep-92,729.79
24-Sep-92,730.57
23-Sep-92,712.37
22-Sep-92,722.7
21-Sep-92,733.44
18-Sep-92,754.4
17-Sep-92,761.72
16-Sep-92,769.04
15-Sep-92,738.16
14-Sep-92,734.98
11-Sep-92,776.29
10-Sep-92,692.78
9-Sep-92,635.74
8-Sep-92,640.12
7-Sep-92,702.83
4-Sep-92,753.58
3-Sep-92,764.11
2-Sep-92,787.67
1-Sep-92,824.96
31-Aug-92,823.27
28-Aug-92,848.2
27-Aug-92,863.77
26-Aug-92,877.89
25-Aug-92,849.57
24-Aug-92,884.1
21-Aug-92,916.25
20-Aug-92,932.32
19-Aug-92,939.51
18-Aug-92,933.44
17-Aug-92,939.46
14-Aug-92,858.38
13-Aug-92,850.94
12-Aug-92,781.21
11-Aug-92,863.41
10-Aug-92,964.09
7-Aug-92,"1,005.23"
6-Aug-92,"1,002.17"
5-Aug-92,"1,012.55"
4-Aug-92,"1,035.63"
3-Aug-92,"1,031.55"
31-Jul-92,"1,052.07"
30-Jul-92,"1,057.40"
29-Jul-92,"1,087.12"
28-Jul-92,"1,105.95"
27-Jul-92,"1,149.33"
24-Jul-92,"1,142.02"
23-Jul-92,"1,014.57"
22-Jul-92,"1,035.66"
21-Jul-92,"1,082.39"
20-Jul-92,"1,098.82"
17-Jul-92,"1,125.56"
16-Jul-92,"1,124.64"
15-Jul-92,"1,107.69"
14-Jul-92,"1,114.05"
13-Jul-92,"1,136.33"
10-Jul-92,"1,188.62"
9-Jul-92,"1,178.53"
8-Jul-92,"1,185.50"
7-Jul-92,"1,206.46"
6-Jul-92,"1,201.01"
3-Jul-92,"1,189.16"
2-Jul-92,"1,187.48"
1-Jul-92,"1,194.18"
30-Jun-92,"1,191.19"
29-Jun-92,"1,169.51"
26-Jun-92,"1,164.67"
25-Jun-92,"1,160.23"
24-Jun-92,"1,151.06"
23-Jun-92,"1,158.17"
22-Jun-92,"1,169.90"
19-Jun-92,"1,171.94"
18-Jun-92,"1,168.43"
17-Jun-92,"1,169.57"
16-Jun-92,"1,166.70"
15-Jun-92,"1,171.85"
12-Jun-92,"1,171.71"
11-Jun-92,"1,178.30"
10-Jun-92,"1,187.02"
9-Jun-92,"1,126.62"
8-Jun-92,"1,093.46"
5-Jun-92,"1,105.76"
4-Jun-92,"1,104.46"
3-Jun-92,"1,059.07"
2-Jun-92,"1,141.02"
1-Jun-92,"1,183.24"
29-May-92,"1,234.71"
28-May-92,"1,160.17"
27-May-92,"1,193.17"
26-May-92,"1,301.35"
25-May-92,"1,421.57"
22-May-92,"1,339.99"
21-May-92,"1,266.49"
20-May-92,616.99
19-May-92,598.11
18-May-92,571.82
15-May-92,544.35
14-May-92,523.36
13-May-92,514.04
12-May-92,506.53
11-May-92,491.5
8-May-92,468.11
7-May-92,454.65
6-May-92,449.96
5-May-92,449.21
4-May-92,453.62
30-Apr-92,445.38
29-Apr-92,444.16
28-Apr-92,436.09
27-Apr-92,424.58
24-Apr-92,414.4
23-Apr-92,407.25
22-Apr-92,399.88
21-Apr-92,410.06
20-Apr-92,413.85
17-Apr-92,414.42
16-Apr-92,410.55
15-Apr-92,406.72
14-Apr-92,400.61
13-Apr-92,391.11
10-Apr-92,382.03
9-Apr-92,381.65
8-Apr-92,382.43
7-Apr-92,381.93
6-Apr-92,381.47
3-Apr-92,381.33
2-Apr-92,381.12
1-Apr-92,381.01
31-Mar-92,381.24
30-Mar-92,381.44
27-Mar-92,380.77
26-Mar-92,379.13
25-Mar-92,378.12
24-Mar-92,378.69
23-Mar-92,378.89
20-Mar-92,377.99
19-Mar-92,377.31
18-Mar-92,377.66
17-Mar-92,377.49
16-Mar-92,377.05
13-Mar-92,376.38
12-Mar-92,376.92
11-Mar-92,376.14
10-Mar-92,375.23
9-Mar-92,373.53
6-Mar-92,371.76
5-Mar-92,369.76
4-Mar-92,368.32
3-Mar-92,367
2-Mar-92,365.39
28-Feb-92,364.66
27-Feb-92,362.45
26-Feb-92,360.1
25-Feb-92,360.37
24-Feb-92,360.5
21-Feb-92,359.59
20-Feb-92,347.99
19-Feb-92,342.41
18-Feb-92,337.11
17-Feb-92,319.77
14-Feb-92,319.68
13-Feb-92,317.04
12-Feb-92,316.44
11-Feb-92,316.43
10-Feb-92,315.56
7-Feb-92,314.72
3-Feb-92,314.18
31-Jan-92,313.24
30-Jan-92,312.73
29-Jan-92,312.42
28-Jan-92,311.84
27-Jan-92,311.61
24-Jan-92,309.05
23-Jan-92,308.53
22-Jan-92,307.95
21-Jan-92,307.87
20-Jan-92,307.39
17-Jan-92,307.38
16-Jan-92,306.85
15-Jan-92,306.63
14-Jan-92,305.74
13-Jan-92,303.06
10-Jan-92,301.83
9-Jan-92,300.62
8-Jan-92,299.66
7-Jan-92,298.77
6-Jan-92,297.68
3-Jan-92,296.52
2-Jan-92,293.75
31-Dec-91,292.75
30-Dec-91,291.71
27-Dec-91,290.85
26-Dec-91,288.03
25-Dec-91,287.15
24-Dec-91,286.22
23-Dec-91,285.65
20-Dec-91,282.83
19-Dec-91,280.17
18-Dec-91,279.51
17-Dec-91,278.68
16-Dec-91,277.85
13-Dec-91,277
12-Dec-91,274.41
11-Dec-91,273.71
10-Dec-91,272.91
9-Dec-91,270.27
6-Dec-91,269.35
5-Dec-91,266.66
4-Dec-91,265.77
3-Dec-91,264.81
2-Dec-91,262.19
29-Nov-91,259.6
28-Nov-91,257.35
27-Nov-91,255.45
26-Nov-91,252.97
25-Nov-91,250.85
22-Nov-91,248.53
21-Nov-91,246.31
20-Nov-91,244.5
19-Nov-91,242.24
18-Nov-91,240.62
15-Nov-91,238.25
14-Nov-91,237.45
13-Nov-91,236.67
12-Nov-91,235.8
11-Nov-91,233.55
8-Nov-91,231.22
7-Nov-91,228.93
6-Nov-91,226.88
5-Nov-91,224.65
4-Nov-91,222.77
1-Nov-91,220.72
31-Oct-91,218.6
30-Oct-91,216.43
29-Oct-91,215.78
28-Oct-91,213.98
25-Oct-91,211.86
24-Oct-91,210.07
23-Oct-91,208.25
22-Oct-91,206.53
21-Oct-91,204.53
18-Oct-91,202.51
17-Oct-91,200.51
16-Oct-91,198.57
15-Oct-91,196.61
14-Oct-91,194.67
11-Oct-91,192.85
10-Oct-91,191.01
9-Oct-91,189.12
8-Oct-91,187.49
7-Oct-91,186
4-Oct-91,184.29
3-Oct-91,182.48
30-Sep-91,180.92
27-Sep-91,181.82
26-Sep-91,182.33
25-Sep-91,183.19
24-Sep-91,184.08
23-Sep-91,185
20-Sep-91,185.92
19-Sep-91,186.88
18-Sep-91,187.63
17-Sep-91,188.65
16-Sep-91,189.66
13-Sep-91,187.79
12-Sep-91,186.22
11-Sep-91,187.22
10-Sep-91,188.33
9-Sep-91,189.24
6-Sep-91,187.36
5-Sep-91,185.51
4-Sep-91,183.69
3-Sep-91,181.97
2-Sep-91,180.22
30-Aug-91,178.43
29-Aug-91,176.66
28-Aug-91,174.92
27-Aug-91,173.19
26-Aug-91,171.51
23-Aug-91,169.81
22-Aug-91,168.16
21-Aug-91,166.49
20-Aug-91,164.84
19-Aug-91,163.21
16-Aug-91,161.6
15-Aug-91,160.21
14-Aug-91,158.63
13-Aug-91,157.07
12-Aug-91,155.54
9-Aug-91,154.1
8-Aug-91,152.61
7-Aug-91,151.12
6-Aug-91,149.62
5-Aug-91,148.15
2-Aug-91,146.68
1-Aug-91,145.24
31-Jul-91,143.8
30-Jul-91,142.39
29-Jul-91,141.52
26-Jul-91,140.66
25-Jul-91,140.19
24-Jul-91,140.68
23-Jul-91,139.39
22-Jul-91,138.07
19-Jul-91,136.7
18-Jul-91,137.17
17-Jul-91,135.81
16-Jul-91,134.47
15-Jul-91,133.14
12-Jul-91,132.8
11-Jul-91,133.38
10-Jul-91,133.99
9-Jul-91,134.64
8-Jul-91,135.28
5-Jul-91,135.96
4-Jul-91,136.63
3-Jul-91,135.27
2-Jul-91,135.96
1-Jul-91,136.85
28-Jun-91,137.56
27-Jun-91,136.19
26-Jun-91,134.83
25-Jun-91,133.49
24-Jun-91,132.17
21-Jun-91,130.86
20-Jun-91,129.57
19-Jun-91,128.29
18-Jun-91,127.03
17-Jun-91,125.77
14-Jun-91,124.53
13-Jun-91,125.34
12-Jun-91,124.11
11-Jun-91,122.89
10-Jun-91,121.67
7-Jun-91,120.47
6-Jun-91,119.35
5-Jun-91,118.17
4-Jun-91,117.12
3-Jun-91,115.97
31-May-91,114.83
30-May-91,113.82
29-May-91,112.75
28-May-91,111.68
27-May-91,110.66
24-May-91,110.08
23-May-91,109.08
22-May-91,108.25
21-May-91,108.81
20-May-91,107.82
17-May-91,106.75
16-May-91,105.77
15-May-91,106.57
14-May-91,107.19
13-May-91,107.84
10-May-91,108.53
9-May-91,109.29
8-May-91,110.03
7-May-91,110.82
6-May-91,111.61
3-May-91,112.41
2-May-91,113.16
30-Apr-91,113.94
29-Apr-91,114.75
26-Apr-91,115.56
25-Apr-91,115.36
24-Apr-91,115.79
23-Apr-91,116.19
22-Apr-91,116.63
19-Apr-91,117.08
18-Apr-91,117.45
17-Apr-91,117.9
16-Apr-91,118.34
15-Apr-91,118.77
12-Apr-91,119.21
11-Apr-91,119.64
10-Apr-91,120.16
9-Apr-91,120.62
8-Apr-91,121.09
5-Apr-91,121.54
4-Apr-91,121.72
3-Apr-91,121.71
2-Apr-91,121.21
1-Apr-91,120.73
29-Mar-91,120.19
28-Mar-91,120.61
27-Mar-91,121.12
26-Mar-91,121.62
25-Mar-91,122.12
22-Mar-91,122.62
21-Mar-91,123.12
20-Mar-91,123.66
19-Mar-91,124.22
18-Mar-91,124.71
15-Mar-91,125.17
14-Mar-91,125.63
13-Mar-91,126.15
12-Mar-91,128.77
11-Mar-91,129.31
8-Mar-91,129.89
7-Mar-91,130.41
6-Mar-91,130.94
5-Mar-91,131.46
4-Mar-91,131.99
1-Mar-91,132.53
28-Feb-91,133.01
27-Feb-91,133.47
26-Feb-91,133.93
25-Feb-91,134.4
22-Feb-91,134.87
21-Feb-91,134.28
20-Feb-91,133.67
19-Feb-91,133.13
14-Feb-91,132.53
13-Feb-91,131.92
12-Feb-91,131.35
11-Feb-91,130.97
8-Feb-91,130.38
7-Feb-91,129.79
6-Feb-91,129.14
5-Feb-91,128.58
4-Feb-91,129.05
1-Feb-91,129.51
31-Jan-91,129.97
30-Jan-91,130.44
29-Jan-91,130.95
28-Jan-91,131.46
25-Jan-91,132.05
24-Jan-91,132.61
23-Jan-91,133.17
22-Jan-91,133.72
21-Jan-91,134.24
18-Jan-91,134.24
17-Jan-91,134.25
16-Jan-91,134.24
15-Jan-91,134.74
14-Jan-91,134.67
11-Jan-91,134.6
10-Jan-91,133.97
9-Jan-91,133.34
8-Jan-91,132.68
7-Jan-91,132.06
4-Jan-91,131.44
3-Jan-91,130.14
2-Jan-91,128.84
31-Dec-90,127.61
28-Dec-90,126.45
27-Dec-90,125.28
26-Dec-90,125.27
25-Dec-90,120.25
24-Dec-90,114.55
21-Dec-90,109.13
20-Dec-90,104.39
